,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
30,14809,Khris Middleton,Texas A&M,B12,19,44.3,96.0,28.6,45.1,48.32,5.7,15.8,19.0,16.5,39,52,0.75,77,160,0.481,19,74,0.257,1.1,2.1,22.2,Jr,7-Jun,22.0,2.62152,110.524,2.7,2012,12631,all,79.8,1.0,24.0,39.0,53.0,121.0,0.6154,0.438,2.0,3.0,0.6667,39.0,96.8178,90.5318,3.58719,98.5027,3.92283,2.03078,1.89205,5.42874,29.0526,3.89037,1.53836,1.3684,3.7368,5.1053,2.1579,0.9474,0.2632,13.1579,Wing F,8.49013
31,15577,Reggie Bullock,North Carolina,ACC,38,63.3,118.0,14.9,55.0,55.75,6.8,13.3,8.8,14.4,16,22,0.727,53,104,0.51,71,186,0.382,0.8,1.4,7.6,So,7-Jun,35.0,2.59283,113.869,1.9,2012,16384,all,97.2,1.36839998,21.0,36.0,32.0,68.0,0.5833,0.4706,3.0,3.0,1.0,25.0,95.1993,90.6043,3.13945,180.368,8.31523,5.49046,2.82477,6.54981,25.3947,4.24856,2.30126,1.6579,3.4211,5.0789,1.3684,0.6579,0.2105,8.8158,Wing F,10.5197
32,15970,Deshaun Thomas,Ohio St.,B10,39,78.5,122.3,21.9,57.4,59.55,9.9,10.7,6.0,10.4,83,111,0.748,193,322,0.599,50,145,0.345,0.9,0.7,23.8,So,7-Jun,1.0,5.11477,131.314,2.1,2012,18055,all,96.4,0.74466847,100.0,137.0,93.0,185.0,0.7299,0.5027,5.0,5.0,1.0,58.0,95.3623,89.0881,4.05785,188.644,7.60691,6.71566,0.891252,8.53106,31.3846,7.46306,1.068,2.5641,2.7949,5.359,0.8974,0.3846,0.2308,15.8718,Wing F,7.0086
33,16158,Allen Crabbe,California,P12,34,85.1,112.5,21.4,53.1,56.42,3.5,16.5,12.2,12.9,75,89,0.843,96,207,0.464,83,208,0.399,1.8,0.9,21.4,So,6-Jun,23.0,3.96939,117.935,1.7,2012,18663,all,87.0,1.3396203,39.0,55.0,57.0,152.0,0.7091,0.375,4.0,5.0,0.8,31.0,94.2053,92.0698,4.05122,211.572,5.99997,4.03295,1.96703,7.00251,34.0588,5.37925,1.62326,0.9412,4.7647,5.7059,2.0882,0.5294,0.5882,15.1765,Wing F,10.8356
34,16196,Terrence Ross,Washington,P12,35,77.2,111.9,23.3,53.4,55.77,4.7,17.6,9.2,15.5,72,94,0.766,143,276,0.518,72,194,0.371,3.0,2.3,20.0,So,6-Jun,31.0,3.77753,119.619,3.6,2012,18838,all,93.8,0.69999999,60.0,87.0,83.0,189.0,0.6897,0.4392,22.0,28.0,0.7857,8.0,95.3759,92.0641,3.67196,235.384,5.77755,3.37502,2.40253,7.31254,31.0857,4.99144,2.32109,1.3714,5.0571,6.4286,1.4,1.2571,0.9429,16.4,Wing F,10.0374
35,16216,Harrison Barnes,North Carolina,ACC,38,72.9,108.2,26.0,48.7,52.8,6.9,11.0,7.2,14.0,141,195,0.723,180,384,0.469,49,137,0.358,1.1,2.0,37.4,So,8-Jun,40.0,3.73661,121.301,2.4,2012,18910,all,100.0,0.58108249,66.0,90.0,113.0,293.0,0.7333,0.3857,34.0,34.0,1.0,7.0,94.6442,90.076,3.66786,212.697,5.538,4.02998,1.50802,6.00117,29.2368,4.32657,1.6746,1.9474,3.2632,5.2105,1.1316,1.0789,0.3421,17.0526,Wing F,6.72803
36,16244,Will Barton,Memphis,CUSA,35,87.3,116.3,25.4,55.0,58.75,7.6,18.5,17.3,14.2,134,179,0.749,193,345,0.559,37,107,0.346,2.1,2.4,39.6,So,6-Jun,5.0,5.44022,129.22,2.4,2012,19014,all,97.6,1.34663307,133.0,188.0,60.0,157.0,0.7074,0.3822,41.0,45.0,0.9111,40.0,91.0706,88.4891,4.59015,254.624,9.36629,6.08935,3.27694,9.02343,35.3143,6.72944,2.29398,2.0,5.9714,7.9714,2.8857,1.4286,0.7143,18.0286,Wing F,5.1237
37,16434,Otto Porter,Georgetown,BE,32,73.6,116.0,17.3,54.6,56.92,9.0,17.9,11.0,14.5,53,78,0.679,109,181,0.602,11,49,0.224,3.2,2.4,33.9,Fr,8-Jun,22.0,3.32598,116.899,2.7,2012,19628,all,94.0,1.31578947,54.0,73.0,55.0,108.0,0.7397,0.5093,5.0,5.0,1.0,3.0,89.0802,84.4628,4.27982,195.959,8.38387,3.8953,4.48857,7.61264,29.9062,3.97426,3.63838,2.0625,4.75,6.8125,1.5625,1.125,0.8438,9.5,Wing F,3.2405
38,16457,Rodney Hood,Mississippi St.,SEC,32,77.8,113.2,16.1,52.4,53.51,3.5,13.3,11.9,10.8,27,41,0.659,80,158,0.506,47,129,0.364,1.3,0.8,14.3,Fr,8-Jun,4.0,2.83389,109.821,1.6,2012,19693,all,94.4,2.13333333,20.0,30.0,60.0,128.0,0.6667,0.4688,5.0,6.0,0.8333,23.0,104.614,101.833,2.72746,158.152,3.52772,3.30626,0.221459,2.89568,32.8125,2.77567,0.120008,0.9688,3.8125,4.7812,2.0,0.4062,0.4375,10.25,Wing F,7.46548
39,16912,Moe Harkless,St. John's,BE,32,89.9,100.0,24.3,47.2,50.4,8.4,18.2,9.6,16.8,94,139,0.676,176,348,0.506,17,79,0.215,4.2,2.6,32.6,Fr,8-Jun,4.0,3.19678,109.972,2.6,2012,21044,all,92.8,0.58751998,127.0,196.0,49.0,152.0,0.648,0.3224,43.0,46.0,0.9348,15.0,100.442,95.7858,3.81295,244.075,3.29851,1.28587,2.01264,3.58912,36.0938,2.88826,0.700859,2.75,5.875,8.625,1.4688,1.5938,1.4062,15.5312,Wing F,4.03148
