,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
20,6651,Andrew Nicholson,St. Bonaventure,A10,29,73.2,112.5,24.0,56.1,59.67,9.1,17.9,3.7,14.8,95,125,0.76,189,337,0.561,0,0,0.0,6.6,0.4,37.1,So,9-Jun,44.0,3.87367,121.377,4.0,2010,8064,all,10.6,0.25927716,124.0,167.0,65.0,170.0,0.7425,0.3824,45.0,46.0,0.9783,19.0,101.019,99.7134,2.81462,169.169,1.74362,1.14214,0.601477,3.09411,30.2759,3.05449,0.0396227,2.3448,4.8276,7.1724,0.4828,0.2069,1.8966,16.3103,C,0.0
21,7074,John Henson,North Carolina,ACC,37,39.4,95.7,20.5,49.7,49.15,10.7,17.8,10.9,20.4,32,73,0.438,84,163,0.515,4,18,0.222,9.4,2.5,40.3,Fr,10-Jun,31.0,0.927748,101.471,2.7,2010,10202,all,99.2,0.75555009,53.0,62.0,27.0,87.0,0.8548,0.3103,39.0,40.0,0.975,14.0,92.0505,86.8228,2.16987,149.79,7.42647,0.405596,7.02087,7.1852,15.8649,2.36556,4.81963,1.6216,2.8108,4.4324,0.9189,0.7297,1.5676,5.7297,C,1.67613
22,7267,Derrick Favors,Georgia Tech,ACC,35,69.2,109.0,21.8,61.5,62.31,12.5,20.2,7.3,22.9,86,137,0.628,177,287,0.617,0,1,0.0,7.8,1.8,47.6,Fr,10-Jun,14.0,3.27092,118.568,3.8,2010,10724,all,100.0,0.38374508,137.0,175.0,40.0,112.0,0.7829,0.3571,53.0,56.0,0.9464,3.0,88.5618,84.2157,4.06076,235.754,8.92075,2.8466,6.07414,7.50762,27.7714,3.82367,3.68395,3.0571,5.5714,8.6286,0.9429,0.8857,2.0571,12.5714,C,0.0579349
23,7495,Jerome Jordan,Tulsa,CUSA,34,74.9,111.1,25.9,55.3,59.66,9.3,23.8,10.1,17.1,165,240,0.688,183,331,0.553,0,0,0.0,7.7,0.9,72.5,Sr,Jul-00,23.0,3.86648,121.72,3.8,2010,11309,all,38.0,0.5714223,117.0,154.0,66.0,177.0,0.7597,0.3729,59.0,62.0,0.9516,44.0,91.9166,89.0593,3.89043,233.614,5.4439,1.44189,4.00202,7.1779,29.9412,4.16539,3.01251,2.3235,6.6765,9.0,1.2941,0.4412,2.4118,15.6176,C,0.0
24,7508,Hassan Whiteside,Marshall,CUSA,31,65.6,101.7,24.9,51.0,53.55,12.0,24.0,1.8,16.4,101,170,0.594,143,284,0.504,3,5,0.6,18.3,1.2,58.8,Fr,Jul-00,21.0,2.27687,109.519,3.8,2010,11351,all,,0.11864228,77.0,107.0,66.0,177.0,0.7196,0.3729,40.0,41.0,0.9756,33.0,88.111,86.6474,3.62789,231.982,4.99274,-2.30069,7.29344,6.74362,26.5484,2.06156,4.68207,2.7742,6.129,8.9032,0.2258,0.5484,5.2581,12.7742,C,0.345292
25,7840,Mason Plumlee,Duke,ACC,34,30.1,98.6,17.4,47.2,48.89,9.1,15.2,11.3,23.0,25,46,0.543,47,98,0.48,2,8,0.25,6.1,2.3,43.4,Fr,10-Jun,5.0,0.843578,101.689,6.1,2010,12278,all,94.8,0.93752652,40.0,60.0,7.0,38.0,0.6667,0.1842,24.0,31.0,0.7742,22.0,88.0142,82.4137,2.16444,104.635,7.30161,0.688791,6.61282,4.38286,14.1471,-0.605796,4.98865,1.1471,1.9412,3.0882,0.8824,0.5294,0.8824,3.6765,C,0.998679
26,7891,Jordan Williams,Maryland,ACC,32,61.5,108.3,19.5,51.7,52.27,12.7,23.2,1.6,11.4,59,113,0.522,124,240,0.517,0,0,0.0,3.5,1.7,47.1,Fr,10-Jun,20.0,2.44558,113.17,4.4,2010,12373,all,82.4,0.2258464,103.0,171.0,21.0,69.0,0.6023,0.3043,13.0,13.0,1.0,36.0,90.8295,86.7999,3.38748,194.523,1.5797,1.12653,0.45317,2.26637,24.875,1.67582,0.590555,2.7812,5.7812,8.5625,0.2188,0.75,0.9062,9.5938,C,0.0
27,7968,Daniel Orton,Kentucky,SEC,38,32.7,95.1,15.9,52.7,53.34,10.3,16.3,5.0,26.8,33,63,0.524,48,89,0.539,0,2,0.0,10.6,2.4,69.2,Fr,11-Jun,33.0,0.38517,92.9901,7.0,2010,12620,all,96.6,0.39469999,31.0,43.0,17.0,46.0,0.7209,0.3696,13.0,16.0,0.8125,29.0,86.2755,82.1487,2.01344,124.495,7.4612,-0.607627,8.06883,3.43511,13.2105,-2.35929,5.7944,1.1842,2.1316,3.3158,0.3947,0.5526,1.3947,3.3947,C,0.224211
28,8253,Hamady Ndiaye,Rutgers,BE,31,70.3,109.6,16.7,58.2,59.7,9.3,17.2,3.2,17.5,72,117,0.615,113,194,0.582,0,0,0.0,14.6,0.9,60.3,Sr,Jul-00,5.0,2.32928,108.382,4.0,2010,13308,all,86.4,0.29547697,95.0,131.0,18.0,63.0,0.7252,0.2857,66.0,73.0,0.9041,56.0,99.2266,95.0523,3.0682,195.171,6.30009,-0.129119,6.42921,5.04566,28.2258,1.02186,4.0238,2.3548,4.6452,7.0,0.4194,0.4194,4.4839,9.6129,C,0.0
29,8363,Erik Murphy,Florida,SEC,33,21.7,111.0,19.5,60.0,61.01,12.4,17.6,5.5,20.6,19,30,0.633,48,80,0.6,0,0,0.0,2.8,2.4,37.5,Fr,9-Jun,33.0,0.923166,114.301,6.8,2010,13540,all,89.2,0.399934,41.0,55.0,7.0,25.0,0.7455,0.28,3.0,3.0,1.0,49.0,95.173,90.8961,1.10326,62.4569,3.26776,1.67414,1.59362,2.40754,9.0303,0.536283,1.87125,1.0,1.3939,2.3939,0.2424,0.3636,0.2424,3.4848,C,0.0
30,8403,DeMarcus Cousins,Kentucky,SEC,38,58.2,113.5,30.8,56.0,57.93,19.9,24.9,9.2,16.0,162,268,0.604,205,363,0.565,1,6,0.167,7.5,2.4,72.6,Fr,11-Jun,15.0,4.03974,134.534,5.5,2010,13656,all,99.6,0.487187,144.0,189.0,57.0,163.0,0.7619,0.3497,53.0,57.0,0.9298,5.0,83.3244,79.3387,3.80857,242.468,9.60971,4.65779,4.95191,9.60263,23.5,6.16153,3.4411,4.0526,5.7895,9.8421,1.0,0.9737,1.7632,15.1316,C,0.377922
31,8590,Alex Oriakhi,Connecticut,BE,34,61.3,97.9,12.8,46.0,48.29,10.8,17.5,2.6,19.0,43,80,0.537,63,136,0.463,0,1,0.0,6.0,0.9,58.4,Fr,9-Jun,34.0,0.655942,92.2111,4.4,2010,14117,all,96.2,0.34282106,47.0,76.0,14.0,56.0,0.6184,0.25,22.0,26.0,0.8462,57.0,95.9653,89.6735,3.13497,167.895,2.30039,-0.794821,3.09521,1.1341,24.5294,-1.25864,2.39273,2.3235,4.2647,6.5882,0.3529,0.3824,1.5882,4.9706,C,0.0694674
32,8749,Thomas Robinson,Kansas,B12,33,16.2,88.1,24.8,48.5,46.93,17.2,23.0,6.7,25.3,17,43,0.395,33,68,0.485,0,0,0.0,7.7,1.7,63.2,Fr,9-Jun,0.0,0.307049,97.0247,7.3,2010,14520,all,94.6,0.34610994,24.0,40.0,9.0,28.0,0.6,0.3214,12.0,14.0,0.8571,5.0,87.1019,81.2311,1.05707,54.3197,0.690209,-3.47234,4.16255,-3.49367,7.1212,-4.96922,1.47555,1.0303,1.6364,2.6667,0.2727,0.2121,0.5455,2.5152,C,0.0
33,8810,Mike Muscala,Bucknell,Pat,30,59.1,107.0,21.3,47.4,51.89,7.6,16.2,7.5,11.2,58,72,0.806,110,231,0.476,6,20,0.3,9.6,0.7,28.7,Fr,10-Jun,31.0,1.71398,104.727,3.3,2010,14685,all,9.2,0.7931106,54.0,86.0,56.0,145.0,0.6279,0.3862,9.0,9.0,1.0,44.0,99.414,102.388,2.0441,146.557,1.67157,-1.42871,3.10028,1.58291,24.8333,0.717015,0.865896,1.6333,3.3,4.9333,0.7667,0.3,2.1667,9.8667,C,1.6452
34,9056,Cory Jefferson,Baylor,B12,20,5.9,94.8,16.3,41.2,47.0,13.6,12.3,0.0,21.9,6,9,0.667,7,16,0.438,0,1,0.0,3.8,0.7,52.9,Fr,9-Jun,34.0,0.126186,93.3221,6.3,2010,22196,all,86.8,0.0,0.0,0.0,7.0,16.0,,0.4375,0.0,0.0,,60.0,100.71,96.734,0.42605,13.7402,-4.4735,-1.63924,-2.83426,-3.47347,4.15,-2.62972,-0.843745,0.45,0.5,0.95,0.0,0.05,0.15,1.0,C,0.714349
35,9205,Colton Iverson,Minnesota,B10,35,41.9,90.8,20.2,48.2,49.69,10.2,19.6,6.7,23.8,40,76,0.526,68,141,0.482,0,0,0.0,6.3,1.2,53.9,So,10-Jun,45.0,0.595201,94.7371,4.7,2010,28225,all,76.8,0.44679426,49.0,92.0,19.0,49.0,0.5326,0.3878,6.0,7.0,0.8571,53.0,94.1278,89.0027,2.18144,120.31,0.641677,-2.14438,2.78606,-0.561927,16.9429,-2.21837,1.65644,1.4,2.9714,4.3714,0.6,0.3429,0.9143,5.0286,C,0.0
36,9294,Vernon Macklin,Florida,SEC,37,59.7,107.5,24.3,59.3,57.77,10.9,15.0,7.7,17.7,46,102,0.451,191,322,0.593,0,0,0.0,3.1,0.9,31.7,Sr,10-Jun,32.0,2.82126,118.954,4.0,2011,91,all,95.0,0.47618489,128.0,168.0,63.0,154.0,0.7619,0.4091,32.0,35.0,0.9143,52.0,97.7281,93.3167,2.78675,155.033,3.88301,2.42605,1.45697,3.6651,24.4595,2.7662,0.898895,2.2162,3.1622,5.3784,0.8108,0.3514,0.7027,11.5676,C,0.0
37,9544,Kenneth Faried,Morehead St.,OVC,32,87.0,115.1,25.7,61.0,60.98,19.9,30.9,7.3,18.2,136,235,0.579,208,341,0.61,0,0,0.0,8.1,3.4,68.9,Sr,8-Jun,35.0,4.43391,121.634,3.6,2011,1626,all,,0.38822381,163.0,231.0,45.0,110.0,0.7056,0.4091,70.0,74.0,0.9459,22.0,85.7528,86.3437,4.9022,292.319,8.56669,3.36034,5.20634,8.29385,35.2188,6.15886,2.13499,5.75,8.625,14.375,1.0312,1.9062,2.1875,17.25,C,0.0
38,9708,Robert Sacre,Gonzaga,WCC,34,64.8,110.7,25.0,49.1,58.39,12.0,16.8,8.5,19.5,156,189,0.825,135,274,0.493,0,1,0.0,8.0,1.7,68.7,Jr,Jul-00,0.0,3.09532,119.332,4.2,2011,2747,all,65.2,0.51348492,72.0,110.0,63.0,164.0,0.6545,0.3841,26.0,29.0,0.8966,60.0,92.7036,88.7096,3.46592,191.362,6.72576,1.35552,5.37023,5.46748,26.1176,2.61099,2.85649,2.5,3.9412,6.4412,1.1176,0.7647,1.8529,12.5294,C,0.0676317
39,9709,Keith Benson,Oakland,Sum,34,81.0,114.5,24.1,55.4,57.89,9.1,24.3,6.0,13.3,150,236,0.636,217,391,0.555,8,22,0.364,9.8,1.4,57.1,Sr,11-Jun,34.0,3.8947,119.589,3.8,2011,2763,all,,0.5538236,138.0,179.0,79.0,212.0,0.7709,0.3726,46.0,46.0,1.0,48.0,98.1106,95.6684,3.51227,275.835,5.21208,1.71707,3.49501,5.39796,32.5,3.50012,1.89784,2.5588,7.5588,10.1176,1.0588,0.7941,3.5882,17.8824,C,1.08601
40,9958,Festus Ezeli,Vanderbilt,SEC,34,58.1,113.1,26.7,58.8,61.46,14.6,15.6,1.8,16.5,140,216,0.648,151,257,0.588,0,0,0.0,10.6,1.5,84.0,Jr,11-Jun,3.0,3.47902,128.061,5.2,2011,4250,all,77.0,0.10001699,95.0,132.0,56.0,125.0,0.7197,0.448,42.0,45.0,0.9333,30.0,93.6815,89.7182,3.0011,180.415,5.39809,2.27167,3.12642,6.07965,23.5,3.52142,2.55823,2.7941,3.4706,6.2647,0.1765,0.5882,2.5588,13.0,C,0.0
41,10259,Tyler Zeller,North Carolina,ACC,37,70.1,120.8,22.8,54.7,59.99,10.8,15.2,4.4,11.5,161,211,0.763,210,384,0.547,0,0,0.0,4.2,1.4,54.9,Jr,Jul-00,44.0,4.57053,131.901,3.8,2011,6927,all,97.0,0.45996741,93.0,122.0,117.0,262.0,0.7623,0.4466,31.0,32.0,0.9688,17.0,93.6054,87.1484,3.87047,223.168,8.04261,4.69588,3.34673,8.81427,28.1351,5.77187,3.0424,2.8919,4.3514,7.2432,0.6216,0.7297,1.2162,15.7027,C,0.0
42,10285,Josh Harrellson,Kentucky,SEC,38,71.0,131.3,13.7,61.5,61.59,15.2,18.9,5.1,11.3,33,56,0.589,125,198,0.631,2,10,0.2,5.2,2.0,26.9,Sr,10-Jun,55.0,4.03258,125.838,3.4,2011,7227,all,46.2,1.07152549,101.0,128.0,24.0,70.0,0.7891,0.3429,18.0,19.0,0.9474,45.0,91.5978,86.3839,3.99637,234.113,10.4143,5.62008,4.7942,7.83255,28.5,4.69384,3.13871,3.6842,4.9737,8.6579,0.7895,0.9211,1.5,7.6053,C,0.556507
43,10426,Miles Plumlee,Duke,ACC,37,42.4,107.2,16.4,51.8,53.45,14.3,17.2,3.5,19.3,32,54,0.593,72,139,0.518,0,0,0.0,2.4,2.0,38.8,Jr,10-Jun,21.0,1.31435,107.243,5.6,2011,8402,all,89.8,0.37149802,54.0,84.0,18.0,55.0,0.6429,0.3273,23.0,27.0,0.8519,26.0,89.9131,85.4979,2.44002,136.535,4.21001,1.50016,2.70984,2.48894,16.973,0.3459,2.14304,2.0811,2.8108,4.8919,0.3514,0.5946,0.4595,4.7568,C,0.0
