,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
30,13221,Kyrie Irving,Duke,ACC,11,20.5,130.5,27.2,61.5,69.7,2.3,10.6,29.8,18.6,64,71,0.901,37,65,0.569,18,39,0.462,1.8,3.0,68.3,Fr,2-Jun,1.0,6.12884,149.048,3.0,2011,18579,all,99.8,1.74076183,26.0,39.0,11.0,26.0,0.6667,0.4231,0.0,0.0,,1.0,91.7011,87.1588,3.80115,61.4034,12.1928,9.40502,2.78781,13.8646,27.5455,9.48637,4.37825,0.5455,2.8182,3.3636,4.2727,1.4545,0.5455,17.4545,Scoring PG,7.29491
31,13950,Damian Lillard,Weber St.,BSky,30,87.2,122.3,32.3,54.5,62.11,1.9,14.1,28.0,12.0,215,243,0.885,129,256,0.504,86,217,0.396,0.7,2.5,51.4,Jr,2-Jun,1.0,6.50902,138.152,2.3,2012,4509,all,57.4,1.78260869,98.0,169.0,31.0,87.0,0.5799,0.3563,13.0,17.0,0.7647,6.0,101.836,103.535,2.75997,200.205,8.16164,8.79872,-0.637082,9.76622,35.3,9.05933,0.706884,0.5333,4.2667,4.8,4.1,1.5,0.2333,24.3667,Scoring PG,12.2517
32,14714,Nate Wolters,South Dakota St.,Sum,33,89.0,115.5,32.8,47.7,53.67,3.2,14.4,38.4,11.6,184,233,0.79,212,414,0.512,33,134,0.246,0.2,2.9,42.5,Jr,3-Jun,3.0,5.9463,132.49,2.1,2012,12007,all,,2.62669938,131.0,216.0,81.0,198.0,0.6065,0.4091,4.0,4.0,1.0,38.0,98.8698,98.2983,3.46468,222.067,7.6997,6.73012,0.969581,7.18544,36.0,6.02692,1.15853,0.9394,4.2424,5.1818,5.9697,1.7273,0.0606,21.4242,Scoring PG,6.81299
33,15154,Isaiah Canaan,Murray St.,OVC,30,84.8,120.4,27.0,58.3,63.69,3.1,9.4,23.7,18.7,146,175,0.834,81,172,0.471,91,201,0.453,0.2,2.2,46.9,Jr,Jun-00,3.0,5.16615,128.244,2.1,2012,14625,all,,1.23253218,48.0,83.0,33.0,89.0,0.5783,0.3708,7.0,8.0,0.875,34.0,95.2616,95.4663,3.63464,168.002,6.25067,6.00133,0.249335,8.23629,34.2,7.19613,1.04016,0.8333,2.7667,3.6,3.5333,1.2667,0.0667,19.3667,Scoring PG,11.7789
34,15239,Dion Waiters,Syracuse,BE,37,60.0,115.9,25.4,53.4,56.53,2.4,8.2,21.2,12.9,86,118,0.729,129,244,0.529,41,113,0.363,1.5,4.6,33.1,So,4-Jun,3.0,3.80116,129.992,3.1,2012,14983,all,96.0,1.91667314,90.0,144.0,39.0,100.0,0.625,0.39,26.0,29.0,0.8966,4.0,92.5144,87.8998,3.20202,172.467,8.0106,6.20125,1.80935,9.86572,24.0811,5.86491,4.00081,0.4865,1.8108,2.2973,2.4865,1.8108,0.3243,12.6216,Scoring PG,7.73238
35,16173,Roy Devyn Marble,Iowa,B10,35,73.6,108.0,22.1,47.0,52.08,4.4,10.8,24.0,15.6,102,141,0.723,117,263,0.445,22,56,0.393,1.5,3.0,44.2,So,6-Jun,4.0,3.06366,114.321,2.2,2012,18726,all,48.8,2.06552291,55.0,90.0,62.0,173.0,0.6111,0.3584,7.0,10.0,0.7,56.0,105.898,100.53,2.63905,185.306,4.80947,3.90812,0.901355,4.7977,29.4571,3.60067,1.19703,1.1143,2.6857,3.8,3.6,1.5143,0.4,11.4857,Scoring PG,3.17297
36,16175,Russ Smith,Louisville,BE,39,51.7,91.7,32.8,40.5,46.06,3.6,9.1,21.8,19.4,110,144,0.764,108,285,0.379,41,134,0.306,0.1,6.2,34.4,So,Jun-00,2.0,1.99122,111.429,5.3,2012,18729,all,43.8,0.84443386,65.0,128.0,43.0,157.0,0.5078,0.2739,4.0,5.0,0.8,47.0,85.0656,79.3301,3.45722,195.295,5.09849,1.08681,4.01168,5.23703,21.4615,-0.0923322,5.32936,0.6923,1.8205,2.5128,1.9487,2.2308,0.0256,11.5128,Scoring PG,9.48506
37,16795,Shane Larkin,Miami FL,ACC,32,60.7,98.5,19.4,43.8,50.37,2.6,8.8,19.2,23.2,60,70,0.857,41,104,0.394,32,99,0.323,0.3,3.7,34.5,Fr,11-May,0.0,1.54827,102.169,2.5,2012,20694,all,76.8,1.3499733,27.0,52.0,14.0,52.0,0.5192,0.2692,1.0,1.0,1.0,18.0,98.5844,94.9353,2.72926,150.22,3.31989,1.61608,1.70381,2.65798,25.625,0.211972,2.446,0.5625,1.9375,2.5,2.5312,1.5625,0.0625,7.4375,Scoring PG,7.42518
38,16936,Tony Wroten,Washington,P12,35,75.3,95.7,32.1,45.3,48.83,8.0,9.8,24.5,21.8,154,264,0.583,189,391,0.483,9,56,0.161,1.2,3.5,59.1,Fr,5-Jun,14.0,2.94965,112.563,3.5,2012,21082,all,96.4,0.98485972,134.0,232.0,55.0,159.0,0.5776,0.3459,17.0,20.0,0.85,25.0,97.047,93.6772,3.41557,215.125,4.17926,1.85641,2.32285,4.00112,30.3429,2.30166,1.69946,2.2857,2.7429,5.0286,3.7143,1.8857,0.3714,15.9714,Scoring PG,2.97052
39,17037,Trey Burke,Michigan,B10,33,90.6,106.6,26.9,50.9,54.41,2.3,9.8,29.1,18.8,92,123,0.748,119,242,0.492,57,160,0.356,1.3,1.6,30.6,Fr,1-Jun,3.0,4.67784,121.563,1.8,2012,21380,all,81.6,1.6774182,64.0,94.0,55.0,148.0,0.6809,0.3716,2.0,2.0,1.0,9.0,102.512,96.2862,3.77885,185.96,5.39436,4.24728,1.14708,6.02433,36.6364,5.00522,1.0191,0.6364,2.8182,3.4545,4.7273,0.9091,0.3939,15.1818,Scoring PG,8.69076
