,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
20,8298,Kawhi Leonard,San Diego St.,MWC,32,77.7,106.5,24.1,46.8,50.79,13.7,23.7,12.1,17.8,83,115,0.722,140,273,0.513,15,74,0.203,2.6,2.8,33.1,Fr,6-Jun,15,3.32101,115.305,3.3,2010,13395,all,88.8,0.81426288,81.0,115.0,59.0,157.0,0.7043,0.3758,16.0,17.0,0.9412,15.0,90.8009,88.1581,4.13471,223.438,5.99483,3.0409,2.95393,4.73361,31.4375,3.13155,1.60206,3.4688,6.4062,9.875,1.7812,1.4062,0.7188,12.75,PF/C,4.53808
21,8598,Ryan Kelly,Duke,ACC,35,13.8,98.0,12.1,41.1,42.84,3.1,16.1,10.1,18.1,4,6,0.667,11,26,0.423,5,19,0.263,6.2,2.2,13.3,Fr,10-Jun,34,0.160396,91.8585,6.2,2010,14133,all,97.0,1.62467194,3.0,4.0,8.0,22.0,0.75,0.3636,1.0,2.0,0.5,48.0,87.6362,83.4775,0.938486,48.5111,6.45355,-0.020259,6.4738,3.39075,6.2857,-1.75907,5.14982,0.1714,0.9143,1.0857,0.3714,0.2286,0.4,1.1714,PF/C,5.17341
22,9152,Arsalan Kazemi,Rice,CUSA,29,66.9,103.7,21.1,52.1,55.46,12.8,24.6,9.6,19.8,92,150,0.613,100,192,0.521,0,0,0.0,3.7,3.5,78.1,Fr,7-Jun,14,2.03519,105.698,4.0,2010,25005,all,,0.59648944,87.0,120.0,13.0,72.0,0.725,0.1806,26.0,27.0,0.963,54.0,95.1386,94.1892,3.1032,193.678,4.56531,0.772959,3.79236,3.69966,27.7931,2.21939,1.48026,3.3103,5.6552,8.9655,1.1724,1.6207,0.8276,10.069,PF/C,0.0
23,9315,JaJuan Johnson,Purdue,B10,34,88.1,113.9,27.3,50.9,56.36,7.9,20.2,6.4,10.3,169,209,0.809,242,469,0.516,15,51,0.294,6.7,1.5,40.2,Sr,10-Jun,25,5.65182,131.13,1.8,2011,203,all,91.6,0.58927814,49.0,74.0,193.0,395.0,0.6622,0.4886,23.0,26.0,0.8846,27.0,89.3372,84.06,5.24379,262.089,7.16089,3.02668,4.13421,9.51149,35.3824,6.66198,2.84951,2.4118,6.1471,8.5588,0.9706,0.8824,2.3235,20.5294,PF/C,2.56606
24,9459,Lavoy Allen,Temple,A10,33,81.5,107.7,20.1,48.8,51.9,9.3,20.2,13.6,14.7,69,99,0.697,149,304,0.49,5,17,0.294,5.4,1.3,30.8,Sr,9-Jun,24,2.94744,110.239,2.7,2011,1089,all,78.8,1.38884142,93.0,122.0,56.0,182.0,0.7623,0.3077,15.0,16.0,0.9375,50.0,92.0014,89.5171,4.35626,227.605,5.87426,1.2803,4.59396,5.00454,33.9394,2.33665,2.66789,2.6667,5.9091,8.5758,2.2727,0.697,1.8485,11.5758,PF/C,0.92556
25,9595,Jon Leuer,Wisconsin,B10,34,83.1,116.8,29.4,52.6,56.8,6.5,22.6,12.8,11.3,113,134,0.843,173,337,0.513,54,146,0.37,3.1,1.0,27.7,Sr,10-Jun,30,6.02112,137.105,2.6,2011,1932,all,84.0,1.03708601,57.0,75.0,116.0,262.0,0.76,0.4427,17.0,18.0,0.9444,40.0,98.659,91.8777,4.04456,196.596,6.9244,5.3846,1.5398,8.76528,33.5,7.50485,1.26043,1.6765,5.5588,7.2353,1.6471,0.5,0.8824,18.2647,PF/C,8.99234
26,9941,Mike Scott,Virginia,ACC,10,27.0,110.8,28.0,48.6,57.6,13.6,24.2,12.6,16.4,52,59,0.881,52,109,0.477,1,1,1.0,2.5,0.6,53.6,Sr,8-Jun,23,4.64283,124.63,1.9,2011,4079,all,26.8,0.66666665,26.0,51.0,26.0,58.0,0.5098,0.4483,3.0,3.0,1.0,43.0,99.2856,98.4526,3.32978,59.4896,4.40187,2.53274,1.86913,4.0183,33.7,4.73101,-0.712707,3.8,6.4,10.2,1.6,0.3,0.7,15.9,PF/C,0.191858
27,9972,Markieff Morris,Kansas,B12,38,60.7,118.0,25.2,62.7,64.16,13.9,24.7,11.0,19.0,103,153,0.673,170,272,0.625,25,59,0.424,4.9,1.9,46.2,Jr,10-Jun,21,3.81565,130.2,4.7,2011,4369,all,76.6,0.67947974,128.0,168.0,42.0,104.0,0.7619,0.4038,47.0,50.0,0.94,13.0,87.4686,82.7681,3.72177,223.462,10.6049,5.65606,4.94879,9.37206,24.3684,6.16321,3.20885,2.7105,5.6053,8.3158,1.3947,0.7895,1.1316,13.6316,PF/C,3.61883
28,10092,Nikola Vucevic,USC,P10,34,87.0,115.9,25.1,53.9,57.8,9.8,25.6,11.0,12.1,123,163,0.755,186,343,0.542,29,83,0.349,4.4,0.9,38.3,Jr,10-Jun,5,5.23004,128.258,3.2,2011,5408,all,44.0,0.93100417,97.0,138.0,89.0,205.0,0.7029,0.4341,20.0,24.0,0.8333,16.0,93.3056,88.3293,4.65874,244.636,8.27907,4.1751,4.10397,8.82136,34.9118,6.33822,2.48314,2.8529,7.4412,10.2941,1.5882,0.5294,1.3824,17.1176,PF/C,4.32851
29,10391,Andrew Nicholson,St. Bonaventure,A10,31,81.3,108.5,30.0,57.8,61.41,6.4,19.0,8.7,19.2,165,232,0.711,231,392,0.589,6,23,0.261,4.5,1.0,55.9,Jr,9-Jun,44,4.39064,123.827,3.5,2011,8064,all,10.6,0.32325035,126.0,163.0,105.0,229.0,0.773,0.4585,30.0,36.0,0.8333,19.0,100.861,99.7765,3.06446,199.395,1.33659,1.13703,0.199564,4.45521,33.8387,4.09881,0.356402,1.6774,5.5806,7.2581,1.0323,0.5484,1.4516,20.8065,PF/C,1.3406
