,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
30,30359,Kahlil Felder,Oakland,Horz,31,95.7,107.5,29.5,47.7,55.66,2.4,12.6,39.5,21.7,185,224,0.826,133,288,0.462,45,132,0.341,0.7,3.0,53.3,So,9-May,20.0,4.81016,121.627,2.7,2015,33408,all,,1.83943148,77.0,145.0,56.0,143.0,0.531,0.3916,3.0,3.0,1.0,54.0,109.507,107.871,2.59364,216.43,3.58492,4.27853,-0.693609,3.40752,38.5455,4.05353,-0.646012,0.7576,4.0303,4.7879,7.6364,2.0,0.2424,18.1212,Pure PG,6.42134
31,31183,Tyler Ulis,Kentucky,SEC,37,56.0,121.1,14.7,50.6,55.09,2.3,6.3,27.2,18.3,42,52,0.808,34,88,0.386,33,77,0.429,0.2,2.6,31.5,Fr,9-May,3.0,2.69224,118.28,2.5,2015,35839,all,96.4,3.55267797,7.0,18.0,27.0,70.0,0.3889,0.3857,0.0,0.0,,34.0,89.1705,84.3458,3.52581,139.106,7.45565,5.19887,2.25679,8.01417,23.8378,3.80421,4.20996,0.4324,1.3784,1.8108,3.6486,1.0,0.0541,5.6486,Pure PG,5.45116
32,32746,Kris Dunn,Providence,BE,33,76.9,103.6,29.3,49.9,54.06,3.5,14.8,41.8,20.9,132,190,0.695,142,298,0.477,42,113,0.372,1.9,4.3,46.2,Jr,4-Jun,3.0,3.91571,121.573,3.4,2016,25358,all,97.0,1.77583078,99.0,157.0,42.0,138.0,0.6306,0.3043,27.0,29.0,0.931,5.0,93.8582,88.3916,4.5888,255.725,9.73839,4.74338,4.99501,9.52919,32.9697,4.58362,4.94557,1.0909,4.2424,5.3333,6.2424,2.4848,0.6061,16.4242,Pure PG,5.95801
33,32930,Denzel Valentine,Michigan St.,B10,31,72.5,125.5,28.9,57.9,60.82,3.0,21.1,45.8,17.1,81,95,0.853,101,210,0.481,104,234,0.444,0.7,1.9,21.4,Sr,5-Jun,45.0,6.8047,146.68,2.0,2016,26984,all,77.8,2.83533318,38.0,61.0,63.0,148.0,0.623,0.4257,5.0,7.0,0.7143,14.0,92.9687,90.6006,4.37033,210.009,14.386,11.2197,3.16625,14.5955,32.9677,11.0943,3.50124,0.8065,6.7097,7.5161,7.7742,1.0323,0.2258,19.1935,Pure PG,13.6418
34,33943,Kahlil Felder,Oakland,Horz,35,91.5,120.0,32.9,50.2,57.18,2.2,9.7,50.0,15.2,239,282,0.848,193,398,0.485,76,214,0.355,0.5,2.9,46.1,Jr,9-May,20.0,6.75588,140.135,3.2,2016,33408,all,,2.69996497,112.0,190.0,81.0,209.0,0.5895,0.3876,8.0,8.0,1.0,54.0,104.511,105.51,2.9789,253.762,8.68783,9.0825,-0.394677,8.4445,36.7429,7.72554,0.718966,0.7429,3.5143,4.2571,9.2571,1.9714,0.2,24.3714,Pure PG,8.916
35,34571,Tyler Ulis,Kentucky,SEC,35,88.5,125.7,24.1,49.7,56.68,1.7,7.1,34.3,13.0,167,195,0.856,137,282,0.486,55,160,0.344,0.3,2.3,44.1,So,9-May,3.0,6.65772,139.653,2.0,2016,35839,all,96.4,3.56528362,47.0,82.0,90.0,200.0,0.5732,0.45,0.0,0.0,,34.0,101.959,97.3339,3.99541,204.885,9.06995,8.66775,0.402208,9.69273,36.8,7.84836,1.84437,0.5429,2.4571,3.0,7.0286,1.4571,0.1143,17.3143,Pure PG,7.26728
36,34852,Wade Baldwin IV,Vanderbilt,SEC,33,75.3,109.5,26.4,49.2,57.09,1.5,11.6,33.7,19.7,155,194,0.799,94,215,0.437,41,101,0.406,1.0,2.3,61.4,So,3-Jun,4.0,3.89036,124.161,3.4,2016,36903,all,74.0,1.89008554,63.0,118.0,31.0,98.0,0.5339,0.3163,13.0,15.0,0.8667,17.0,96.7419,92.0043,3.86419,190.487,6.9925,4.59175,2.40075,6.5147,30.3636,3.94335,2.57135,0.3939,3.6061,4.0,5.2121,1.2121,0.3333,14.1212,Pure PG,5.77537
37,35314,Monte Morris,Iowa St.,B12,35,94.1,122.1,19.9,53.6,56.07,2.4,8.9,28.9,12.1,70,96,0.729,150,280,0.536,38,106,0.358,0.7,2.6,24.9,Jr,3-Jun,11.0,5.63212,130.096,1.7,2016,38703,all,83.6,4.22798736,82.0,140.0,68.0,140.0,0.5857,0.4857,0.0,0.0,,51.0,105.007,99.5178,3.84367,239.295,7.36575,6.30426,1.0615,6.52085,38.0286,4.74733,1.77352,0.7429,3.2,3.9429,6.8857,1.7714,0.2571,13.8286,Pure PG,4.46377
38,35328,Jawun Evans,Oklahoma St.,B12,22,49.0,109.4,26.5,51.7,57.54,1.9,14.8,41.9,20.4,70,84,0.833,78,166,0.47,19,40,0.475,0.7,2.4,40.8,Fr,Jun-00,1.0,3.47879,122.086,3.4,2016,38748,all,94.8,1.92854055,52.0,93.0,26.0,73.0,0.5591,0.3562,0.0,0.0,,39.0,100.456,97.2644,3.13862,117.609,6.19867,4.23772,1.96095,5.50673,28.8636,3.34616,2.16056,0.4545,3.9091,4.3636,4.9091,1.1364,0.1818,12.8636,Pure PG,3.85428
39,38872,Jawun Evans,Oklahoma St.,B12,31,70.8,116.1,33.3,47.5,53.31,2.8,10.8,44.2,15.9,145,180,0.806,169,373,0.453,35,93,0.376,0.5,3.2,38.6,So,1-Jun,1.0,5.88535,144.967,3.1,2017,38748,all,94.8,2.26666667,93.0,191.0,76.0,182.0,0.4869,0.4176,0.0,0.0,,39.0,107.648,100.327,2.90112,169.652,8.63905,8.38542,0.253626,8.56299,29.1875,8.06424,0.498745,0.75,2.6875,3.4375,6.375,1.7812,0.125,19.1562,Pure PG,5.64915
