pick,player_name,oreb,dreb,treb,ast,stl,blk,pts
,Monty Urmilevicius,1.5789,1.8421,3.4211,0.7368,0.2632,0.0526,3.6842
,Salif Boudie,1.44,2.72,4.16,0.16,0.32,0.88,3.56
,Jake Scoggins,0.28,0.8,1.08,0.12,0.12,0.04,0.96
,Cordell Pemsl,1.1562,3.3438,4.5,1.4688,0.2188,0.3125,5.6562
,Sagaba Konate,2.6111,4.9722,7.5833,0.6667,0.4167,3.2222,10.8056
,Maciej Bender,0.9143,1.0286,1.9429,0.2,0.2571,0.2571,1.2
,Tyler Cook,2.1818,4.6061,6.7879,1.7273,0.6364,0.5758,15.3333
,Adonis De La Rosa,2.9706,4.5882,7.5588,1.0294,0.6176,0.6471,11.8235
,Josh Ferguson,2.1935,5.1935,7.3871,0.9032,0.6774,1.0968,10.1613
,Pauly Paulicap,2.9677,3.9355,6.9032,0.2581,0.2581,2.5161,10.0
,Ra Kpedi,0.6667,1.1667,1.8333,0.0833,0.0833,0.25,2.0833
1.0,Deandre Ayton,3.3714,8.2,11.5714,1.6286,0.5714,1.8857,20.1143
,Josh Pitts,0.5789,0.6316,1.2105,0.1579,0.1053,0.1053,1.1579
,Terrell Brown,1.2581,2.0968,3.3548,0.5484,0.2258,1.4839,4.4194
,Jailan Haslem,2.069,2.3448,4.4138,0.2759,0.1379,0.4483,4.8621
,Trey Kalina,0.52,0.64,1.16,0.04,0.04,0.52,1.92
,Milos Supica,2.1786,2.6786,4.8571,0.3571,0.2857,0.3929,6.1429
,Tydus Verhoeven,1.375,1.9375,3.3125,0.875,0.2188,2.2188,3.125
,Scott Blakney,0.2941,0.5294,0.8235,0.0588,0.0588,0.0588,0.9412
,Mark Laros,1.4815,2.0,3.4815,0.3333,0.2963,0.4074,3.8148
,Peace Ilegomah,0.3043,0.6522,0.9565,0.1304,0.087,0.3478,0.6957
,Sunday Okeke,0.7143,0.619,1.3333,0.1905,0.1905,0.1429,0.5238
,Owen Hamilton,0.4231,0.8846,1.3077,0.1154,0.2692,0.1154,1.7692
,Tirus Smith,1.125,2.0,3.125,0.1667,0.0833,0.4583,4.375
,Greg Calixte,1.3333,2.9394,4.2727,0.3939,0.2121,0.4848,4.9394
,Jaron Faulds,1.2692,1.9615,3.2308,0.3846,0.3077,1.0,4.4615
,Matt DeWolf,1.4444,2.963,4.4074,0.4815,0.4444,0.1852,3.037
,Ruben Fuamba,1.1053,2.0526,3.1579,0.1053,0.1053,0.5789,1.4211
,Lenell Henry,0.95,1.8,2.75,0.15,0.4,0.4,3.45
,John Harrar,1.0741,1.037,2.1111,0.1111,0.1111,0.1481,1.5556
,Garrison Brooks,1.6486,1.8108,3.4595,0.5405,0.2973,0.2973,4.5135
,Sterling Manley,1.3243,2.2703,3.5946,0.2973,0.0541,0.6486,5.4054
,Brandon Huffman,0.5862,0.8276,1.4138,0.0345,0.0,0.2759,1.6207
,Ejike Obinna,0.48,1.64,2.12,0.04,0.04,0.08,2.68
,Levi Stockard III,0.5833,1.0833,1.6667,0.1111,0.1389,0.0556,1.8333
,Jaden Sayles,0.4118,1.2941,1.7059,0.2353,0.1176,0.2941,4.8235
,Makol Mawien,1.1351,2.2973,3.4324,0.2703,0.4595,1.1351,6.8378
,Jalen King,0.2,0.55,0.75,0.0,0.2,0.45,0.0
,Ike Obiagu,0.9706,1.5882,2.5588,0.0588,0.2059,2.0882,2.2941
,Theo John,0.7879,1.5152,2.303,0.2424,0.3333,0.7879,3.8788
,Nate Watson,0.8286,1.1143,1.9429,0.1143,0.2,0.7429,6.7143
,Bourama Sidibe,1.2333,1.9667,3.2,0.1333,0.3333,0.6667,2.7
,Sukhmail Mathon,1.0,1.9355,2.9355,0.7742,0.129,0.3226,2.6129
,Kenny Wooten,1.3333,3.1944,4.5278,0.3056,0.6111,2.5556,6.3889
,Elhadji Dieng,0.8636,1.2273,2.0909,0.0455,0.1364,0.5,1.2273
,Jailen Gill,1.4667,2.4667,3.9333,0.4333,0.4333,0.9667,5.5667
,Terrence Parker,1.5484,3.2903,4.8387,0.5806,0.4516,0.4839,4.7742
,Abayomi Iyiola,2.4062,3.8125,6.2188,0.1562,0.5,0.6562,10.0625
,Usman Haruna,0.5417,1.75,2.2917,0.0833,0.1667,0.2917,0.9583
,Bul Ajang,0.7143,0.7619,1.4762,0.2857,0.0476,0.1429,0.8095
,Cameron Benford,0.8,1.2,2.0,0.2,0.16,0.12,0.96
,Jaylen Butz,1.7391,2.4348,4.1739,0.3478,0.2174,0.5217,3.4783
,James Karnik,2.3667,4.1667,6.5333,0.5,0.4667,0.3,7.1
,Jason Cudd,0.3913,0.5652,0.9565,0.1304,0.0,0.1304,1.3043
,Kavion Pippen,1.7576,4.1818,5.9394,0.9394,0.6667,1.3636,12.0909
,Marten Linssen,0.6818,1.3182,2.0,0.2727,0.5455,0.3182,2.0455
,Brian Thomas,0.9444,1.7222,2.6667,0.0556,0.1111,0.3333,2.7778
,Ralueke Orizu,1.1154,2.0,3.1154,0.1538,0.3077,0.6923,3.8462
,Prince Oduro,1.5484,3.5161,5.0645,0.7419,0.2258,0.6774,9.129
,Lewis Djonkam,0.25,0.15,0.4,0.1,0.1,0.15,0.7
,Tope Arikawe,1.4848,2.0606,3.5455,0.0909,0.3333,0.4242,4.0
,Mladen Armus,2.5294,2.9706,5.5,0.5,0.5588,0.4412,6.2647
,Eliel Nsoseme,0.6897,1.0,1.6897,0.1724,0.1034,0.3793,0.8966
,Avery Diggs,1.3438,2.125,3.4688,0.25,0.2188,0.5,3.8438
,Jordan Foster,0.7391,1.7391,2.4783,0.087,0.0435,0.9565,2.3913
,Matt Haarms,0.9459,2.2432,3.1892,0.6216,0.2973,2.1351,4.7838
,Deion Bute,2.3438,2.8438,5.1875,0.5938,0.4375,1.0938,10.125
,Samba Ndiaye,0.55,0.7,1.25,0.0,0.0,0.25,0.35
,Kris Bankston,1.1,2.8667,3.9667,0.5333,0.2667,1.0,4.0333
,Karlis Garoza,1.2381,1.4286,2.6667,0.5714,0.2381,0.1429,1.9048
,Malik Petteway,2.3571,3.4286,5.7857,0.1429,0.7857,1.0,5.7143
,Derrick Walker Jr.,0.8529,1.3529,2.2059,0.2647,0.0882,0.2059,1.9412
,Jeremiah Tilmon,1.9394,2.2424,4.1818,0.4545,0.2424,1.0,8.1212
,Paul Atkinson,1.7097,2.871,4.5806,1.0323,0.6774,0.5484,9.2903
6.0,Mohamed Bamba,3.2,7.3333,10.5333,0.5,0.7667,3.6333,12.9
,Johnny Crnogorac,0.5517,1.2069,1.7586,0.2069,0.1724,0.6897,3.3103
,Chris Harris Jr.,0.4545,1.4545,1.9091,0.0455,0.0455,0.5,1.7273
58.0,Jericho Sims,1.1471,2.7647,3.9118,0.2059,0.3235,0.5294,5.0294
31.0,Nicolas Claxton,1.6667,2.2424,3.9091,0.1818,0.1515,1.2727,3.9394
,Marcale Lotts,1.0,0.9062,1.9062,0.1875,0.1562,0.0312,1.8125
,Keve Aluma,1.3636,2.0606,3.4242,0.5455,0.1818,0.3939,2.5455
38.0,Daniel Gafford,2.1714,4.0,6.1714,0.6857,0.5429,2.1714,11.8
,Galin Smith,0.8788,1.1515,2.0303,0.0909,0.0606,0.7273,2.8182
,Anthony Ochefu,0.7273,1.4091,2.1364,0.1364,0.2727,0.1818,1.9545
,Mo Ahmed,0.4444,1.0556,1.5,0.0,0.2222,0.3333,1.8333
,Isaiah Whaley,1.1333,1.1,2.2333,0.3333,0.3667,1.0,2.5667
,Matt Pile,1.5484,2.6774,4.2258,0.7742,0.2581,1.0323,6.0323
,Miks Antoms,0.7857,1.25,2.0357,0.4286,0.1786,0.1786,1.8929
,Vladimir Pinchuk,0.871,1.6452,2.5161,0.1935,0.0645,0.3871,3.0968
,Alex Taylor,0.9643,1.1429,2.1071,0.0714,0.0714,0.5357,2.2143
,Dimitrije Spasojevic,1.3667,2.6667,4.0333,0.6667,0.3333,0.4333,6.1
,Darian Dixon,1.4828,1.5517,3.0345,0.2759,0.4138,0.4138,4.8276
,Josh Linder,0.4583,0.4583,0.9167,0.125,0.0833,0.125,1.3333
,Cameron Krutwig,1.8684,4.2632,6.1316,1.7368,0.5263,0.7105,10.5
,Noe Anabir,0.84,1.08,1.92,0.52,0.28,0.2,2.36
,Bubba Furlong,0.8333,0.75,1.5833,0.125,0.2083,0.375,1.8333
,Fausto Pichardo,1.0357,2.75,3.7857,0.4286,0.5,0.7143,4.4643
,Julius Palmer,0.5769,1.0385,1.6154,0.1154,0.0769,0.5769,1.0769
,Zeno Lake,1.75,2.75,4.5,0.25,0.375,0.375,3.8125
,Isaiah Martin,2.8235,3.6471,6.4706,0.4118,0.4118,2.1176,8.1176
,Breaon Brady,1.4242,2.6667,4.0909,0.2121,0.1818,0.303,4.2121
,Bud Jones,0.4583,0.5417,1.0,0.0417,0.0,0.1667,0.9583
,Ryghe Lyons,1.6071,2.0357,3.6429,1.3571,0.6429,1.5714,5.0
,Edward Hardt,1.1667,2.1667,3.3333,0.4,0.3667,0.2333,5.2
,Adam Webb,0.4615,0.8462,1.3077,0.0,0.0,0.6154,1.2308
,Cheikh Mbacke Diong,0.6667,1.8,2.4667,0.2,0.4333,0.7,2.0667
,Brandon McCoy,3.1212,7.2121,10.3333,0.5152,0.4545,1.8182,16.9394
,Konstantin Kulikov,1.1429,2.2143,3.3571,0.4286,0.1429,1.2857,3.9286
42.0,Nick Richards,1.5135,2.9189,4.4324,0.2432,0.0811,0.8919,5.1081
35.0,Xavier Tillman,1.0,1.6286,2.6286,0.2857,0.2571,0.6571,2.8286
,De'Quon Lake,1.8438,3.375,5.2188,0.125,0.2812,1.3438,7.1562
,Emmanuel Ejeh,2.1562,3.4688,5.625,0.375,0.3125,0.4688,4.625
,Dainius Chatkevicius,1.5625,3.8125,5.375,0.1562,0.25,1.2188,4.8125
,Miles Brookins,0.7586,1.1379,1.8966,0.3448,0.1724,0.4138,3.7586
,Greg Eboigbodin,1.1,1.3333,2.4333,0.2667,0.3667,0.3667,2.1667
,LeAndre Thomas,1.3438,1.8125,3.1562,0.0938,0.2188,0.4688,3.0938
,Tanveer Bhullar,0.9167,1.2917,2.2083,0.5833,0.2083,0.3333,2.7917
,Dhamir Cosby-Roundtree,0.95,1.425,2.375,0.075,0.25,0.375,3.1
,Larry Owens,1.0345,3.0345,4.069,0.3448,0.3793,0.5517,6.3103
34.0,Bruno Fernando,1.5,5.0333,6.5333,0.7,0.3667,1.2333,10.2333
,Mark Kostelac,0.6,1.1333,1.7333,0.3,0.3,0.4333,2.2
41.0,Jarred Vanderbilt,3.2857,4.5714,7.8571,1.0,0.4286,0.7857,5.8571
,Manny Patterson,1.5926,3.2963,4.8889,0.2222,0.6667,0.8148,6.0
,Mamadou Doucoure,1.2647,1.9412,3.2059,0.1176,0.2941,0.2941,2.8235
,Joniya Gadson,0.5625,1.0,1.5625,0.125,0.125,0.25,1.25
,Emir Ahmedic,0.5,0.6667,1.1667,0.1111,0.1667,0.1111,2.2222
,Zachary Simmons,2.1351,3.027,5.1622,0.4054,0.4324,0.6486,6.4595
,Josh Carlton,1.7188,1.9688,3.6875,0.3125,0.3125,0.75,4.4375
,Mubashar Ali,0.625,1.2083,1.8333,0.125,0.0833,0.2917,2.625
,Ameer Bennett,0.8966,1.0,1.8966,0.2414,0.2414,0.1379,2.931
,Simon Okolue,2.8519,4.2222,7.0741,0.2593,0.5926,1.0741,11.5185
,Khalea Turner-Morris,0.5,0.8333,1.3333,0.125,0.0,0.0833,1.2917
,Shaquille Benson,1.3333,0.9167,2.25,0.0,0.3333,0.25,1.75
,Fredens Deneus,0.4118,0.5882,1.0,0.1765,0.1176,0.0588,1.2941
,Yauhen Massalski,1.2059,2.3529,3.5588,0.5294,0.1471,1.2941,4.2059
,Silvio De Sousa,1.65,2.05,3.7,0.2,0.05,0.15,3.95
,Luke Worthington,0.9062,1.375,2.2812,0.3125,0.3438,0.0625,2.8125
,Jacquil Taylor,2.8286,5.9143,8.7429,0.6857,0.5429,1.9429,8.4286
,Dave Bell,2.0,3.5625,5.5625,0.3438,0.4375,1.25,7.3125
,Dan Dwyer,0.7941,1.7941,2.5882,0.5,0.2353,0.5,2.1765
,Aleks Abrams,1.7097,1.5806,3.2903,0.1935,0.1613,0.6452,1.3548
,Ami Lakoju,1.0323,0.871,1.9032,0.129,0.1935,0.2903,2.7097
,Shaquille Doorson,2.0,2.3226,4.3226,0.2581,0.3226,1.0323,3.7097
,Fallou Ndoye,0.5556,1.3333,1.8889,0.3333,0.0,0.4444,0.6667
,Jordan Tyson,0.7647,1.7647,2.5294,0.1176,0.3235,0.7941,2.5294
,Jamuni McNeace,0.9333,2.6,3.5333,0.3667,0.1667,0.8333,4.7
,Paschal Chukwu,2.4545,2.9091,5.3636,0.2424,0.7273,1.7273,4.3636
,Ethan Happ,2.2647,7.7941,10.0588,4.5,1.1176,1.2941,17.3235
,Norense Odiase,1.7027,3.6216,5.3243,0.2703,0.4324,0.9189,4.1622
,Jonathan Galloway,2.8108,5.1081,7.9189,1.0541,0.3514,1.027,6.9189
,Michael Nzei,2.0588,3.1765,5.2353,0.9706,0.1765,0.3824,9.0
,Elston Jones,1.8919,4.9189,6.8108,0.8649,0.4054,1.5405,5.8108
,Jack Salt,1.4865,2.2432,3.7297,0.4324,0.3243,0.2973,3.6757
,Raasean Davis,3.4118,5.7059,9.1176,0.5,0.8529,1.2353,14.7647
,Zach Braxton,2.2,4.5667,6.7667,0.8,0.5333,0.6333,9.9
,Elbert Robinson III,0.8182,1.2727,2.0909,0.1818,0.2727,0.4848,2.2727
,Abdoulaye Gueye,1.2,2.5,3.7,0.8333,0.6,0.9333,6.6
,David Wacker,1.4545,1.7879,3.2424,1.0,0.2424,0.3939,2.6667
,D.J. Foreman,1.6667,2.6944,4.3611,0.6667,0.3056,0.5278,6.1111
,Novak Topalovic,0.7097,2.3871,3.0968,0.2258,0.0968,0.6129,2.7742
,Kerwin Smith,1.75,2.9062,4.6562,0.6562,0.2188,0.6875,4.625
,Christian Mekowulu,2.5625,3.8438,6.4062,0.4688,0.2812,1.0,8.2812
,Shawn O'Connell,1.5,2.4375,3.9375,0.125,0.2812,0.2812,3.4375
,Ruben Guerrero,3.2727,5.1212,8.3939,0.6061,0.5758,2.0909,13.4848
,Nick Harris,1.125,2.5,3.625,0.2188,0.375,0.625,3.1562
,Matz Stockman,0.5185,1.5556,2.0741,0.5185,0.1481,0.8889,2.963
,Ikenna Smart,1.1111,2.1852,3.2963,0.1481,0.1111,0.3333,2.1852
,Mawdo Sallah,1.7273,2.3939,4.1212,0.3636,0.1515,1.0,5.6061
,Mohamed Bendary,0.7143,1.9143,2.6286,0.7143,0.1714,0.4286,4.1714
,Trey Porter,1.3824,3.3529,4.7353,0.5,0.2353,0.8235,7.2059
,Nate Grimes,2.6129,6.6452,9.2581,0.7419,0.8065,1.6774,11.8065
,Eric Hamilton,1.5,2.8611,4.3611,0.1389,0.2222,0.3889,6.0833
,Sam Schwietz,0.9091,1.8485,2.7576,0.7273,0.3636,0.4848,2.1212
,Mike Watkins,2.2222,5.1852,7.4074,0.4815,0.6296,1.5185,7.7778
,Gligorije Rakocevic,1.3077,1.5385,2.8462,0.1154,0.1538,0.3846,5.1538
,Josh Sharma,2.5806,4.5484,7.129,0.2903,0.4839,1.3548,10.2258
,Diago Quinn,2.4,3.5429,5.9429,0.1429,0.2571,0.8571,9.2857
,Josh Nebo,2.1667,3.1667,5.3333,0.2667,0.2333,2.2667,8.1
,Mason Riggins,1.6364,3.697,5.3333,0.8182,0.6667,0.8485,7.1212
,Blair Orr,0.1538,1.1538,1.3077,0.3077,0.0769,0.0769,2.8462
,James Thompson IV,4.0938,6.8125,10.9062,0.4688,0.6562,0.875,11.0
,Montae Glenn,3.2,4.2,7.4,0.5667,0.4667,1.0667,9.5667
,Antonio Vrankovic,0.8235,0.4706,1.2941,0.3529,0.1176,0.2941,1.3529
,Ibrahim Sylla,1.6129,3.7097,5.3226,0.3548,0.7097,1.6452,8.1935
,Isaiah Thomas,0.7391,1.1304,1.8696,0.1304,0.1304,0.4348,2.4348
,Derrick Woods,0.6818,2.1364,2.8182,0.0909,0.1818,0.5455,4.7273
,Trey Moses,1.9062,5.0312,6.9375,2.5312,0.875,1.2188,8.4375
,Noah Dickerson,2.4167,5.0833,7.5,0.8889,1.0,0.5833,12.3333
,Isaac Taylor,1.3333,2.0476,3.381,1.0,0.1905,0.5714,7.6667
,Tanner Borchardt,2.4722,2.1667,4.6389,0.4444,0.4722,0.2778,3.3056
,Dana Batt,0.9714,2.4,3.3714,0.4,0.4571,0.9429,7.0571
,Malcolm Regisford,1.1714,2.4,3.5714,0.4286,0.3429,0.6286,6.4571
,Emondre Rickman,0.8387,2.4839,3.3226,0.3548,0.4194,0.8065,5.9355
,Blake Paul,1.2143,3.2143,4.4286,0.8929,0.4286,0.8214,4.7857
,Chase Jeter,2.2,4.3667,6.5667,0.6,0.4667,0.5667,10.9
,Matt Neufeld,1.0,2.0,3.0,0.2667,0.4,0.6,7.8333
,Jehyve Floyd,1.7879,4.3333,6.1212,3.4848,0.8788,2.4242,12.9091
,Seth Adelsperger,1.303,1.4242,2.7273,0.2121,0.1212,0.4242,4.7879
,Horace Spencer,2.0,2.025,4.025,0.4,0.9,0.85,4.225
,Brady Ernst,1.4815,2.6667,4.1481,0.8889,0.2963,0.5556,4.3333
,AJ Sumbry,2.1724,4.0,6.1724,0.2414,0.2414,1.3793,8.069
,Davante Cooper,0.3158,0.6842,1.0,0.2105,0.0526,0.2632,1.1053
,Josh Nzeakor,3.1562,4.6562,7.8125,0.7188,0.625,0.4688,14.9688
,Rashaan Holloway,2.5667,3.4333,6.0,0.4667,0.3333,0.7,9.6333
,Derek Ogbeide,1.5312,4.1875,5.7188,0.8438,0.4688,0.625,9.6562
,Kevarrius Hayes,2.75,3.5,6.25,0.6944,1.0,1.8611,8.3333
,Aboubacar Diallo,1.04,1.28,2.32,0.2,0.6,1.08,1.52
,Micaiah Henry,2.4194,2.3226,4.7419,0.6452,0.3548,1.7742,9.7419
,Courtney Alexander II,2.3548,5.9032,8.2581,2.0,1.3548,0.7419,7.4194
,Jordan Naughton,0.5455,1.4545,2.0,0.4091,0.1818,0.4545,4.5455
,Brion Sanchious,0.9394,2.0,2.9394,0.5758,0.5152,0.697,2.6061
,Jordan Hunter,2.4412,4.2647,6.7059,1.0294,0.7353,1.3824,7.8529
,Tariq Owens,2.1316,3.6316,5.7632,0.7368,0.4737,2.4211,8.6842
,Chad Brown,1.4242,3.5758,5.0,0.3636,0.303,1.0303,4.5152
,Tacko Fall,2.5455,5.0606,7.6061,0.4545,0.2424,2.5758,11.1212
,Carlton Bragg,2.4583,6.375,8.8333,0.625,0.9167,1.2083,10.5417
,Ernest Aflakpui,2.5667,4.5,7.0667,0.4333,0.6,0.3667,5.9333
,Sylvester Ogbonda,0.7,1.0,1.7,0.4,0.2,0.3,1.8
,Christ Koumadje,2.0,3.5676,5.5676,0.2162,0.2162,1.4054,6.5946
,Ganlandou Cisse,0.3,1.2,1.5,0.05,0.2,0.3,1.15
,Hank Hollingsworth,2.0,2.5862,4.5862,0.1034,0.1724,1.1034,4.5517
,Djery Baptiste,1.75,2.3,4.05,0.25,0.25,1.2,2.9
,Kyle Alexander,2.6216,4.0541,6.6757,0.5135,0.4595,1.7297,7.3784
,TyQuaylon Smith,0.3125,0.625,0.9375,0.0625,0.375,0.0625,0.5625
,Simeon Carter,1.1429,3.2857,4.4286,0.4286,0.3214,1.3571,8.2857
,Nico Carvacho,3.9062,8.9375,12.8438,2.0938,0.625,0.625,16.0625
,Josh Coleman,1.0741,1.2963,2.3704,0.0741,0.1111,0.3704,2.7037
,Branden Johnson,1.4839,2.1935,3.6774,0.0968,0.2258,0.6129,4.2903
,Seth Dugan,3.375,6.5,9.875,1.6562,0.3438,0.9375,16.5625
,Brandon Gilbeck,2.8387,5.6129,8.4516,0.8065,0.6774,3.4194,9.5161
,Jordan Hughes,0.65,1.1,1.75,0.0,0.15,0.2,2.4
,James Dickey,2.7,5.3333,8.0333,1.2,1.3333,1.8333,7.4667
,Akoy Agau,0.8947,1.1053,2.0,0.1579,0.0526,0.2105,1.6316
,Jovan Grujic,0.4783,0.5217,1.0,0.1739,0.2174,0.2174,1.3478
,Matt Heldt,0.32,0.72,1.04,0.12,0.12,0.2,0.8
,Justin Dahl,0.5556,1.8889,2.4444,0.4074,0.3704,0.6296,2.5185
,Logan Routt,1.1765,0.9118,2.0882,0.2059,0.1471,0.3529,2.2941
,James Claar,0.8621,1.0345,1.8966,0.1379,0.1379,0.4828,2.3793
,Colin Russell,0.3636,0.4545,0.8182,0.0909,0.1364,0.0909,0.9091
,Derrik Smits,2.0,3.7188,5.7188,0.7812,0.4375,0.9688,12.1562
,Hunter Seacat,1.3438,2.3125,3.6562,1.2188,0.375,0.6562,5.5625
,Develle Phillips,1.3077,1.6154,2.9231,0.6923,0.1154,0.5769,3.6538
,Zach Pirog,1.6129,2.7742,4.3871,0.1935,0.129,1.6452,4.871
,Demajeo Wiggins,2.7647,7.8824,10.6471,0.8529,0.3529,0.5,12.4706
,Mamadi Diakite,1.4737,2.9474,4.4211,0.3158,0.4474,1.6579,7.4211
,Javan White,0.6667,1.3333,2.0,0.2424,0.2424,0.3636,2.0303
,Johncarlos Reyes,0.4483,0.5517,1.0,0.0,0.069,0.1379,1.931
,Anthony Green,1.6765,3.6176,5.2941,0.4118,0.4706,0.7647,8.7941
,Ivan Bender,0.2083,0.5833,0.7917,0.25,0.0,0.0417,0.2917
,Jayce Johnson,2.5517,5.1379,7.6897,0.5172,0.2759,1.1379,7.1034
21.0,Brandon Clarke,3.0811,5.4865,8.5676,1.8649,1.1622,3.0,16.9459
,Emmanuel Olojakpoke,0.7097,1.0323,1.7419,0.0323,0.2581,0.7742,1.6452
,Ebuka Izundu,3.4375,4.8438,8.2812,1.0312,0.8125,1.2188,10.9062
,Stokley Chaffee Jr.,2.3667,3.9667,6.3333,0.8667,0.5333,1.0667,7.0333
,Doug Taylor,2.6452,4.129,6.7742,0.4839,0.8065,1.8065,8.6129
,Austin Davis,0.28,0.48,0.76,0.12,0.04,0.04,1.0
,Kai Edwards,2.125,3.6562,5.7812,0.625,0.25,0.2812,5.25
,Tobias Sjoberg,1.3871,1.5806,2.9677,0.8387,0.3226,0.2581,2.5161
,Eric Terry,1.5882,2.0588,3.6471,0.7941,0.4412,0.8235,8.4706
,De'Ron Davis,0.8333,1.7,2.5333,0.9,0.4333,0.6,5.3667
,Sam Berlin,0.4348,0.8261,1.2609,0.1304,0.0,0.3043,0.6087
,Innocent Nwoko,0.4762,0.8095,1.2857,0.0,0.1429,0.381,1.3333
,Dominik Olejniczak,1.1515,1.8182,2.9697,0.697,0.5152,0.9091,5.303
,Trevor Stanback,0.6923,0.7692,1.4615,0.0769,0.0,0.3077,1.1538
,Chris Lewis,1.5,3.5357,5.0357,0.8571,0.75,1.8571,10.3929
,Kevin Marfo,2.56,4.92,7.48,0.92,0.24,0.52,5.4
,Andre Washington,2.4857,3.0,5.4857,0.4286,0.2571,0.2857,4.7143
,Corey Douglas,1.4242,2.1212,3.5455,0.3636,0.303,1.5455,3.5455
,Amadi Ikpeze,0.5625,1.875,2.4375,0.0625,0.1562,0.1875,2.6875
,Jimbo Lull,2.1613,3.1613,5.3226,0.6774,0.2258,0.4839,8.4839
,Michael Hughes,1.7931,4.6897,6.4828,0.8966,0.8621,2.2759,11.1724
,Cameron Lard,1.0,1.75,2.75,0.5,0.0833,1.2083,5.5833
,Jay Huff,0.5588,1.5882,2.1471,0.2353,0.2353,0.7353,4.4118
27.0,Udoka Azubuike,2.2222,4.5556,6.7778,0.5556,0.4444,1.5556,13.4444
,Patrick Szpir,0.875,1.6875,2.5625,0.8125,0.2812,0.3438,3.0312
,Elijah Schmidt,1.9062,3.5,5.4062,0.9062,0.5312,0.6562,6.0312
,Alex Holcombe,0.6,0.55,1.15,0.0,0.1,0.6,1.5
,Elijah Thomas,2.4706,5.3235,7.7941,1.3529,0.8235,2.1765,12.9706
,Armel TeTe,1.0,1.0952,2.0952,0.0952,0.0952,0.4762,2.4762
,Mahamadou Kaba-Camara,0.2941,1.1765,1.4706,0.0,0.1176,0.8824,0.8824
,Kolton Kohl,0.7419,0.9032,1.6452,0.1613,0.1613,0.4194,1.9032
,Ricky Doyle,0.5833,1.1667,1.75,0.25,0.1667,0.4167,3.25
,Algevon Eichelberger,1.7097,1.5161,3.2258,0.5806,0.3548,0.5806,5.1935
,Daniel Giddens,0.9286,0.9286,1.8571,0.4286,0.0,0.5,1.9286
,Mitch Lightfoot,0.9706,1.9118,2.8824,0.4118,0.1765,0.9706,2.4118
,Deivydas Kuzavas,1.1304,1.1739,2.3043,0.2174,0.0435,0.3478,3.087
,D.J. Jones,1.0,2.9032,3.9032,0.7419,0.7097,1.1613,5.871
,Devin Kirby,2.0,3.0312,5.0312,0.7188,0.4375,0.5,8.0312
,Cheickna Dembele,1.1,1.9,3.0,0.1,0.2,0.4,1.9
,Zach Cameron,1.1875,2.4375,3.625,0.25,0.0938,0.4375,2.4688
,Brendan Rumel,1.0333,1.2667,2.3,0.1,0.0667,0.3333,3.5667
,Abdul Ado,1.7419,2.7742,4.5161,0.4194,0.6452,1.8387,4.6774
,Damion Moore,1.1154,1.2692,2.3846,0.3077,0.3077,0.4231,2.8846
,Evan Wieck,2.9677,2.5161,5.4839,0.9355,0.5484,0.2258,8.8387
,Brandon Suggs,1.0968,1.5484,2.6452,0.1935,0.3548,0.4516,2.5806
,Max Mahoney,2.5312,4.0312,6.5625,1.6562,0.7812,0.6562,16.5625
,Sedee Keita,0.5455,1.5,2.0455,0.4545,0.4545,0.9091,2.1364
,Reed Nikko,0.9062,1.1562,2.0625,0.2188,0.25,0.4375,3.0312
,Chevez Goodwin,2.0857,2.1714,4.2571,0.2286,0.2286,0.3143,4.2857
,Devon Brewer,1.3667,3.3,4.6667,0.7667,0.5,1.2,5.4
,Artavious McDyess,0.95,1.55,2.5,0.45,0.1,0.35,3.5
,Cyril Langevine,3.3636,6.5758,9.9394,0.8788,0.7273,1.3939,14.697
,Tyere Marshall,2.4667,4.1,6.5667,1.2667,0.6667,0.6333,10.8333
,Nelson Nweke,1.0,1.5,2.5,0.2692,0.1154,0.3846,2.5385
,Nysier Brooks,2.6857,3.6286,6.3143,0.4,0.3714,1.4571,8.0571
,Loudon Love,3.5294,4.7059,8.2353,0.9706,0.5882,0.9412,15.0882
,Dantai St. Louis,0.6129,1.0968,1.7097,0.0323,0.129,0.3548,2.2581
,Matt Wilson,1.8125,6.8125,8.625,0.4375,0.2812,0.25,13.75
,Kelvin Jones,1.8621,3.6897,5.5517,0.6552,0.3103,1.5172,9.8621
,Mustapha Traore,1.9143,3.4286,5.3429,0.8857,0.6857,0.4286,7.3714
,Joshua Tomaic,0.25,0.55,0.8,0.0,0.0,0.15,0.4
,James Banks III,2.6452,5.129,7.7742,1.4194,0.5484,2.5161,10.5161
,Kevin Morris,0.5455,0.8182,1.3636,0.1818,0.2424,0.1212,1.3939
,Alex Ennis,0.871,2.2581,3.129,0.1935,0.3548,0.4194,4.5161
,Brison Gresham,1.6757,1.7838,3.4595,0.3784,0.2973,1.2973,3.4595
,Kavell Bigby-Williams,2.9429,3.7714,6.7143,0.4571,0.3143,1.9143,7.8571
,Phil Fayne,2.9697,3.3333,6.303,0.7879,1.0909,1.2121,15.8788
,Tyrique Jones,3.3529,4.3529,7.7059,0.7941,0.8235,0.8529,11.2941
,Sam Timmins,1.0,1.1667,2.1667,0.25,0.3333,0.6944,1.9444
,Nick Rakocevic,3.303,6.0303,9.3333,1.3333,0.8485,1.4242,14.7273
