,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
31293,Aron Phillips-Nwankwo,Pittsburgh,ACC,14,6.1,115.2,10.7,53.8,58.93,6.0,19.2,2.4,14.9,3,3,1.0,7,12,0.583,0,1,0.0,0.0,2.4,23.1,Sr,7-Jun,15,0.375513,104.274,5.4,2015,36165,all,,0.4996501,4.0,6.0,3.0,6.0,0.6667,0.5,2.0,2.0,1.0,,102.883,98.6686,0.57177,14.4398,-0.0887752,-0.11506,0.0262851,0.190869,5.7857,-1.02421,1.21508,0.2857,0.8571,1.1429,0.0714,0.2143,0.0,1.2143,Wing F,0.797491
31297,Cassidy Ryan,Canisius,MAAC,16,7.1,66.3,20.6,32.8,33.93,3.6,8.8,13.2,28.6,1,1,1.0,8,25,0.32,1,4,0.25,1.3,0.0,3.4,Fr,6-Jun,10,-0.400322,65.8207,7.6,2015,36191,all,,0.66666667,4.0,14.0,4.0,11.0,0.2857,0.3636,0.0,0.0,,,103.799,107.691,0.402966,12.3945,-12.0072,-9.17964,-2.82756,-13.9275,5.9375,-10.922,-3.0055,0.1875,0.4375,0.625,0.375,0.0,0.0625,1.25,Wing F,2.63378
31298,Jamal Reynolds,Canisius,MAAC,33,62.3,118.2,16.0,50.3,57.58,9.7,21.3,13.5,15.0,83,112,0.741,74,147,0.503,1,3,0.333,1.8,2.0,74.7,Jr,5-Jun,23,2.22871,111.163,3.0,2015,36192,all,,1.68753225,73.0,133.0,1.0,13.0,0.5489,0.0769,4.0,4.0,1.0,,94.1741,96.4182,2.68062,166.676,3.42925,1.24208,2.18717,2.9937,25.1212,1.7891,1.2046,2.1515,4.4848,6.6364,1.6364,0.7879,0.3636,7.0909,Wing F,0.225119
31313,Austin Henry,Incarnate Word,Slnd,23,17.4,98.3,12.7,43.6,44.21,7.5,10.7,1.0,7.6,3,6,0.5,14,33,0.424,2,6,0.333,1.1,0.3,15.4,Fr,7-Jun,23,-0.0114197,84.966,6.0,2015,36220,all,,0.59989201,7.0,17.0,7.0,21.0,0.4118,0.3333,1.0,1.0,1.0,,113.619,117.92,0.247996,23.0783,-9.36562,-3.6823,-5.68332,-8.27705,8.037,-4.2771,-3.99995,0.5185,0.9259,1.4444,0.1111,0.1111,0.2593,1.5185,Wing F,1.94251
31320,Latrell Love,Mississippi Valley St.,SWAC,30,38.5,96.8,19.6,43.1,50.18,5.5,8.7,6.2,16.0,60,85,0.706,59,136,0.434,0,1,0.0,1.0,0.9,62.0,Jr,5-Jun,23,0.43017,92.9488,3.8,2015,36227,all,,0.50005355,42.0,77.0,17.0,59.0,0.5455,0.2881,0.0,0.0,,,116.491,123.369,0.225376,64.4684,-8.55721,-3.7045,-4.85271,-6.87471,16.6333,-3.07637,-3.79834,0.9,1.2333,2.1333,0.4667,0.2667,0.1667,5.9333,Wing F,0.118341
31326,Matt Jackson,Grand Canyon,WAC,20,20.7,91.5,14.1,42.2,48.13,3.5,14.2,5.5,19.4,14,19,0.737,10,30,0.333,6,15,0.4,0.4,0.5,42.2,Fr,8-Jun,5,-0.13863,82.1808,3.5,2015,36244,all,,1.0,5.0,14.0,5.0,16.0,0.3571,0.3125,1.0,1.0,1.0,,110.139,113.204,0.61095,34.8415,-6.80594,-3.20132,-3.60462,-4.8663,12.8636,-2.59129,-2.27501,0.3182,1.5909,1.9091,0.5455,0.1364,0.0909,2.6364,Wing F,3.72216
31344,Ty Charles,Stephen F. Austin,Slnd,31,56.0,125.2,19.1,57.4,61.98,10.1,18.4,15.0,15.9,65,81,0.802,62,114,0.544,31,75,0.413,0.6,2.4,42.9,Fr,5-Jun,4,2.72834,120.514,4.4,2015,36308,all,,1.46338844,50.0,77.0,12.0,37.0,0.6494,0.3243,6.0,7.0,0.8571,,94.5477,95.6005,2.4716,137.987,6.10353,4.83223,1.2713,5.31889,21.9706,4.34313,0.975754,1.7647,3.2647,5.0294,1.7647,0.8529,0.1471,8.5588,Wing F,6.32398
31347,Tiegbe Bamba,Portland St.,BSky,26,73.4,112.8,19.2,58.3,61.34,7.3,19.4,7.3,16.7,76,110,0.691,96,161,0.596,13,37,0.351,0.7,2.2,55.6,Sr,6-Jun,13,2.2296,106.491,3.3,2015,36320,all,,0.65216881,74.0,106.0,22.0,55.0,0.6981,0.4,8.0,8.0,1.0,,107.329,107.656,2.0878,146.266,0.497408,1.09098,-0.593567,0.436482,30.4444,1.35758,-0.921098,1.9259,4.8519,6.7778,1.1111,1.2222,0.1852,11.5926,Wing F,2.75176
31371,Shaq Thomas,Cincinnati,Amer,34,55.5,92.7,19.4,47.3,49.49,6.8,10.1,5.6,22.0,41,70,0.586,80,170,0.471,6,18,0.333,2.5,1.8,37.2,Jr,7-Jun,3,0.764321,95.3232,2.8,2015,36377,all,83.6,0.38773243,47.0,72.0,33.0,98.0,0.6528,0.3367,13.0,14.0,0.9286,,95.4206,93.8289,2.58665,115.974,-0.298712,-1.75098,1.45227,-0.140725,22.5294,-1.25165,1.11092,1.1471,1.9412,3.0882,0.5588,0.5882,0.5,6.4412,Wing F,1.57336
31386,Spencer Mathis,Northern Colorado,BSky,9,6.4,55.4,17.0,20.0,24.02,4.9,5.2,8.8,25.0,4,14,0.286,2,5,0.4,0,5,0.0,0.0,0.0,140.0,Fr,7-Jun,11,-0.979131,50.6145,7.1,2015,36421,all,,0.79985605,1.0,3.0,1.0,3.0,0.3333,0.3333,0.0,0.0,,,121.162,122.034,0.151092,7.6655,-13.4616,-6.97108,-6.49053,-16.4811,8.1111,-10.0474,-6.43368,0.3333,0.3333,0.6667,0.4444,0.0,0.0,0.8889,Wing F,4.25225
31388,Geoff Beans,Furman,SC,25,42.3,112.4,17.9,49.0,54.78,1.9,10.9,4.1,8.7,45,53,0.849,14,31,0.452,40,120,0.333,1.1,1.0,35.1,Fr,7-Jun,3,1.53122,106.361,5.0,2015,36440,all,,0.84610594,11.0,19.0,3.0,12.0,0.5789,0.25,0.0,0.0,,,112.571,113.512,1.01483,73.1353,-2.55241,1.22836,-3.78077,-2.24898,21.3704,0.145436,-2.39441,0.2963,1.8889,2.1852,0.4074,0.3704,0.2222,7.8148,Wing F,14.3135
31390,Marvin Smith,USC Upstate,ASun,31,28.6,104.9,14.7,50.7,52.82,8.5,12.3,6.3,18.6,17,28,0.607,31,60,0.517,3,10,0.3,1.3,0.5,40.0,Jr,6-Jun,2,0.278128,92.1914,3.1,2015,36445,all,,0.95012257,21.0,34.0,10.0,26.0,0.6176,0.3846,2.0,3.0,0.6667,,102.969,107.8,0.803101,53.4429,-4.56362,-2.78089,-1.78273,-4.04321,12.4286,-2.11718,-1.92603,0.9429,1.4571,2.4,0.5429,0.1143,0.2,3.0286,Wing F,1.70137
31431,Willie Atwood,Arizona St.,P12,31,25.9,96.7,16.3,41.8,47.55,6.7,12.0,6.0,16.4,31,50,0.62,14,42,0.333,11,31,0.355,0.6,0.8,68.5,Jr,7-Jun,2,0.40466,95.6756,5.7,2015,36547,all,,0.68746366,8.0,19.0,6.0,23.0,0.4211,0.2609,1.0,1.0,1.0,,102.444,98.8444,1.12493,54.8648,-0.685795,-0.178821,-0.506974,-1.68946,11.5806,-1.79656,0.107101,0.6452,1.0968,1.7419,0.3548,0.1613,0.0645,2.9677,Wing F,5.17698
31452,Theo Pinson,North Carolina,ACC,24,19.7,102.5,16.0,41.9,44.42,8.1,17.6,19.4,20.3,11,18,0.611,18,42,0.429,7,26,0.269,1.8,2.7,26.5,Fr,6-Jun,1,0.740204,102.411,2.9,2015,36589,all,97.2,2.1766201,11.0,19.0,7.0,23.0,0.5789,0.3043,7.0,7.0,1.0,,95.7238,88.8362,1.67839,64.5333,7.40334,3.39635,4.007,6.42478,12.5417,2.58296,3.84182,0.875,2.125,3.0,1.5417,0.5833,0.2083,2.8333,Wing F,4.96116
31456,Evan Bailey,College of Charleston,CAA,32,38.6,101.0,15.7,46.5,48.05,4.8,10.5,5.5,9.6,14,22,0.636,18,40,0.45,28,89,0.315,0.5,1.4,17.1,Fr,6-Jun,11,0.412718,92.8652,4.4,2015,36604,all,57.8,1.0,10.0,16.0,8.0,23.0,0.625,0.3478,0.0,0.0,,,106.247,105.61,1.20522,73.6519,-2.01844,-0.440488,-1.57795,-1.8173,16.0625,-1.07306,-0.744237,0.6562,1.4062,2.0625,0.375,0.3438,0.0625,4.1875,Wing F,11.1606
31484,Robert Boezeman,UC Riverside,BW,28,26.5,91.3,12.8,52.9,53.71,6.6,9.5,2.0,26.1,8,14,0.571,20,42,0.476,5,10,0.5,1.8,0.6,26.9,Fr,7-Jun,12,-0.163155,81.1127,5.7,2015,36717,all,,0.22216667,18.0,27.0,2.0,15.0,0.6667,0.1333,7.0,8.0,0.875,,107.136,106.983,0.776617,42.1065,-5.20911,-4.33239,-0.876724,-5.43316,11.4,-4.61162,-0.821544,0.8,0.9,1.7,0.1333,0.1667,0.1667,2.8,Wing F,1.96455
31495,Milik Yarbrough,Saint Louis,A10,31,58.6,89.7,27.9,47.4,49.42,7.9,17.3,17.3,20.2,56,96,0.583,119,242,0.492,5,25,0.2,1.8,1.6,36.0,Fr,6-Jun,4,1.20482,100.205,3.4,2015,36759,all,29.2,0.69119998,91.0,144.0,28.0,98.0,0.6319,0.2857,5.0,7.0,0.7143,,102.606,101.72,2.09038,130.243,-1.09901,-1.7992,0.70019,-0.625313,23.7188,0.162639,-0.787952,1.625,3.1875,4.8125,1.4688,0.625,0.375,10.0312,Wing F,2.12905
31501,Nate Gehring,Pepperdine,WCC,12,7.3,95.4,7.4,42.9,50.31,4.1,12.6,8.5,28.0,2,2,1.0,3,7,0.429,0,0,0.0,1.2,3.4,28.6,Fr,10-Jun,22,-0.158588,79.3759,1.3,2015,36772,all,,1.33318893,3.0,6.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,,94.4866,91.5579,0.943223,17.3227,1.55032,-2.96517,4.51549,2.82513,7.4615,-1.55539,4.38052,0.2308,0.9231,1.1538,0.3077,0.4615,0.0769,0.6154,Wing F,0.0
31504,Jack Anton,Elon,CAA,30,27.1,101.1,8.9,43.5,47.75,3.2,12.8,2.8,9.6,13,20,0.65,17,39,0.436,2,7,0.286,0.3,0.3,43.5,Fr,8-Jun,14,-0.109187,82.5915,5.2,2015,36783,all,,1.0,9.0,15.0,8.0,24.0,0.6,0.3333,0.0,0.0,,,106.43,106.496,0.812054,51.4353,-5.67789,-3.92031,-1.75758,-4.8911,11.3226,-4.49543,-0.395669,0.3226,1.1613,1.4839,0.1613,0.0645,0.0323,1.7097,Wing F,1.19915
31511,D.J. Foreman,Rutgers,B10,32,38.0,85.1,18.1,45.0,45.39,7.8,12.1,7.5,21.5,22,49,0.449,45,101,0.446,3,9,0.333,1.2,0.8,44.5,Fr,8-Jun,22,0.081257,86.9445,4.3,2015,36807,all,72.8,0.51610239,43.0,86.0,2.0,15.0,0.5,0.1333,7.0,7.0,1.0,,106.613,101.176,1.38214,72.6056,-3.78428,-3.47935,-0.304933,-4.0209,15.1875,-3.47555,-0.545342,1.0938,1.5938,2.6875,0.5,0.1875,0.1562,3.7812,Wing F,1.13256
31544,D'Shon Taylor,Norfolk St.,MEAC,32,79.2,110.2,20.9,53.0,56.18,6.3,12.5,8.5,15.0,96,143,0.671,94,176,0.534,45,129,0.349,3.0,1.5,46.9,Jr,5-Jun,4,2.60114,109.055,3.4,2015,36898,all,,0.78944233,65.0,96.0,28.0,79.0,0.6771,0.3544,16.0,17.0,0.9412,,102.336,106.44,2.30531,177.761,0.882108,2.2685,-1.38639,0.918168,31.7941,2.04861,-1.13044,1.5882,3.4118,5.0,1.3235,0.8235,0.7353,13.0,Wing F,7.64893
31555,Justin Jackson,North Carolina,ACC,38,67.4,114.0,19.2,52.0,54.67,5.9,8.8,15.1,15.1,66,93,0.71,129,237,0.544,28,92,0.304,2.0,1.1,28.3,Fr,8-Jun,44,3.33592,121.069,2.1,2015,36922,all,98.4,1.69234141,72.0,100.0,57.0,137.0,0.72,0.4161,6.0,7.0,0.8571,15.0,103.534,95.6694,2.96805,157.377,6.98571,5.26117,1.72455,6.77382,27.1316,5.37067,1.40315,1.3684,2.2895,3.6579,2.3158,0.5263,0.5,10.7368,Wing F,5.13102
31574,Jonathan Joseph,Stetson,ASun,12,15.5,79.7,17.7,51.5,51.06,5.9,14.7,4.7,31.0,7,15,0.467,13,23,0.565,3,11,0.273,3.1,0.7,44.1,Fr,5-Jun,12,-0.547168,74.5278,5.7,2015,36966,all,59.0,0.23807143,11.0,17.0,2.0,6.0,0.6471,0.3333,5.0,5.0,1.0,,111.591,114.372,0.655647,29.4119,-8.33201,-6.1031,-2.22891,-8.37497,14.5333,-5.85424,-2.52073,0.8,1.8,2.6,0.3333,0.2,0.4667,3.8,Wing F,3.78457
31585,Malik Nichols,Hofstra,CAA,34,42.2,99.0,23.0,51.9,51.26,13.5,19.2,13.8,21.7,38,82,0.463,81,148,0.547,2,14,0.143,0.8,2.7,50.6,Jr,6-Jun,0,0.85888,100.069,6.7,2015,37018,all,,0.8200054,70.0,110.0,11.0,38.0,0.6364,0.2895,3.0,4.0,0.75,,98.017,100.046,1.60199,120.231,-0.664042,-0.82907,0.165028,-2.25101,17.0,-2.14382,-0.107183,2.0588,2.7941,4.8529,1.2059,0.7941,0.1176,6.0588,Wing F,1.39161
31606,Ishmail Wainright,Baylor,B12,30,20.7,103.1,10.8,45.7,53.07,8.1,13.7,13.1,29.9,14,21,0.667,9,17,0.529,1,6,0.167,0.4,1.4,91.3,So,5-Jun,24,0.28538,94.4492,4.4,2015,37071,all,88.8,1.50009695,8.0,10.0,1.0,6.0,0.8,0.1667,1.0,1.0,1.0,,98.5566,93.9801,1.05433,42.3235,3.41141,1.41857,1.99283,1.66898,9.6129,-0.768341,2.43732,0.6452,1.0968,1.7419,0.7742,0.1935,0.0323,1.3548,Wing F,1.38239
31609,Devin Robinson,Florida,SEC,33,47.2,96.1,20.7,45.6,48.15,5.2,13.1,8.1,15.1,35,55,0.636,57,112,0.509,21,82,0.256,2.4,1.7,28.4,Fr,8-Jun,3,1.1187,102.472,3.6,2015,37085,all,96.6,0.74196297,37.0,56.0,20.0,56.0,0.6607,0.3571,18.0,24.0,0.75,,96.4832,90.8488,2.39569,104.597,2.60439,0.102805,2.50158,2.19109,19.0303,0.0958132,2.09528,0.8182,1.9697,2.7879,0.697,0.5152,0.3939,6.4242,Wing F,8.28513
31626,Matt Taylor,New Mexico St.,WAC,24,14.8,87.7,14.7,44.6,47.62,8.1,13.6,11.1,31.3,8,14,0.571,11,24,0.458,1,4,0.25,0.5,0.7,50.0,Fr,5-Jun,5,-0.143707,80.1716,4.4,2015,37128,all,,0.87504062,10.0,20.0,1.0,4.0,0.5,0.25,0.0,0.0,,,98.9008,99.707,0.760863,27.7754,-3.58035,-3.16566,-0.414692,-3.73314,8.4615,-3.2221,-0.511036,0.6154,0.8846,1.5,0.5385,0.1923,0.0385,1.5385,Wing F,1.32088
31632,Terry Larrier,VCU,A10,36,45.2,94.7,21.4,41.8,47.67,5.2,13.9,6.3,15.9,61,86,0.709,41,91,0.451,32,122,0.262,0.9,1.5,40.4,Fr,8-Jun,22,0.912304,99.9595,2.9,2015,37143,all,93.4,0.5525767,22.0,45.0,19.0,47.0,0.4889,0.4043,4.0,4.0,1.0,,100.327,96.2362,1.95326,105.058,-0.928878,-0.248108,-0.68077,-0.215933,18.5,0.179698,-0.395631,0.9167,2.0833,3.0,0.5833,0.4722,0.1389,6.7222,Wing F,10.8898
31636,Phil Cofer,Florida St.,ACC,33,55.4,100.8,17.9,47.4,51.73,8.9,15.4,1.7,15.5,67,106,0.632,72,156,0.462,6,15,0.4,2.9,0.7,62.0,Fr,8-Jun,0,1.27581,101.99,3.1,2015,37163,all,70.6,0.17645345,52.0,91.0,20.0,65.0,0.5714,0.3077,25.0,35.0,0.7143,,102.58,97.8011,2.27677,121.264,-1.33889,-1.11408,-0.224806,0.191312,22.3333,0.238789,-0.0474766,1.5455,2.9697,4.5152,0.1818,0.2727,0.6061,6.9394,Wing F,1.22566
31646,Jeffon Powell,Bethune Cookman,MEAC,21,19.1,44.1,9.9,14.3,23.3,3.7,11.6,2.8,40.6,6,10,0.6,3,16,0.188,0,5,0.0,0.6,0.6,47.6,So,6-Jun,15,-1.94587,33.9783,6.1,2015,37180,all,,0.20005866,1.0,5.0,2.0,11.0,0.2,0.1818,0.0,0.0,,,105.609,111.398,0.605611,31.6107,-10.8272,-8.76841,-2.05877,-12.5647,11.6364,-10.82,-1.74473,0.5,1.1818,1.6818,0.1364,0.0909,0.0455,1.0909,Wing F,1.43242
31652,Jordan Garnett,Northern Kentucky,ASun,15,7.6,88.9,21.1,40.0,49.84,12.5,10.1,4.2,27.0,11,17,0.647,6,11,0.545,0,4,0.0,1.4,1.4,113.3,Fr,6-Jun,5,0.0499191,87.9327,5.1,2015,37192,all,39.4,0.3750531,5.0,8.0,1.0,3.0,0.625,0.3333,0.0,0.0,,,110.762,110.0,0.343359,12.4837,-6.83655,-3.47079,-3.36576,-6.33158,6.3529,-3.36535,-2.96622,0.7647,0.5294,1.2941,0.1765,0.1176,0.0588,1.8824,Wing F,2.85043
31661,Dwayne Morgan,UNLV,MWC,32,41.4,85.1,21.0,37.6,42.49,8.3,9.7,4.6,17.5,34,46,0.739,50,140,0.357,6,17,0.353,1.7,2.1,29.3,Fr,8-Jun,15,0.208648,89.0345,6.6,2015,37217,all,95.6,0.39390001,26.0,51.0,24.0,89.0,0.5098,0.2697,1.0,1.0,1.0,,100.636,99.6764,1.59285,88.5582,-4.19787,-3.25741,-0.940452,-6.22487,17.0303,-5.48519,-0.739681,1.2424,1.7273,2.9697,0.3939,0.5758,0.2727,5.303,Wing F,1.95349
31673,Brandon Nazione,Eastern Michigan,MAC,31,38.2,92.5,15.3,44.3,48.6,8.7,16.4,5.2,22.8,26,40,0.65,36,76,0.474,2,12,0.167,2.8,2.1,45.5,Jr,8-Jun,4,-0.0263917,84.9044,5.3,2015,37254,all,,0.4999453,32.0,61.0,4.0,15.0,0.5246,0.2667,6.0,7.0,0.8571,,96.6696,94.9945,1.71686,93.8338,-1.10953,-3.29614,2.1866,-2.34935,15.3714,-3.60012,1.25078,1.2,2.3429,3.5429,0.4571,0.5429,0.3429,3.6286,Wing F,1.50023
31696,Dusan Perovic,Binghamton,AE,13,27.6,97.3,24.1,52.4,53.88,2.1,14.2,5.6,15.7,17,26,0.654,34,81,0.42,21,44,0.477,0.7,1.3,20.8,Fr,9-Jun,41,1.48237,102.08,4.3,2015,37289,all,,0.27272109,21.0,40.0,13.0,41.0,0.525,0.3171,0.0,0.0,,,106.197,106.146,1.88944,53.7405,-5.28385,-1.55616,-3.72769,-0.0477392,25.2,1.0975,-1.14524,0.4,2.8667,3.2667,0.4,0.5333,0.1333,11.4667,Wing F,8.29678
31698,Willie Rodriguez,Binghamton,AE,30,80.7,89.6,25.4,45.8,49.96,5.0,16.5,11.6,21.1,86,127,0.677,121,244,0.496,13,63,0.206,2.7,1.6,41.4,Fr,6-Jun,42,1.0481,94.7638,3.1,2015,37294,all,,0.47123732,84.0,137.0,37.0,107.0,0.6131,0.3458,4.0,6.0,0.6667,,103.842,106.654,2.32301,173.112,-3.10474,-2.51658,-0.588161,-2.59673,31.5938,-1.27104,-1.32569,1.375,4.0938,5.4688,1.2812,0.8125,0.7188,11.8125,Wing F,4.06287
31712,Eric Paschall,Fordham,A10,26,67.4,96.5,27.3,47.2,51.89,5.7,14.2,8.2,19.9,82,102,0.804,97,201,0.483,41,135,0.304,1.7,1.5,30.4,Fr,6-Jun,4,2.49366,108.524,2.6,2015,37332,all,58.2,0.35526502,63.0,108.0,34.0,92.0,0.5833,0.3696,17.0,19.0,0.8947,41.0,105.036,105.528,2.35918,132.478,-2.08513,-0.222871,-1.86226,0.193384,31.1852,1.86446,-1.67107,1.6667,3.8148,5.4815,1.0,0.7778,0.4444,15.9259,Wing F,10.0381
31728,Kem Ubaru,UNC Asheville,BSth,10,17.2,79.8,27.8,42.1,47.15,8.4,20.3,3.3,28.0,20,29,0.69,25,64,0.391,3,6,0.5,0.0,1.5,41.4,Fr,6-Jun,4,0.0718414,86.4831,5.8,2015,37373,all,,0.23529862,20.0,49.0,5.0,15.0,0.4082,0.3333,2.0,2.0,1.0,,104.066,104.391,1.53,35.8647,-13.2879,-8.43495,-4.85292,-9.88276,18.6154,-6.29766,-3.5851,1.4615,3.2308,4.6923,0.6154,0.7692,0.0,8.2308,Wing F,1.79728
31730,Dillon Brooks,Oregon,P12,35,69.9,105.7,22.6,49.8,54.66,7.4,11.6,11.9,18.5,83,101,0.822,116,237,0.489,28,80,0.35,2.1,1.0,31.9,Fr,6-Jun,24,2.74753,113.738,4.4,2015,37385,all,88.4,0.89042311,73.0,125.0,43.0,111.0,0.584,0.3874,7.0,8.0,0.875,45.0,106.037,100.654,2.59365,157.35,2.50112,2.35756,0.143562,1.5523,28.3333,1.71256,-0.160257,1.7222,3.1667,4.8889,1.8056,0.5,0.5556,11.4722,Wing F,4.78157
31763,Ivo Basor,San Jose St.,MWC,23,40.2,86.3,11.7,46.4,46.53,8.5,12.9,5.1,23.7,13,29,0.448,21,45,0.467,3,10,0.3,0.5,0.7,52.7,Jr,8-Jun,10,-0.618465,76.3333,5.0,2015,37500,all,,0.34615387,21.0,40.0,1.0,6.0,0.525,0.1667,0.0,0.0,,,112.92,110.803,1.13199,63.0831,-5.52757,-4.52497,-1.0026,-6.94675,19.4,-5.55227,-1.39447,1.56,2.24,3.8,0.36,0.24,0.16,2.8,Wing F,1.38695
31771,Tanner Leissner,New Hampshire,AE,27,70.4,103.1,23.3,50.0,55.01,8.0,19.2,8.2,17.6,93,130,0.715,86,177,0.486,26,73,0.356,2.6,1.4,52.0,Fr,6-Jun,21,2.06853,104.398,2.7,2015,37537,all,,0.52543626,68.0,118.0,19.0,60.0,0.5763,0.3167,3.0,3.0,1.0,,94.5828,99.1672,3.07469,165.072,1.067,-0.0243115,1.09131,2.02386,31.0,1.69415,0.329714,2.069,5.1379,7.2069,1.069,0.6897,0.6552,12.3103,Wing F,5.27027
31775,Willem Brandwijk,Siena,MAAC,31,31.8,92.3,13.0,48.5,49.43,7.5,17.3,5.7,25.5,13,25,0.52,18,45,0.4,9,20,0.45,4.1,3.2,38.5,Fr,8-Jun,2,-0.12937,82.4723,5.6,2015,37553,all,,0.54544176,14.0,31.0,4.0,14.0,0.4516,0.2857,6.0,8.0,0.75,,104.877,107.392,0.883457,81.3002,-1.40071,-2.13039,0.72969,-2.145,12.7742,-2.27273,0.127739,0.8387,1.7742,2.6129,0.3871,0.6774,0.4516,2.4516,Wing F,3.01375
31785,Riley Norris,Alabama,SEC,33,51.7,95.6,15.1,44.9,46.99,7.0,16.6,6.7,18.2,24,41,0.585,26,65,0.4,24,73,0.329,1.1,1.9,29.7,Fr,7-Jun,1,0.552718,93.1006,4.4,2015,37600,all,78.6,0.70969506,18.0,34.0,8.0,31.0,0.5294,0.2581,2.0,2.0,1.0,,100.873,96.1869,2.24096,121.146,1.26391,0.395648,0.868264,0.247237,20.9412,-0.428429,0.675666,1.1765,3.0,4.1765,0.6471,0.6176,0.2059,4.7353,Wing F,6.69963
31786,Duol Mayot,South Dakota,Sum,24,9.4,89.4,13.8,38.1,40.89,6.5,15.8,3.2,11.0,7,15,0.467,8,21,0.381,0,0,0.0,1.0,0.5,71.4,Jr,5-Jun,24,-0.0857962,80.3031,5.0,2015,37601,all,,0.33318889,6.0,18.0,2.0,3.0,0.3333,0.6667,0.0,0.0,,,107.428,108.303,0.321343,18.1987,-7.45017,-4.66715,-2.78302,-6.35825,5.3077,-4.10479,-2.25346,0.3846,0.6538,1.0385,0.0769,0.0769,0.0385,1.1154,Wing F,0.0
31813,Gabe McCray,South Carolina St.,MEAC,30,38.4,75.5,20.8,39.4,42.38,6.6,20.3,3.0,24.0,31,59,0.525,44,101,0.436,3,22,0.136,0.2,2.2,48.0,Jr,7-Jun,11,-0.610468,74.3151,5.3,2015,37682,all,,0.2,32.0,55.0,12.0,46.0,0.5818,0.2609,6.0,6.0,1.0,,100.295,105.32,1.21587,94.0301,-9.36566,-7.11846,-2.24721,-8.70637,16.1562,-7.02592,-1.68045,1.1875,2.8125,4.0,0.25,0.625,0.0625,4.5,Wing F,2.82386
31836,Jason Carter,Texas Southern,SWAC,25,26.2,80.1,24.1,42.9,43.93,4.3,12.5,1.8,21.7,19,39,0.487,38,88,0.432,13,46,0.283,2.9,2.3,29.1,Sr,8-Jun,23,-0.235004,80.7522,6.7,2015,37746,all,,0.09375,18.0,32.0,20.0,56.0,0.5625,0.3571,5.0,5.0,1.0,,101.916,108.661,0.959102,66.491,-7.84718,-5.47557,-2.37161,-6.39635,15.0,-5.48551,-0.91084,0.52,1.6,2.12,0.12,0.56,0.44,5.36,Wing F,7.53449
31855,Paul Jesperson,Northern Iowa,MVC,35,44.9,126.2,14.7,64.6,66.36,2.8,13.6,3.9,10.4,19,22,0.864,21,31,0.677,48,113,0.425,0.6,1.2,15.3,Jr,6-Jun,4,2.10306,119.179,2.9,2015,37827,all,77.8,0.78574999,10.0,13.0,11.0,18.0,0.7692,0.6111,1.0,1.0,1.0,,96.7103,95.9733,1.95693,94.1623,5.12704,4.60127,0.525766,5.18668,18.2,4.48563,0.701051,0.3429,1.9429,2.2857,0.3143,0.3143,0.0857,5.8571,Wing F,12.3112
31902,Artem Tavakalyan,Delaware St.,MEAC,13,5.9,73.6,19.3,40.9,39.71,2.7,13.1,2.5,18.6,4,12,0.333,6,13,0.462,2,9,0.222,2.6,1.4,54.5,Fr,6-Jun,25,-0.320165,70.5944,5.4,2015,37981,all,,0.19994799,3.0,6.0,3.0,7.0,0.5,0.4286,0.0,0.0,,,105.128,109.885,0.378742,14.7619,-9.21566,-6.00931,-3.20635,-8.37639,6.2308,-6.70318,-1.67321,0.1538,0.7692,0.9231,0.0769,0.1538,0.1538,1.6923,Wing F,6.49352
31949,Chris Wray,Mount St. Mary's,NEC,18,9.4,109.0,11.3,58.8,55.42,11.0,13.2,0.0,14.7,2,6,0.333,10,17,0.588,0,0,0.0,4.8,4.4,35.3,Fr,8-Jun,35,0.163422,92.9277,4.9,2015,38096,all,,0.0,9.0,16.0,1.0,1.0,0.5625,1.0,2.0,2.0,1.0,,94.0014,96.8288,0.663972,24.9205,-0.841111,-2.66352,1.82241,1.59825,6.3889,-1.20689,2.80514,0.6111,0.6667,1.2778,0.0,0.4444,0.2778,1.2222,Wing F,0.0
31957,Mark Gary,Grambling St.,SWAC,27,68.0,89.5,24.4,46.2,53.76,7.7,16.7,8.4,26.9,94,126,0.746,66,158,0.418,16,37,0.432,1.2,1.1,64.6,Jr,6-Jun,24,0.472657,90.4131,3.7,2015,38115,all,,0.23810675,46.0,94.0,20.0,64.0,0.4894,0.3125,1.0,2.0,0.5,,110.612,116.526,1.02603,122.375,-8.00132,-4.52421,-3.47711,-6.67594,27.0,-3.00374,-3.6722,1.8276,4.069,5.8966,0.6897,0.4483,0.3103,10.4828,Wing F,3.07104
