,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
26420,Dominique Youmans,Cal St. Northridge,BW,22,6.8,55.9,9.2,28.6,31.45,6.7,8.7,3.7,47.5,1,2,0.5,2,7,0.286,0,0,0.0,3.7,0.0,28.6,Sr,10-Jun,15,-0.61411,45.1043,10.3,2014,30768,all,,0.28566939,2.0,6.0,0.0,1.0,0.3333,0.0,0.0,0.0,,,115.047,116.81,0.188093,12.1814,-8.29107,-6.91546,-1.37561,-12.6863,4.2273,-10.8945,-1.79181,0.2273,0.3182,0.5455,0.0909,0.0,0.1364,0.2273,C,0.0
26426,Shore Adenekan,Seattle,WAC,28,47.0,102.4,15.3,57.1,58.76,7.6,18.0,3.0,23.1,40,66,0.606,56,98,0.571,0,0,0.0,4.8,0.9,67.3,Jr,9-Jun,15,0.34399,92.961,5.3,2014,30781,all,,0.24997812,53.0,86.0,3.0,12.0,0.6163,0.25,20.0,23.0,0.8696,,103.993,105.547,1.57327,97.7072,-2.93663,-3.86157,0.924939,-3.05,19.0357,-3.45299,0.402983,1.2857,2.8929,4.1786,0.2857,0.2857,0.8214,5.4286,C,0.0
26436,Chris Brady,Monmouth,MAAC,32,33.2,84.3,16.5,42.9,44.17,10.1,14.0,3.7,24.0,16,32,0.5,42,98,0.429,0,0,0.0,8.3,0.4,32.7,Fr,10-Jun,43,-0.400387,78.9961,5.0,2014,30829,all,,0.26666667,30.0,71.0,12.0,27.0,0.4225,0.4444,1.0,3.0,0.3333,,104.195,105.246,1.12629,78.0392,-3.7392,-6.06229,2.32309,-5.17222,13.4375,-5.05801,-0.114217,1.2812,1.625,2.9062,0.25,0.0938,0.875,3.125,C,0.0
26454,Paulin Mpawe,Idaho,WAC,27,19.9,84.2,14.3,38.9,43.37,10.8,14.2,2.1,25.1,16,31,0.516,14,36,0.389,0,0,0.0,2.8,0.7,86.1,So,9-Jun,15,-0.40643,75.5841,6.3,2014,30871,all,,0.18747892,8.0,21.0,6.0,15.0,0.381,0.4,2.0,4.0,0.5,,110.152,111.261,0.618824,43.8192,-6.79978,-5.06223,-1.73755,-7.54285,9.8148,-5.78096,-1.76188,0.8889,1.1852,2.0741,0.1111,0.1111,0.2593,1.6296,C,0.0
26470,Glenn Feidanga,LIU Brooklyn,NEC,29,40.6,105.7,14.7,43.6,49.31,11.1,14.9,2.8,12.5,36,54,0.667,41,94,0.436,0,0,0.0,1.1,0.6,57.4,Fr,8-Jun,23,0.473674,96.0888,7.4,2014,30934,all,,0.46674402,28.0,54.0,13.0,40.0,0.5185,0.325,1.0,2.0,0.5,,116.196,120.041,0.543369,76.6059,-5.47496,-2.08756,-3.3874,-6.93249,16.3103,-3.75087,-3.18163,1.6207,2.1379,3.7586,0.2414,0.1724,0.1724,4.069,C,0.0
26473,David Howard,Evansville,MVC,25,13.8,83.1,20.9,48.8,45.61,9.6,20.7,0.0,16.5,13,36,0.361,20,40,0.5,0,1,0.0,6.4,1.0,87.8,Fr,8-Jun,44,-0.0578649,85.2617,7.2,2014,30939,all,,0.0,17.0,31.0,3.0,9.0,0.5484,0.3333,0.0,0.0,,,103.585,101.95,0.626285,32.686,-9.90246,-7.29643,-2.60604,-6.1298,6.92,-5.17397,-0.95583,0.52,1.24,1.76,0.0,0.12,0.4,2.12,C,0.382212
26479,Eric Mika,BYU,WCC,32,59.6,110.0,22.2,52.5,55.4,11.8,15.0,7.1,14.4,106,173,0.613,136,259,0.525,0,0,0.0,2.9,0.9,66.8,Fr,10-Jun,0,2.48078,115.955,5.0,2014,30962,all,92.2,0.65308253,85.0,132.0,51.0,127.0,0.6439,0.4016,23.0,24.0,0.9583,,105.441,100.643,2.54823,149.823,2.02738,1.51611,0.511266,0.981288,25.7812,1.18605,-0.204762,2.8438,3.6562,6.5,1.0,0.4062,0.75,11.8125,C,0.0
26484,Luke Worthington,BYU,WCC,30,17.6,77.8,9.8,44.0,44.71,5.7,6.9,2.5,31.6,8,18,0.444,11,25,0.44,0,0,0.0,0.8,0.9,72.0,Fr,10-Jun,41,-0.558005,67.5825,8.7,2014,30969,all,49.0,0.28562248,8.0,11.0,3.0,14.0,0.7273,0.2143,0.0,0.0,,,109.23,104.704,0.693432,36.5767,-3.08874,-3.15886,0.0701176,-6.67139,8.1333,-6.86606,0.194671,0.4333,0.5333,0.9667,0.1333,0.1333,0.0667,1.0,C,0.0
26485,Winslo Barry,Incarnate Word,Slnd,14,23.3,106.9,14.1,50.0,48.92,14.0,18.7,1.3,11.3,4,10,0.4,15,30,0.5,0,0,0.0,4.2,0.4,33.3,Jr,10-Jun,32,0.171083,92.6226,6.0,2014,30984,all,,0.24991251,11.0,21.0,4.0,9.0,0.5238,0.4444,4.0,4.0,1.0,,104.506,109.751,0.690437,26.1339,-7.31853,-3.92414,-3.39439,-6.92477,10.0714,-3.78197,-3.1428,1.2143,1.6429,2.8571,0.0714,0.0714,0.4286,2.4286,C,0.0
26487,Barnett Harris,Delaware,CAA,29,6.5,98.8,10.2,83.3,75.95,11.7,11.8,1.8,42.2,2,4,0.5,5,6,0.833,0,0,0.0,3.2,1.2,66.7,Fr,9-Jun,2,-0.0343738,84.513,16.3,2014,30989,all,,0.14291632,3.0,4.0,2.0,2.0,0.75,1.0,0.0,0.0,,,105.571,105.281,0.264569,16.9216,-1.64501,-2.23087,0.585865,-9.06264,3.1379,-9.65778,0.595142,0.3448,0.3448,0.6897,0.0345,0.069,0.1034,0.4138,C,0.0
26492,Matt Korcheck,Arizona,P12,22,6.6,112.2,13.9,66.7,67.8,11.9,22.5,3.5,26.5,8,12,0.667,8,12,0.667,0,0,0.0,5.1,1.2,100.0,Jr,10-Jun,31,0.29545,106.546,6.7,2014,31003,all,42.2,0.33333331,7.0,8.0,1.0,4.0,0.875,0.25,2.0,2.0,1.0,,86.0461,83.1535,0.72882,21.9398,4.99239,-0.048451,5.04084,3.15541,4.5909,-1.30013,4.45554,0.4545,0.9091,1.3636,0.0909,0.0909,0.2273,1.0909,C,0.0
26498,Andrew Drone,Rice,CUSA,28,25.3,90.2,19.3,52.6,50.69,6.9,13.1,1.8,14.4,12,31,0.387,41,78,0.526,0,0,0.0,3.2,0.4,39.7,Fr,10-Jun,54,0.0907149,90.264,6.5,2014,31026,all,,0.15377989,35.0,48.0,6.0,30.0,0.7292,0.2,10.0,10.0,1.0,,107.856,108.652,0.739337,45.4561,-7.15071,-5.68212,-1.46859,-5.65487,10.3571,-4.85249,-0.802379,0.6071,1.1429,1.75,0.0714,0.0714,0.2857,3.3571,C,0.0
26501,Sean Obi,Rice,CUSA,28,64.9,101.1,24.3,58.7,58.1,10.8,30.6,9.1,18.1,53,101,0.525,135,230,0.587,0,0,0.0,3.0,1.1,43.9,Fr,9-Jun,3,1.77634,107.406,4.7,2014,31029,all,,0.43393734,99.0,127.0,36.0,103.0,0.7795,0.3495,1.0,1.0,1.0,,99.5636,100.299,2.64663,161.977,-0.483315,-2.13315,1.64983,0.605943,26.5357,0.625963,-0.0200203,2.4286,6.8571,9.2857,0.8214,0.4643,0.6786,11.5357,C,0.0
26503,Williams Gabriel,New Hampshire,AE,27,29.2,78.2,10.9,46.4,53.3,6.8,9.7,0.7,37.8,16,24,0.667,13,28,0.464,0,0,0.0,6.9,1.1,85.7,Fr,8-Jun,24,-0.93415,66.2063,8.4,2014,31036,all,2.0,0.04540992,13.0,22.0,0.0,6.0,0.5909,0.0,0.0,0.0,,,101.323,105.417,1.05546,59.1372,-4.75785,-7.50067,2.74282,-7.25552,12.5926,-9.17466,1.91913,0.7407,1.037,1.7778,0.037,0.2222,0.7407,1.5556,C,0.0
26514,Ifeanyi Onyekaba,Rhode Island,A10,30,29.4,98.3,16.7,51.6,53.33,15.2,14.9,1.1,22.1,30,55,0.545,32,62,0.516,0,0,0.0,4.4,1.1,88.7,So,8-Jun,14,0.377537,96.6387,9.1,2014,31064,all,,0.08699621,29.0,46.0,3.0,16.0,0.6304,0.1875,3.0,3.0,1.0,,99.3645,97.7334,1.34696,68.6046,-1.81954,-2.12562,0.306084,-2.91849,12.2,-4.06647,1.14798,1.5667,1.6333,3.2,0.0667,0.2333,0.5333,3.1333,C,0.0
26526,Michael Buchanan,USC Upstate,ASun,26,19.0,98.3,22.4,51.4,50.59,12.6,16.5,5.1,16.3,20,44,0.455,37,72,0.514,0,0,0.0,5.4,0.7,61.1,Fr,11-Jun,44,0.339237,98.1722,6.3,2014,31093,all,,0.40006934,31.0,52.0,6.0,20.0,0.5962,0.3,0.0,0.0,,,102.499,104.537,0.813317,45.2783,-4.39104,-3.7115,-0.679548,-4.07315,9.5,-3.00679,-1.06636,1.0385,1.4231,2.4615,0.2308,0.1154,0.4231,3.6154,C,0.0
26555,Mangok Mathiang,Louisville,Amer,37,36.8,114.6,14.2,52.8,55.92,13.6,13.1,4.4,17.7,39,63,0.619,47,89,0.528,0,0,0.0,10.0,1.4,70.8,Fr,10-Jun,12,1.0523,108.272,4.7,2014,31158,all,,0.62503857,42.0,69.0,5.0,20.0,0.6087,0.25,10.0,12.0,0.8333,,88.623,86.4417,2.21018,109.931,8.1682,0.717879,7.45032,4.918,14.7297,0.570652,4.34735,1.8378,1.7297,3.5676,0.4054,0.3514,1.3784,3.5946,C,0.0
26568,Ty Egbert,Idaho,WAC,29,26.8,102.5,10.2,59.0,55.4,7.0,13.8,2.6,19.6,13,30,0.433,23,39,0.59,0,0,0.0,4.1,0.7,76.9,Fr,8-Jun,41,-0.0640104,86.1828,6.9,2014,31197,all,,0.41662638,21.0,33.0,2.0,6.0,0.6364,0.3333,9.0,10.0,0.9,,109.516,110.959,0.798636,60.9719,-2.52238,-2.64213,0.119759,-4.81558,12.3448,-4.10582,-0.709768,0.7241,1.4483,2.1724,0.1724,0.1379,0.4828,2.0345,C,0.0
26586,Cole Harrison,Dartmouth,Ivy,7,6.9,78.0,16.5,35.7,35.61,13.2,18.8,2.7,21.0,2,6,0.333,5,14,0.357,0,0,0.0,7.2,0.0,42.9,Fr,10-Jun,44,-0.405294,76.328,8.9,2014,31227,all,,0.25008752,2.0,4.0,3.0,10.0,0.5,0.3,0.0,0.0,,,105.318,104.034,0.915462,12.1028,-7.46643,-6.79566,-0.670777,-7.79307,10.2857,-6.5987,-1.19437,1.1429,1.4286,2.5714,0.1429,0.0,0.5714,1.7143,C,0.0
26594,Dylan Jones,Penn,Ivy,21,11.6,77.9,19.3,41.2,39.08,11.1,11.8,1.5,15.7,6,20,0.3,14,34,0.412,0,0,0.0,3.4,0.9,58.8,Fr,8-Jun,13,-0.227009,77.1156,7.4,2014,31249,all,30.0,0.14281429,11.0,22.0,3.0,12.0,0.5,0.25,7.0,8.0,0.875,,107.95,106.874,0.489966,21.8312,-8.39317,-6.08678,-2.30639,-8.60236,6.1905,-6.17103,-2.43133,0.5714,0.6667,1.2381,0.0476,0.0952,0.1905,1.619,C,0.0
26614,Jamal Hunter,Jacksonville St.,OVC,29,51.4,113.2,12.5,60.7,60.12,11.4,14.6,7.3,20.1,19,35,0.543,51,84,0.607,0,0,0.0,7.6,1.4,41.7,Jr,8-Jun,32,0.706982,97.5971,6.6,2014,31307,all,,0.83337362,44.0,68.0,7.0,16.0,0.6471,0.4375,10.0,12.0,0.8333,,109.241,110.723,1.35218,100.416,1.55887,-1.35188,2.91075,-2.75148,20.5517,-3.11953,0.368053,2.069,2.2069,4.2759,0.6897,0.4483,1.4138,4.1724,C,0.0
26627,Zena Edosomwan,Harvard,Ivy,21,8.3,99.1,31.5,43.2,47.66,22.2,19.7,4.6,15.0,13,20,0.65,19,44,0.432,0,0,0.0,5.4,0.0,45.5,Fr,9-Jun,4,0.406996,111.79,6.9,2014,31343,all,81.4,0.24986876,12.0,21.0,7.0,23.0,0.5714,0.3043,1.0,2.0,0.5,,95.1133,97.7407,0.539299,18.2548,-5.32494,-3.14057,-2.18436,-2.29509,4.9524,-0.848087,-1.44701,0.8571,0.8095,1.6667,0.0952,0.0,0.2381,2.4286,C,0.0
26640,Daniel Edozie,Iowa St.,B12,24,9.4,122.1,8.8,60.0,57.97,8.2,20.3,2.2,9.2,6,12,0.5,9,15,0.6,0,0,0.0,5.6,0.8,80.0,Jr,8-Jun,42,0.405151,108.095,5.2,2014,31376,all,,1.0,4.0,6.0,5.0,9.0,0.6667,0.5556,2.0,2.0,1.0,,99.1391,93.0693,0.72676,29.8338,2.3758,-0.640346,3.01615,1.75157,5.75,-0.450683,2.20226,0.4167,1.125,1.5417,0.0833,0.0833,0.3333,1.0,C,0.0
26651,Ryan Pierson,Vermont,AE,13,6.1,117.6,24.5,48.3,54.76,12.1,12.8,3.2,6.7,10,12,0.833,14,29,0.483,0,0,0.0,3.1,1.7,41.4,Jr,10-Jun,3,0.646144,119.841,5.8,2014,31411,all,47.0,0.5,10.0,15.0,4.0,14.0,0.6667,0.2857,0.0,0.0,,,96.9852,103.584,0.52442,12.8108,-2.44693,-0.103882,-2.34305,-2.53247,5.8462,-1.23404,-1.29843,0.5385,0.6154,1.1538,0.0769,0.1538,0.1538,2.9231,C,0.0
26667,Joshua Phillips,Middle Tennessee,CUSA,19,6.0,53.1,10.5,28.6,31.45,3.2,30.0,7.1,46.5,1,2,0.5,2,7,0.286,0,0,0.0,7.7,0.8,28.6,Fr,8-Jun,3,-0.581067,44.9826,9.1,2014,31460,all,47.2,0.5,1.0,3.0,1.0,5.0,0.3333,0.2,0.0,1.0,0.0,,88.7583,90.0217,0.539712,17.5951,-2.68221,-8.87854,6.19633,-5.61525,3.9474,-9.51705,3.9018,0.1053,1.0,1.1053,0.1579,0.0526,0.2632,0.2632,C,0.0
26672,Jervon Pressley,Hampton,MEAC,21,32.8,91.2,21.4,43.8,47.54,10.1,18.2,7.5,20.5,41,72,0.569,49,112,0.438,0,0,0.0,6.0,0.7,64.3,So,8-Jun,30,0.0421626,88.3398,5.9,2014,31470,all,,0.43752461,45.0,85.0,4.0,27.0,0.5294,0.1481,17.0,19.0,0.8947,,94.8765,100.317,1.88667,83.3006,-3.48885,-5.00641,1.51756,-3.8461,19.2857,-3.95899,0.112889,1.8571,3.2857,5.1429,0.6667,0.2381,1.0952,6.619,C,0.0
26674,Cody Larson,South Dakota St.,Sum,29,73.1,104.8,25.1,51.1,55.05,8.5,19.8,16.6,18.6,89,128,0.695,142,275,0.516,0,3,0.0,3.8,1.3,46.0,Jr,9-Jun,34,2.26416,109.998,4.3,2014,31475,all,71.4,0.89393206,96.0,141.0,46.0,133.0,0.6809,0.3459,29.0,31.0,0.9355,,102.211,102.523,2.75591,160.661,1.32008,-0.703511,2.02359,1.12552,29.2414,0.367253,0.758268,2.069,4.7241,6.7931,2.0345,0.6552,1.0,12.8621,C,0.211871
26675,David Wishon,College of Charleston,CAA,30,29.9,78.6,16.8,42.9,46.24,10.2,14.8,3.4,33.4,17,29,0.586,27,63,0.429,0,0,0.0,5.6,0.3,46.0,So,2-Jul,33,-0.575308,74.2704,5.2,2014,31476,all,,0.18181818,21.0,40.0,6.0,23.0,0.525,0.2609,2.0,2.0,1.0,,99.4545,99.5269,1.29346,63.0665,-4.54684,-6.83406,2.28722,-4.80048,12.5667,-6.20867,1.40819,1.1,1.6333,2.7333,0.2,0.0667,0.6667,2.3667,C,0.0
26697,Maverick Morgan,Illinois,B10,35,17.8,104.5,13.1,58.3,60.29,9.3,11.3,2.5,25.2,10,15,0.667,21,36,0.583,0,0,0.0,3.8,0.8,41.7,Fr,10-Jun,22,0.274682,98.8053,7.2,2014,31539,all,69.8,0.23074851,10.0,14.0,11.0,22.0,0.7143,0.5,1.0,1.0,1.0,,101.709,96.642,0.816044,38.0353,0.65578,-2.18091,2.83669,-1.91191,7.1429,-4.35241,2.4405,0.5714,0.6571,1.2286,0.0857,0.0857,0.2286,1.4857,C,0.0
26709,Kevin Thomas,Troy,SB,29,69.7,92.9,22.2,49.8,52.49,11.2,17.0,8.5,26.1,58,93,0.624,106,213,0.498,0,0,0.0,2.5,1.9,43.7,Jr,8-Jun,25,0.694955,94.871,3.4,2014,31568,all,60.8,0.37178869,83.0,151.0,23.0,62.0,0.5497,0.371,8.0,11.0,0.7273,,103.811,105.787,2.31053,152.215,-2.2295,-3.09043,0.860921,-2.70832,28.3448,-2.22349,-0.484829,2.8276,3.9655,6.7931,1.0,0.8966,0.6552,9.3103,C,0.0
26718,Damonte Dodd,Maryland,ACC,22,12.8,70.3,12.0,36.8,30.08,12.9,9.5,1.1,23.6,2,16,0.125,7,19,0.368,0,0,0.0,5.9,1.1,84.2,Fr,9-Jun,35,-0.576859,65.4011,6.5,2014,31589,all,75.6,0.12513752,7.0,11.0,0.0,8.0,0.6364,0.0,3.0,5.0,0.6,,100.239,96.2388,0.865834,28.724,-1.24314,-4.4083,3.16516,-3.31386,7.5455,-5.26331,1.94944,0.8636,0.6364,1.5,0.0455,0.1364,0.4091,0.7273,C,0.0
26727,Joel Embiid,Kansas,B12,28,45.9,112.0,24.4,62.9,65.5,12.7,27.3,11.5,24.1,98,143,0.685,106,166,0.639,1,5,0.2,11.7,2.3,83.6,Fr,Jul-00,21,2.99109,125.154,5.8,2014,31621,all,97.4,0.57574986,80.0,99.0,25.0,65.0,0.8081,0.3846,30.0,30.0,1.0,3.0,90.0859,83.519,3.6851,176.276,12.7402,3.37781,9.36236,10.5965,23.1071,4.24577,6.35075,2.3214,5.7857,8.1071,1.3571,0.8929,2.5714,11.1786,C,0.444178
26729,Mohamed Bah,Drexel,CAA,24,22.5,130.1,9.2,63.3,61.5,9.4,17.0,2.1,7.4,10,19,0.526,19,30,0.633,0,0,0.0,4.4,0.7,63.3,Fr,9-Jun,15,0.913307,110.949,4.7,2014,31624,all,,1.0,17.0,24.0,2.0,6.0,0.7083,0.3333,4.0,4.0,1.0,,100.896,101.229,1.11701,49.1378,0.535505,-1.37813,1.91364,0.776776,11.6667,-0.364316,1.14109,0.9583,1.7083,2.6667,0.125,0.125,0.4583,2.0,C,0.0
26734,Joe Boyd,Cal St. Fullerton,BW,28,26.9,88.7,12.7,40.7,46.55,7.0,18.3,1.7,22.2,16,22,0.727,22,52,0.423,0,2,0.0,1.9,0.9,40.7,Fr,9-Jun,13,-0.339487,79.4697,5.0,2014,31640,all,30.6,0.18743438,14.0,26.0,8.0,26.0,0.5385,0.3077,0.0,0.0,,,105.799,106.554,0.955996,58.112,-6.22578,-5.4606,-0.765175,-5.035,11.9643,-4.55717,-0.477834,0.75,1.7857,2.5357,0.1071,0.1786,0.2143,2.1429,C,0.354186
26745,Obij Aget,New Mexico,MWC,28,12.8,102.6,12.2,53.8,54.39,9.2,14.4,2.1,19.8,7,13,0.538,14,26,0.538,0,0,0.0,3.0,0.3,50.0,Fr,1-Jul,11,0.0997578,92.3184,6.6,2014,31691,all,,0.28560001,14.0,21.0,0.0,5.0,0.6667,0.0,9.0,10.0,0.9,,101.498,98.6833,0.667222,29.2861,-1.62942,-2.40115,0.771725,-3.79175,6.2857,-4.2923,0.500552,0.4643,0.8571,1.3214,0.0714,0.0357,0.1786,1.25,C,0.0
26749,Javon Baumann,Saint Joseph's,A10,15,6.4,91.3,19.6,58.8,50.66,15.4,20.1,6.8,24.3,3,12,0.25,10,17,0.588,0,0,0.0,2.4,0.7,70.6,Fr,8-Jun,34,0.11384,93.2756,4.1,2014,31698,all,,0.42854084,10.0,17.0,0.0,0.0,0.5882,,1.0,1.0,1.0,,101.106,98.7105,0.630527,16.1762,-2.02089,-2.17614,0.155249,-4.2841,5.8667,-3.04697,-1.23712,0.7333,1.0667,1.8,0.2,0.0667,0.1333,1.5333,C,0.0
26751,Emeka Ikezu,Samford,SC,18,7.0,90.2,11.5,55.6,50.78,8.9,16.9,2.1,24.3,3,8,0.375,5,9,0.556,0,0,0.0,3.9,1.4,88.9,Fr,9-Jun,33,-0.177429,76.7266,14.3,2014,31704,all,,0.25022501,3.0,4.0,2.0,5.0,0.75,0.4,1.0,1.0,1.0,,109.698,114.068,0.252862,16.0715,-6.23855,-4.55642,-1.68214,-9.86619,4.6667,-9.27414,-0.592048,0.3333,0.6667,1.0,0.0556,0.1111,0.1667,0.7222,C,0.0
26761,Brandon West,Jackson St.,SWAC,27,59.6,112.4,23.5,55.7,60.01,15.0,26.3,5.8,18.3,82,108,0.759,132,233,0.567,0,4,0.0,9.1,1.7,45.6,Sr,10-Jun,34,2.56502,114.721,4.1,2014,31748,all,,0.30908199,96.0,149.0,35.0,84.0,0.6443,0.4167,16.0,17.0,0.9412,,93.0173,97.6055,3.04037,173.971,3.02823,-0.403324,3.43155,5.13205,27.5926,3.59689,1.53516,3.6296,6.037,9.6667,0.6296,0.7778,2.0,12.8148,C,0.325179
26764,Treshawn Bolden,Jackson St.,SWAC,31,45.8,81.4,22.8,41.5,45.84,10.5,15.7,11.3,29.5,45,74,0.608,61,145,0.421,0,2,0.0,2.4,1.3,50.3,Fr,8-Jun,22,-0.415949,81.1461,7.3,2014,31752,all,,0.45453266,36.0,70.0,25.0,75.0,0.5143,0.3333,1.0,1.0,1.0,,100.267,105.513,1.52495,102.163,-5.98985,-5.99507,0.00522145,-7.24785,18.4839,-6.59003,-0.657823,1.7097,2.4194,4.129,0.9677,0.4194,0.3548,5.3871,C,0.211902
26771,Matt Pollard,San Jose St.,MWC,27,21.4,75.2,9.3,39.3,37.18,6.7,10.9,2.7,23.7,2,9,0.222,11,28,0.393,0,0,0.0,6.2,0.5,32.1,Fr,Jul-00,35,-0.760208,63.7898,4.8,2014,31770,all,,0.33333335,8.0,12.0,3.0,16.0,0.6667,0.1875,1.0,2.0,0.5,,109.582,106.725,0.730462,40.2887,-4.34167,-7.03558,2.69391,-5.27368,9.2963,-5.91275,0.639071,0.5556,0.8889,1.4444,0.1111,0.0741,0.5185,0.8889,C,0.0
26780,Kaj-Bjorn Sherman,UTSA,CUSA,25,37.7,89.7,15.4,44.6,53.53,8.9,16.0,2.6,30.4,36,48,0.75,29,65,0.446,0,0,0.0,1.7,0.9,73.8,Jr,Jul-00,45,-0.206452,84.0286,5.8,2014,31787,all,,0.15151515,22.0,37.0,7.0,28.0,0.5946,0.25,1.0,2.0,0.5,,114.761,116.111,0.766689,65.6452,-6.98766,-4.45684,-2.53082,-6.8808,16.36,-4.60139,-2.27942,1.24,2.16,3.4,0.2,0.24,0.24,3.76,C,0.0
26786,Christian Ejiga,Maine,AE,19,19.3,88.2,16.9,46.8,50.44,10.1,21.2,2.6,25.0,13,20,0.65,22,47,0.468,0,0,0.0,3.0,1.7,42.6,Fr,8-Jun,3,-0.138708,84.1605,9.2,2014,31799,all,,0.17648375,20.0,38.0,2.0,9.0,0.5263,0.2222,1.0,1.0,1.0,,108.032,111.314,0.723243,46.8247,-8.0455,-6.14675,-1.89875,-8.16661,11.4211,-6.41832,-1.74829,1.0526,2.2105,3.2632,0.1579,0.3684,0.3684,3.0,C,0.0
26788,Giacomo Zilli,UNC Asheville,BSth,19,11.3,118.4,14.8,55.6,60.51,10.8,10.6,5.8,17.4,9,11,0.818,15,27,0.556,0,0,0.0,1.5,1.7,40.7,Fr,9-Jun,21,0.472761,107.423,9.1,2014,31811,all,,0.6665611,15.0,22.0,1.0,6.0,0.6818,0.1667,0.0,0.0,,,111.345,111.819,0.427861,21.7941,-2.55996,0.133118,-2.69308,-4.43283,6.9474,-2.69442,-1.73841,0.6316,0.6842,1.3158,0.2105,0.2105,0.1053,2.0526,C,0.0
26790,Carlton Allen,Manhattan,MAAC,26,6.1,60.0,9.5,14.3,29.79,5.4,6.6,0.0,28.2,5,10,0.5,1,7,0.143,0,0,0.0,7.5,0.7,142.9,Fr,10-Jun,32,-0.409331,49.843,12.5,2014,31815,all,22.2,0.0,1.0,6.0,0.0,1.0,0.1667,0.0,0.0,0.0,,,100.893,100.554,0.315099,13.4326,-4.2752,-6.5921,2.31689,-9.20038,3.1923,-10.7948,1.59444,0.1538,0.1923,0.3462,0.0,0.0385,0.2308,0.2692,C,0.0
26798,Jacob Enevold,Drake,MVC,30,44.7,92.2,17.5,51.4,52.97,8.8,25.3,4.0,24.5,27,47,0.574,55,107,0.514,0,0,0.0,4.6,0.3,43.9,Fr,11-Jun,11,0.134323,89.847,4.5,2014,31837,all,,0.27025055,46.0,77.0,9.0,30.0,0.5974,0.3,3.0,3.0,1.0,,103.586,102.325,1.69858,101.23,-4.13707,-4.96289,0.825823,-3.34377,17.9667,-3.35909,0.0153198,1.2333,3.7,4.9333,0.3333,0.1,0.7,4.5667,C,0.0
26829,Dominique McKoy,Duquesne,A10,30,73.8,114.9,16.1,59.5,60.5,8.5,19.4,7.8,15.5,58,94,0.617,116,193,0.601,0,2,0.0,4.6,1.5,48.2,Jr,8-Jun,3,2.41821,111.307,3.4,2014,31926,all,56.6,0.89468692,83.0,112.0,33.0,81.0,0.7411,0.4074,9.0,9.0,1.0,,105.158,105.522,2.47326,175.643,3.49712,1.224,2.27312,1.89158,29.5,1.62364,0.267933,2.2667,4.9333,7.2,1.1333,0.7333,1.1667,9.6667,C,0.131061
26834,Bryan Akinkugbe,North Carolina A&T,MEAC,29,31.2,87.4,20.6,46.0,48.23,12.4,11.7,5.0,24.7,26,47,0.553,46,99,0.465,0,1,0.0,10.4,0.6,47.0,Jr,9-Jun,5,-0.0742934,86.0791,8.5,2014,31939,all,,0.20590243,33.0,65.0,13.0,35.0,0.5077,0.3714,0.0,0.0,,,105.966,112.652,0.788663,72.522,-3.95254,-5.4114,1.45885,-6.42232,13.5172,-6.05359,-0.368726,1.5172,1.3793,2.8966,0.2414,0.1379,1.1724,4.069,C,0.14993
26839,Keaton Jackson,SIU Edwardsville,OVC,29,45.2,124.7,21.4,73.4,73.11,12.5,21.7,5.3,19.0,63,92,0.685,102,140,0.729,2,3,0.667,12.1,1.0,64.3,Jr,10-Jun,3,2.14863,121.904,7.4,2014,31948,all,,0.32432009,88.0,111.0,14.0,29.0,0.7928,0.4828,34.0,35.0,0.9714,,105.072,106.012,1.48626,114.829,4.37962,1.00096,3.37867,3.30482,18.1724,1.94808,1.35674,1.8966,3.1034,5.0,0.4138,0.3103,2.069,9.4138,C,0.328779
26851,Ryan Rosburg,Missouri,SEC,35,55.0,110.3,11.8,71.6,68.95,8.1,13.3,2.6,27.1,33,58,0.569,68,95,0.716,0,0,0.0,3.2,0.5,61.1,So,10-Jun,44,1.10475,102.16,5.6,2014,31974,all,59.8,0.2438962,65.0,86.0,3.0,9.0,0.7558,0.3333,20.0,21.0,0.9524,,106.039,102.372,2.08432,127.643,2.15868,0.869483,1.28919,0.36448,22.2286,-0.677832,1.04231,1.4,2.7429,4.1429,0.2857,0.2,0.6286,4.8286,C,0.0
26865,Andrew McAuliffe,Davidson,SC,30,22.2,82.4,15.7,53.6,49.11,5.0,14.5,6.8,28.6,2,15,0.133,30,54,0.556,0,2,0.0,1.4,0.8,26.8,Fr,8-Jun,40,-0.379199,76.1978,6.2,2014,32015,all,,0.5000682,16.0,23.0,14.0,31.0,0.6957,0.4516,2.0,3.0,0.6667,,107.789,109.774,0.657311,46.136,-4.8265,-4.37655,-0.449948,-5.64034,9.6333,-4.95511,-0.685221,0.4,1.1,1.5,0.3667,0.1333,0.1333,2.0667,C,0.407339
