,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
32772,Devonte Brown,Indiana St.,MVC,31,81.5,92.3,28.4,39.5,49.82,3.1,12.5,19.9,20.7,192,250,0.768,113,267,0.423,19,91,0.209,1.0,1.7,69.8,Sr,2-Jun,11,1.94971,104.19,2.9,2016,25587,all,,0.81131192,74.0,142.0,39.0,126.0,0.5211,0.3095,0.0,0.0,,,99.7962,99.9658,3.28016,183.678,-0.451873,-1.28419,0.832322,0.119975,33.0,0.0134344,0.10654,0.9677,3.7097,4.6774,2.7742,0.9677,0.2903,15.3226,Combo G,5.04959
32777,Adam Wing,Evansville,MVC,33,73.2,113.9,14.1,58.1,62.57,3.2,11.0,16.7,19.3,55,66,0.833,72,138,0.522,21,40,0.525,1.1,1.4,37.1,Sr,4-Jun,12,1.93395,105.984,3.1,2016,25652,all,,1.91312133,37.0,53.0,35.0,85.0,0.6981,0.4118,0.0,0.0,,,97.1334,98.8559,3.05976,170.793,3.90951,1.46565,2.44386,2.79517,29.5152,0.880562,1.91461,0.7273,2.9697,3.697,2.6667,0.7273,0.303,7.9394,Combo G,2.37143
32804,Frank Eaves,Appalachian St.,SB,31,77.8,108.2,28.4,47.4,53.94,2.2,11.2,17.5,14.3,156,191,0.817,87,230,0.378,83,216,0.384,0.1,1.5,42.8,Sr,2-Jun,21,3.57196,120.026,2.9,2016,25853,all,,0.97139188,44.0,103.0,43.0,126.0,0.4272,0.3413,0.0,0.0,,,110.507,110.967,1.94332,156.882,0.58746,3.44834,-2.86088,2.58251,31.129,4.37736,-1.79485,0.6452,3.0968,3.7419,2.1935,0.8387,0.0323,18.6774,Combo G,12.5623
32808,Andre Yates,Cleveland St.,Horz,28,66.7,89.7,21.8,42.6,44.76,3.4,6.1,17.5,17.6,36,58,0.621,66,169,0.391,31,95,0.326,0.4,1.4,22.0,Jr,2-Jun,1,0.407911,91.0514,4.6,2016,25909,all,41.4,1.15685734,31.0,70.0,35.0,99.0,0.4429,0.3535,0.0,0.0,,,108.855,106.706,2.21714,111.963,-3.16783,-1.99708,-1.17075,-3.59578,28.7143,-2.72681,-0.868961,0.8571,1.4286,2.2857,2.1071,0.6786,0.1071,9.3214,Combo G,7.12959
32811,Ka'Darryl Bell,Bradley,MVC,21,26.3,68.7,19.1,38.5,42.96,1.4,5.7,10.2,31.0,16,22,0.727,21,49,0.429,6,29,0.207,0.7,2.5,28.2,Sr,1-Jun,0,-0.887727,70.4336,5.8,2016,25944,all,,0.39391625,8.0,17.0,13.0,33.0,0.4706,0.3939,0.0,0.0,,,104.403,103.644,1.35994,55.6033,-6.68938,-7.10157,0.412184,-6.8128,15.6667,-7.65082,0.838019,0.1905,0.7619,0.9524,0.619,0.6667,0.0952,3.619,Combo G,5.22223
32822,Evan Cooper,Hartford,AE,32,38.7,103.9,18.2,50.7,55.3,2.0,7.9,13.8,14.9,31,35,0.886,19,39,0.487,34,99,0.343,0.4,1.6,25.4,Jr,Jun-00,34,0.683011,99.6737,5.0,2016,26044,all,,1.3749334,14.0,27.0,5.0,12.0,0.5185,0.4167,0.0,0.0,,,113.55,118.006,0.588243,76.0732,-3.93013,-0.0351683,-3.89496,-3.88117,15.7812,-1.23807,-2.6431,0.2812,1.0938,1.375,1.0312,0.4375,0.0625,5.3438,Combo G,11.1906
32827,Craig Bradshaw,Belmont,OVC,31,80.6,110.3,24.5,55.3,57.97,3.1,10.6,18.7,16.5,84,115,0.73,85,159,0.535,86,228,0.377,1.1,2.0,29.7,Sr,3-Jun,23,3.23413,115.851,3.0,2016,26074,all,,1.37836702,61.0,88.0,24.0,71.0,0.6932,0.338,5.0,6.0,0.8333,,108.419,109.557,2.17159,185.185,3.15591,4.05255,-0.896637,2.54466,32.3871,3.39459,-0.849932,0.8065,3.1935,4.0,3.2903,1.1613,0.3548,16.5161,Combo G,12.4475
32829,Jared Klein,Western Michigan,MAC,28,26.7,112.5,9.6,57.7,58.64,0.7,7.3,8.1,16.7,6,9,0.667,3,9,0.333,18,43,0.419,0.0,2.1,17.3,Sr,2-Jun,4,0.362005,96.1018,2.2,2016,26121,all,,1.5556939,2.0,5.0,1.0,4.0,0.4,0.25,0.0,0.0,,,108.15,107.731,0.840312,52.6275,-0.842041,-0.263762,-0.578279,-0.205894,11.7143,-1.02416,0.818268,0.0714,0.7143,0.7857,0.5,0.4286,0.0,2.3571,Combo G,7.61384
32847,Gabe York,Arizona,P12,34,81.6,110.0,21.1,53.9,56.02,2.1,8.5,12.8,16.9,59,78,0.756,79,186,0.425,98,233,0.421,0.8,1.5,18.6,Sr,3-Jun,1,3.32064,116.282,2.5,2016,26327,all,87.8,1.07044343,39.0,70.0,40.0,116.0,0.5571,0.3448,5.0,7.0,0.7143,,100.146,96.6409,3.65944,187.92,5.38749,4.22794,1.15955,4.91886,33.3529,3.71511,1.20375,0.5588,2.6471,3.2059,2.2353,0.8824,0.2647,15.0294,Combo G,11.7095
32858,Carson Puriefoy,Stony Brook,AE,31,86.2,104.0,23.2,48.9,53.32,2.2,8.4,16.1,19.1,95,122,0.779,69,184,0.375,78,196,0.398,1.3,1.9,32.1,Sr,Jun-00,10,2.11139,104.608,2.7,2016,26385,all,,1.18519655,50.0,123.0,19.0,61.0,0.4065,0.3115,0.0,0.0,,,99.8329,100.759,3.37325,179.716,0.255114,0.409499,-0.154385,1.29256,34.6129,0.855365,0.437194,0.6774,2.5806,3.2581,3.0968,1.129,0.4194,15.0645,Combo G,10.703
32865,Spencer Collins,Wofford,SC,30,78.6,103.6,25.6,48.2,52.97,3.7,9.7,16.2,14.1,92,114,0.807,69,189,0.365,71,175,0.406,0.5,1.6,31.3,Sr,4-Jun,12,2.39319,108.894,3.1,2016,26421,all,,1.17542105,29.0,61.0,40.0,127.0,0.4754,0.315,1.0,1.0,1.0,,109.334,109.699,2.10108,145.204,-0.15763,1.64825,-1.80588,0.179758,31.8333,1.83946,-1.65971,0.9333,2.3667,3.3,2.2333,0.8667,0.1333,14.7667,Combo G,11.1145
32868,Baryn Houston,Alabama A&M,SWAC,13,6.7,82.6,11.0,42.3,40.82,1.5,12.7,10.1,21.8,0,1,0.0,1,6,0.167,3,7,0.429,0.0,2.4,7.7,Sr,7-Jun,33,-0.330502,70.1956,4.2,2016,26432,all,,1.33318893,13.0,18.0,11.0,24.0,0.7222,0.4583,1.0,1.0,1.0,,104.931,112.342,0.327607,12.8972,-5.75796,-4.4131,-1.34486,-4.8543,5.8462,-4.34296,-0.511333,0.0769,0.6154,0.6923,0.3077,0.2308,0.0,0.8462,Combo G,5.60437
32870,Trey Davis,Richmond,A10,32,72.8,99.2,13.0,47.6,47.64,2.7,12.2,17.7,19.3,26,57,0.456,49,100,0.49,13,44,0.295,0.9,2.3,39.6,Sr,5-Jun,5,0.514027,92.0433,3.7,2016,26438,all,45.8,2.53668426,33.0,50.0,15.0,49.0,0.66,0.3061,2.0,2.0,1.0,,106.07,103.349,2.58834,166.622,1.07394,-0.225556,1.2995,0.00216101,29.4688,-1.32785,1.33001,0.6562,3.125,3.7812,3.25,1.1562,0.25,5.0938,Combo G,2.69047
32874,Devon Carter,Lehigh,Pat,31,37.1,100.9,13.4,47.4,49.45,4.3,7.8,9.5,16.4,11,15,0.733,23,53,0.434,15,43,0.349,0.5,2.2,15.6,Sr,4-Jun,4,0.150684,89.884,2.2,2016,26454,all,,1.41174333,14.0,28.0,9.0,25.0,0.5,0.36,0.0,0.0,,,107.009,109.808,0.985994,72.3454,-1.67831,-0.860216,-0.818097,-1.65615,14.8387,-1.29374,-0.362414,0.5161,1.0,1.5161,0.7742,0.5484,0.0645,3.2903,Combo G,5.5567
32878,Tahjere McCall,Tennessee St.,OVC,29,75.4,105.1,27.7,48.6,56.34,5.9,13.3,19.7,20.8,153,201,0.761,115,226,0.509,19,69,0.275,1.6,4.3,68.1,Jr,5-Jun,5,2.48193,110.665,4.4,2016,26525,all,,0.94382535,81.0,145.0,35.0,82.0,0.5586,0.4268,10.0,12.0,0.8333,,96.5959,97.1174,3.3417,188.961,4.18739,1.45907,2.72832,3.97166,30.6897,1.51097,2.46069,1.5517,3.5517,5.1034,2.8966,2.2759,0.3793,15.1724,Combo G,4.54324
32880,Greg Tucker,Jacksonville St.,OVC,29,62.7,98.1,23.6,45.2,52.8,2.1,8.3,11.7,18.3,92,114,0.807,33,86,0.384,47,143,0.329,0.1,1.7,49.8,Jr,2-Jun,1,1.06555,99.1922,3.6,2016,26536,all,,0.74998606,30.0,67.0,3.0,24.0,0.4478,0.125,0.0,0.0,,,111.517,112.083,1.46965,106.308,-4.03298,-1.12656,-2.90643,-3.18522,25.2069,-1.34523,-1.83999,0.4828,1.6897,2.1724,1.3448,0.6897,0.0345,10.3103,Combo G,11.8507
32882,Caris LeVert,Michigan,B10,14,31.0,126.8,26.0,59.0,63.14,2.5,19.0,32.9,11.9,52,66,0.788,48,90,0.533,27,60,0.45,0.8,1.8,44.0,Sr,7-Jun,23,5.34853,136.565,1.7,2016,26551,all,52.4,3.13643865,36.0,48.0,12.0,42.0,0.75,0.2857,9.0,9.0,1.0,20.0,103.626,100.2,3.11652,73.7778,9.50321,7.62963,1.87357,10.0831,31.0714,7.75923,2.32392,0.6429,4.7857,5.4286,4.9286,0.9286,0.2143,16.3571,Combo G,8.2512
32898,Ron Baker,Wichita St.,MVC,34,78.5,112.7,22.2,50.8,55.27,1.6,16.4,21.5,13.2,98,125,0.784,92,186,0.495,62,178,0.348,2.4,2.9,34.3,Sr,4-Jun,31,3.67644,120.713,1.9,2016,26701,all,,2.09618149,48.0,77.0,44.0,109.0,0.6234,0.4037,5.0,6.0,0.8333,,87.0828,86.669,4.60574,226.249,9.63519,4.18761,5.44758,10.1583,31.6176,5.35123,4.80712,0.4706,4.3235,4.7941,3.2059,1.5294,0.5882,13.7647,Combo G,9.97821
32900,Charles Mann,Georgia,SEC,34,70.8,95.9,23.3,44.1,53.3,2.1,13.0,19.5,24.0,159,228,0.697,71,181,0.392,22,55,0.4,0.1,1.8,96.6,Sr,5-Jun,4,1.69081,104.163,4.0,2016,26716,all,61.2,0.9892516,51.0,90.0,20.0,91.0,0.5667,0.2198,0.0,0.0,,,102.757,97.2982,3.1113,169.972,0.854972,0.01571,0.839262,-0.252141,28.5294,-1.07178,0.81964,0.5294,3.5588,4.0882,2.7059,0.8529,0.0294,10.7941,Combo G,3.30337
32910,Seth Allen,Virginia Tech,ACC,35,69.1,97.9,28.9,45.1,52.99,1.1,11.1,19.3,20.4,170,219,0.776,106,224,0.473,44,157,0.28,1.0,1.9,57.5,Jr,1-Jun,4,2.38903,111.858,3.2,2016,26775,all,60.6,0.86274582,77.0,157.0,24.0,57.0,0.4904,0.4211,5.0,9.0,0.5556,,104.756,98.6629,2.90547,164.431,1.76003,1.41423,0.345799,2.22601,28.1429,1.71181,0.514193,0.2571,2.7714,3.0286,2.5143,0.9429,0.2571,14.6857,Combo G,8.91036
32915,Gabe Snider,Illinois Chicago,Horz,16,22.5,101.3,16.6,51.3,51.31,2.7,10.5,14.2,16.7,4,8,0.5,5,15,0.333,24,65,0.369,1.5,1.3,10.0,Sr,3-Jun,2,0.49694,96.048,5.0,2016,26843,all,,1.23076923,5.0,10.0,0.0,5.0,0.5,0.0,0.0,0.0,,,109.651,109.619,1.05714,42.2822,-1.47906,0.0318189,-1.51088,-1.85088,16.0,-1.17199,-0.678882,0.4375,1.625,2.0625,1.0,0.375,0.25,5.375,Combo G,13.8027
32923,Ben Millaud-Meunier,St. Francis PA,NEC,29,67.3,114.9,20.4,52.5,57.84,1.4,10.1,13.9,14.0,71,79,0.899,25,72,0.347,74,187,0.396,0.3,1.1,30.5,Sr,3-Jun,11,2.27122,111.284,2.1,2016,26915,all,,1.31580554,17.0,39.0,8.0,33.0,0.4359,0.2424,0.0,0.0,,,110.039,115.64,1.22852,112.081,-1.81331,1.88872,-3.70202,-0.326133,27.1379,2.03384,-2.35997,0.3448,2.4138,2.7586,1.7241,0.5172,0.069,11.8276,Combo G,13.9406
32933,Geovonie McKnight,Miami OH,MAC,31,78.0,95.1,26.1,43.8,49.28,4.5,10.8,18.0,17.5,103,137,0.752,146,331,0.441,6,23,0.261,0.9,2.0,38.7,Sr,3-Jun,0,1.70341,102.191,2.8,2016,27001,all,,0.9333306,56.0,110.0,90.0,221.0,0.5091,0.4072,1.0,1.0,1.0,,106.574,106.274,2.53656,163.826,-1.35213,-1.48429,0.132155,-0.707973,32.2258,-0.238672,-0.469301,1.2581,2.8387,4.0968,2.2581,1.0645,0.2258,13.3226,Combo G,1.40443
32941,Josh Pierre,Arkansas St.,SB,22,23.0,71.6,6.8,22.7,29.89,1.9,8.2,2.5,11.9,7,8,0.875,0,4,0.0,5,29,0.172,0.4,0.8,24.2,Sr,Jun-00,4,-1.24069,57.2719,2.4,2016,27034,all,,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,109.9,109.841,0.798961,40.7687,-4.99203,-3.52894,-1.4631,-6.15261,12.3182,-5.14491,-1.00769,0.2273,1.0455,1.2727,0.1818,0.1818,0.0455,1.0,Combo G,5.89164
32954,Steven Jones,UC Riverside,BW,29,38.4,87.2,12.4,38.2,38.68,2.4,9.5,16.2,17.9,7,17,0.412,19,51,0.373,9,34,0.265,0.0,1.4,20.0,Sr,Jun-00,10,-0.552586,77.2555,5.9,2016,27109,all,,2.22216851,16.0,32.0,3.0,19.0,0.5,0.1579,1.0,1.0,1.0,,107.105,108.218,1.172,70.629,-3.86862,-2.83109,-1.03753,-4.94725,16.4138,-5.02092,0.0736665,0.3448,1.3448,1.6897,1.3793,0.3793,0.0,2.4828,Combo G,4.12339
32960,Bryn Forbes,Michigan St.,B10,35,69.6,132.2,18.1,64.4,66.69,1.5,6.5,9.7,10.0,63,75,0.84,53,110,0.482,112,233,0.481,0.1,0.9,21.9,Sr,3-Jun,5,4.59486,134.539,2.1,2016,27165,all,,1.73340333,17.0,28.0,36.0,82.0,0.6071,0.439,0.0,0.0,,,101.864,99.064,2.8868,134.723,6.49649,7.36293,-0.866443,7.7433,28.0286,7.47687,0.266428,0.3429,1.7429,2.0857,1.4857,0.4,0.0286,14.4286,Combo G,14.1495
32964,Joe Bramanti,New Hampshire,AE,29,68.8,86.3,12.0,39.5,43.59,2.5,11.6,15.2,26.2,33,57,0.579,24,68,0.353,14,46,0.304,0.4,1.3,50.0,Jr,2-Jun,30,-1.36576,73.5708,4.4,2016,27215,all,,1.54350012,20.0,50.0,4.0,18.0,0.4,0.2222,2.0,2.0,1.0,,104.112,108.417,2.09565,147.778,-2.02148,-3.13824,1.11677,-4.77339,29.6552,-5.51168,0.738289,0.6897,2.9655,3.6552,2.4483,0.6552,0.1034,4.2414,Combo G,3.13607
32969,Adam Weary,High Point,BSth,27,66.2,115.2,23.2,55.4,59.22,4.2,10.8,20.8,16.0,75,99,0.758,112,206,0.544,18,45,0.4,1.1,2.6,39.4,Sr,3-Jun,22,2.87832,116.161,3.7,2016,27230,all,,1.66666673,78.0,116.0,34.0,90.0,0.6724,0.3778,0.0,0.0,,,106.408,109.194,1.94791,131.843,1.90797,3.11243,-1.20447,2.91249,28.6667,3.04265,-0.130163,1.0,2.5185,3.5185,2.963,1.2222,0.2593,13.0741,Combo G,3.48574
32978,J.C. Hampton,Lipscomb,ASun,31,82.1,103.7,23.4,47.2,52.38,2.9,9.2,16.2,14.1,106,128,0.828,95,216,0.44,64,189,0.339,0.3,1.9,31.6,Jr,Jun-00,12,2.02978,104.778,2.3,2016,27283,all,,1.33331699,62.0,116.0,33.0,100.0,0.5345,0.33,0.0,0.0,,,112.445,112.125,1.91735,176.114,-1.35042,0.838796,-2.18921,-1.08487,33.3548,0.852941,-1.93782,0.9032,2.8387,3.7419,2.7097,1.1935,0.0968,15.7419,Combo G,9.85889
32981,Bryce Pressley,Portland,WCC,31,78.5,122.1,19.6,55.8,58.16,4.4,11.3,15.2,9.8,67,89,0.753,105,183,0.574,55,153,0.359,1.7,2.3,26.5,Sr,4-Jun,1,3.82933,122.114,2.6,2016,27315,all,,2.20587167,35.0,60.0,69.0,135.0,0.5833,0.5111,1.0,1.0,1.0,,110.079,109.152,2.15728,175.073,4.65439,5.01684,-0.362452,4.78221,31.5161,5.0147,-0.232494,1.2903,3.1613,4.4516,2.4194,1.2903,0.5161,14.1935,Combo G,8.67384
32989,Alex Bran,Chattanooga,SC,16,5.6,133.4,20.1,68.3,68.33,1.6,11.0,22.0,11.7,0,0,0.0,4,6,0.667,11,24,0.458,1.5,1.6,0.0,Sr,1-Jun,14,0.697534,130.176,2.7,2016,27394,all,,2.33333333,4.0,5.0,0.0,0.0,0.8,,0.0,0.0,,,103.326,103.403,0.412438,11.8875,3.3082,5.59325,-2.28505,7.2851,4.6875,7.3712,-0.0861001,0.0625,0.4375,0.5,0.4375,0.125,0.0625,2.5625,Combo G,18.9604
32990,Tyrone Wallace,California,P12,28,65.5,104.0,27.6,47.8,51.43,3.5,14.3,28.5,17.3,100,154,0.649,126,258,0.488,25,84,0.298,1.3,1.8,45.0,Sr,5-Jun,3,3.30434,116.947,2.8,2016,27397,all,81.8,1.66215143,70.0,110.0,56.0,149.0,0.6364,0.3758,6.0,7.0,0.8571,60.0,97.7535,93.1342,3.94716,166.945,6.37454,3.3627,3.01184,5.9016,32.1786,3.43397,2.46763,0.9643,4.3214,5.2857,4.3929,0.9643,0.4286,15.25,Combo G,5.41513
32993,Craig Sword,Mississippi St.,SEC,31,72.7,96.4,26.7,48.7,52.61,4.4,10.3,19.8,22.8,94,139,0.676,120,218,0.55,23,99,0.232,3.3,2.6,43.8,Sr,3-Jun,32,2.04159,107.192,4.5,2016,27405,all,73.4,0.96909557,74.0,112.0,46.0,106.0,0.6607,0.434,13.0,16.0,0.8125,,102.616,98.7853,3.04422,172.13,2.67244,0.318419,2.35402,2.4226,29.1935,0.70714,1.71546,1.129,2.7742,3.9032,3.0323,1.3226,0.9355,13.0,Combo G,6.20733
32998,Kasey Shepherd,Louisiana Lafayette,SB,31,56.5,113.2,21.9,50.2,55.56,2.5,8.3,15.0,16.4,73,82,0.89,53,109,0.486,57,167,0.341,0.1,3.1,29.7,Sr,3-Jun,5,2.39342,116.407,2.6,2016,27442,all,,1.19154403,44.0,77.0,9.0,33.0,0.5714,0.2727,0.0,0.0,,,103.665,105.182,1.93229,131.111,2.90183,3.76169,-0.859863,3.76988,23.5161,3.18786,0.582026,0.5484,1.7419,2.2903,1.8065,1.2903,0.0323,11.2903,Combo G,12.8111
33001,Jalen Ross,Hartford,AE,32,62.3,104.1,21.9,49.2,54.76,2.2,12.0,16.3,13.8,85,110,0.773,60,140,0.429,42,110,0.382,0.1,2.0,44.0,Jr,11-May,3,1.5495,104.877,3.0,2016,27489,all,,1.39529697,32.0,58.0,28.0,79.0,0.5517,0.3544,0.0,0.0,,,111.316,115.684,1.14776,137.209,-2.61644,0.355219,-2.97166,-1.54374,25.4062,0.740267,-2.28401,0.5,2.6875,3.1875,1.875,0.9062,0.0312,10.3438,Combo G,7.72382
33009,Thomas Walkup,Stephen F. Austin,Slnd,30,75.3,134.0,27.2,59.9,65.73,9.2,18.7,31.1,12.0,158,190,0.832,187,298,0.628,9,37,0.243,1.9,4.1,56.7,Sr,4-Jun,0,5.62722,140.834,3.8,2016,27520,all,,2.66664694,107.0,133.0,80.0,165.0,0.8045,0.4848,8.0,9.0,0.8889,,88.3587,90.1006,4.05849,212.427,13.7655,8.84614,4.91939,14.1581,30.1,9.37709,4.78106,2.3,4.5333,6.8333,4.5333,2.1,0.5,18.6333,Combo G,2.36494
33010,Kemy Osse,Arkansas Little Rock,SB,33,40.4,100.9,17.2,48.4,48.93,2.5,11.1,7.9,10.1,10,18,0.556,15,50,0.3,41,108,0.38,1.7,3.4,11.4,Jr,1-Jun,23,0.539037,96.5764,2.7,2016,27521,all,,1.46688673,7.0,14.0,8.0,36.0,0.5,0.2222,0.0,0.0,,,93.1061,93.5926,1.98184,104.33,2.99598,0.786591,2.20939,3.59353,16.3333,0.827671,2.76586,0.3333,1.5455,1.8788,0.6667,0.8788,0.2121,4.9394,Combo G,12.4317
33015,Shaun Lawton,Maine,AE,24,48.9,95.6,18.7,48.7,53.59,3.1,14.3,15.2,24.0,51,70,0.729,47,109,0.431,20,49,0.408,0.5,3.9,44.3,Sr,5-Jun,10,0.408323,91.7863,4.7,2016,27546,all,,0.98075419,40.0,80.0,7.0,29.0,0.5,0.2414,0.0,0.0,,,106.488,110.372,1.57161,133.948,-1.97327,-1.77792,-0.195351,-3.14266,24.75,-3.00035,-0.142312,0.75,3.0833,3.8333,2.125,1.875,0.125,8.5417,Combo G,4.2345
33025,Braxton Ogbueze,Charlotte,CUSA,33,84.4,118.4,18.1,56.0,57.8,1.7,6.0,14.1,10.3,50,66,0.758,51,128,0.398,109,255,0.427,0.2,0.8,17.2,Jr,1-Jun,1,2.98459,112.434,1.8,2016,27607,all,87.6,2.2895354,16.0,28.0,35.0,100.0,0.5714,0.35,0.0,0.0,,,114.466,113.478,1.8134,156.509,0.38927,3.12926,-2.73999,1.47671,34.2727,3.40733,-1.93062,0.5455,1.7576,2.303,2.6364,0.4848,0.0606,14.5152,Combo G,12.4688
33030,Tre' Coggins,Cal St. Fullerton,BW,27,71.8,103.2,26.2,50.1,54.91,1.7,12.0,14.4,17.7,84,99,0.848,64,147,0.435,71,193,0.368,0.4,1.3,29.1,Jr,2-Jun,1,2.63221,112.423,2.9,2016,27640,all,,0.71211747,24.0,48.0,40.0,99.0,0.5,0.404,0.0,0.0,,,109.495,110.21,1.9378,135.142,0.221939,2.29334,-2.0714,1.60873,29.9259,3.17468,-1.56595,0.4815,3.1852,3.6667,1.7407,0.7037,0.1111,15.7407,Combo G,13.5619
33036,Khalen Cumberlander,Central Connecticut,NEC,26,67.0,84.4,24.2,42.5,45.31,2.1,11.7,20.1,22.5,58,101,0.574,75,162,0.463,24,99,0.242,0.3,2.0,38.7,Jr,3-Jun,12,-0.153719,85.4729,3.1,2016,27668,all,,0.97294642,60.0,118.0,15.0,43.0,0.5085,0.3488,8.0,8.0,1.0,,112.427,119.418,0.987738,130.048,-6.61504,-2.85268,-3.76236,-7.02417,30.2692,-3.84481,-3.17937,0.6154,3.0769,3.6923,2.7692,1.0385,0.0769,10.7692,Combo G,7.27477
33042,Raemond Robinson,Charleston Southern,BSth,27,62.8,100.9,18.9,56.4,56.93,0.9,13.5,9.6,18.8,11,16,0.688,14,42,0.333,73,177,0.412,0.2,1.6,7.3,Jr,2-Jun,14,0.946663,97.8103,3.8,2016,27699,all,73.8,0.76189248,3.0,13.0,11.0,29.0,0.2308,0.3793,0.0,0.0,,,111.522,113.062,1.38651,114.527,-1.75256,0.0922852,-1.84485,-1.04712,25.3704,0.165774,-1.21289,0.2222,2.8148,3.037,1.1852,0.7037,0.037,9.5556,Combo G,14.9535
33046,Trevor Cooney,Syracuse,ACC,37,90.1,105.0,19.5,45.5,49.66,1.8,6.0,13.3,13.1,87,108,0.806,58,171,0.339,92,260,0.354,0.4,2.7,25.1,Sr,4-Jun,10,2.78905,109.259,1.5,2016,27720,all,79.2,1.53571198,33.0,72.0,25.0,98.0,0.4583,0.2551,1.0,1.0,1.0,,103.48,97.0741,3.98732,199.606,3.1151,2.42541,0.689692,3.18922,36.4054,1.4985,1.69072,0.5676,1.973,2.5405,2.3243,1.6216,0.1351,12.9459,Combo G,11.823
33049,Brandon Pye,Texas A&M Corpus Chris,Slnd,31,77.4,111.0,14.1,51.0,52.93,1.1,4.3,7.8,9.4,25,29,0.862,32,87,0.368,68,176,0.386,0.0,1.7,11.0,Sr,Jun-00,0,1.19974,98.1222,1.6,2016,27736,all,,1.77272094,4.0,7.0,28.0,80.0,0.5714,0.35,0.0,0.0,,,108.643,110.786,1.95273,124.785,-1.67742,0.548602,-2.22603,-1.58968,30.9677,-0.159529,-1.43015,0.2903,1.1613,1.4516,1.2581,0.9032,0.0,9.4516,Combo G,10.5582
33079,Aaron Bacote,Old Dominion,CUSA,38,64.9,112.0,25.6,49.3,55.7,1.5,11.1,17.0,14.7,134,165,0.812,110,229,0.48,47,137,0.343,0.7,2.1,45.1,Sr,4-Jun,1,2.72005,117.152,3.5,2016,27981,all,,1.3898622,62.0,108.0,48.0,121.0,0.5741,0.3967,0.0,0.0,,,100.443,99.8567,2.62412,154.561,1.64397,2.00282,-0.358848,3.63316,26.1316,2.59545,1.03771,0.3421,2.5263,2.8684,2.1579,0.8421,0.1579,13.0263,Combo G,8.56631
33085,Retin Obasohan,Alabama,SEC,33,80.2,107.5,28.5,52.9,56.94,2.1,10.7,21.8,16.2,146,209,0.699,145,281,0.516,48,129,0.372,1.0,2.6,51.0,Sr,2-Jun,32,4.12357,123.989,3.1,2016,28048,all,,1.0610109,85.0,132.0,60.0,149.0,0.6439,0.4027,5.0,5.0,1.0,,102.207,96.7205,3.5897,185.745,5.12887,3.96548,1.16339,6.51843,32.3333,4.37694,2.14149,0.5758,3.2424,3.8182,2.6364,1.3636,0.303,17.5758,Combo G,7.24661
33086,Branford Jones,Long Beach St.,BW,32,39.4,88.2,16.9,40.6,44.16,3.9,11.0,15.6,21.5,23,33,0.697,32,78,0.41,13,49,0.265,0.0,2.3,26.0,Jr,1-Jun,14,0.0582947,87.9836,3.5,2016,28057,all,,1.29411765,15.0,30.0,17.0,48.0,0.5,0.3542,0.0,0.0,,,104.877,102.641,1.4952,94.1771,-0.851416,-1.64844,0.797023,-1.33282,16.4375,-2.34109,1.00827,0.5938,1.5938,2.1875,1.375,0.6562,0.0,3.9375,Combo G,5.24539
33091,Manroop Clair,Seattle,WAC,30,54.4,106.4,17.6,53.2,55.39,0.5,7.3,5.6,14.4,24,28,0.857,13,33,0.394,68,183,0.372,0.0,1.1,13.0,Jr,2-Jun,23,1.08827,101.382,2.2,2016,28140,all,,0.57141323,5.0,13.0,8.0,20.0,0.3846,0.4,0.0,0.0,,,107.102,110.62,1.38349,94.4928,-2.93953,-0.0909397,-2.84859,-0.770316,21.8333,1.0384,-1.80872,0.1,1.4333,1.5333,0.5333,0.4,0.0,8.4667,Combo G,16.6002
33093,Melvin Johnson,VCU,A10,36,78.2,112.6,24.6,52.1,54.43,2.1,7.6,13.8,11.0,70,86,0.814,114,247,0.462,110,289,0.381,0.2,2.3,16.0,Sr,4-Jun,32,3.77054,121.693,1.6,2016,28153,all,82.2,1.44446659,57.0,91.0,57.0,154.0,0.6264,0.3701,3.0,3.0,1.0,,100.313,97.1749,3.45005,181.761,5.25342,4.98543,0.267993,7.18791,31.5,6.09265,1.09527,0.6111,2.0556,2.6667,2.1667,1.2778,0.0556,17.4444,Combo G,14.4449
