,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
35705,Quinton Campbell,Southern Miss,CUSA,27,55.6,102.0,16.9,53.2,54.78,2.0,15.7,11.1,15.0,22,33,0.667,18,30,0.6,43,125,0.344,0.9,1.1,21.3,Jr,7-Jun,22,0.688174,95.869,2.4,2016,39922,all,,1.11999132,12.0,15.0,6.0,15.0,0.8,0.4,0.0,0.0,,,108.393,110.48,1.4269,98.9238,-2.22134,-0.698754,-1.52259,-1.53814,22.6667,-0.254364,-1.28378,0.3704,2.9259,3.2963,1.037,0.4074,0.1481,6.9259,Stretch 4,12.6311
35782,Brandon Ingram,Duke,ACC,36,85.9,112.1,24.6,52.5,55.25,6.1,15.4,11.3,13.7,116,170,0.682,134,289,0.464,80,195,0.41,3.6,1.9,35.1,Fr,9-Jun,14,4.44841,124.254,2.4,2016,40152,all,99.6,0.98610002,69.0,117.0,65.0,172.0,0.5897,0.3779,17.0,17.0,1.0,2.0,103.403,95.9335,3.93885,237.974,6.30806,4.07465,2.23341,6.79962,34.6111,5.53645,1.26317,1.8611,4.9167,6.7778,1.9722,1.1111,1.3611,17.3333,Stretch 4,9.11171
35823,Robert Franks,Washington St.,P12,22,14.9,82.8,19.0,33.3,41.21,4.7,12.2,8.7,18.1,15,19,0.789,7,21,0.333,6,27,0.222,2.1,0.3,39.6,Fr,7-Jun,22,-0.0676342,84.5881,7.0,2016,40256,all,26.0,0.81819999,5.0,11.0,2.0,10.0,0.4545,0.2,0.0,0.0,,,111.873,106.949,0.628209,27.6924,-5.15717,-3.39732,-1.75985,-6.14359,8.2727,-5.00598,-1.13762,0.3182,0.9091,1.2273,0.4091,0.0455,0.1818,2.1364,Stretch 4,8.45116
35865,Hayden Dalton,Wyoming,MWC,27,32.5,104.7,16.7,51.4,57.95,4.5,20.4,15.3,21.9,31,40,0.775,22,39,0.564,9,30,0.3,3.7,1.1,58.0,So,8-Jun,20,0.745387,101.845,4.9,2016,40428,all,,1.16661037,19.0,27.0,3.0,12.0,0.7037,0.25,4.0,4.0,1.0,,104.277,103.418,1.27875,77.9232,0.527079,-0.847548,1.37463,0.635753,14.6296,-0.616641,1.25239,0.5185,2.6296,3.1481,1.037,0.2593,0.4815,3.7778,Stretch 4,4.57603
35868,Tyler Lydon,Syracuse,ACC,37,75.1,118.0,16.2,57.2,60.65,6.6,16.4,7.6,15.8,72,93,0.774,78,144,0.542,49,121,0.405,7.1,2.3,35.1,Fr,8-Jun,20,3.12394,116.947,3.6,2016,40441,all,85.8,0.87231365,57.0,79.0,21.0,64.0,0.7215,0.3281,21.0,24.0,0.875,24.0,95.7614,89.8333,4.07556,229.773,8.53756,2.63321,5.90435,6.78692,30.3243,2.97972,3.8072,1.7838,4.5135,6.2973,1.1081,1.1351,1.8378,10.1351,Stretch 4,6.60122
35877,Matija Milin,Fairfield,MAAC,31,45.9,108.9,19.8,54.8,57.56,6.3,13.4,10.4,14.9,48,69,0.696,74,121,0.612,19,66,0.288,1.8,0.7,36.9,Fr,9-Jun,34,1.41395,107.809,4.9,2016,40454,all,,0.96975108,59.0,86.0,15.0,35.0,0.686,0.4286,6.0,6.0,1.0,,106.942,108.331,1.39864,105.888,-1.2719,0.324609,-1.59651,-0.842068,19.9355,0.18248,-1.02455,1.129,2.5484,3.6774,1.0323,0.2581,0.3548,8.1613,Stretch 4,5.91561
35887,Dylan Windler,Belmont,OVC,31,46.0,109.4,13.7,54.1,57.19,8.6,18.6,8.0,21.0,30,44,0.682,38,53,0.717,10,45,0.222,3.0,1.8,44.9,Fr,7-Jun,3,0.772866,99.056,4.7,2016,40475,all,,0.96672525,34.0,43.0,4.0,10.0,0.7907,0.4,3.0,3.0,1.0,26.0,104.386,105.481,1.49969,124.799,2.89862,1.21978,1.67884,0.912847,18.4839,-0.0535539,0.966401,1.2903,3.1935,4.4839,0.9355,0.6129,0.5484,4.3871,Stretch 4,4.30464
35918,Eddie Davis III,Southern Miss,CUSA,8,16.7,105.6,24.9,53.8,54.62,11.2,20.5,11.1,12.2,12,21,0.571,22,42,0.524,9,24,0.375,0.7,1.7,31.8,So,7-Jun,15,2.29902,115.764,3.9,2016,40568,all,,0.77777778,6.0,8.0,16.0,34.0,0.75,0.4706,0.0,0.0,,,105.048,109.8,1.52898,34.1588,-1.10275,0.893401,-1.99615,4.88204,23.0,4.40838,0.473663,2.125,3.875,6.0,0.875,0.625,0.125,10.375,Stretch 4,8.07425
35923,David Pekarek,Fordham,A10,29,43.8,84.1,18.2,44.2,46.12,2.7,11.2,6.9,22.4,17,25,0.68,23,52,0.442,30,102,0.294,2.6,1.0,16.2,Fr,7-Jun,33,-0.323599,81.8083,3.5,2016,40578,all,,0.51351987,15.0,27.0,8.0,25.0,0.5556,0.32,0.0,0.0,,,104.939,103.554,1.59058,78.4323,-4.93855,-3.99319,-0.945361,-4.51323,18.3448,-3.53838,-0.974842,0.4138,1.6552,2.069,0.6552,0.3103,0.3793,5.2759,Stretch 4,11.4409
35924,DeAndre Abram,George Mason,A10,32,51.0,94.9,17.7,41.9,44.22,3.9,11.1,1.9,10.6,26,37,0.703,43,101,0.426,33,120,0.275,1.8,0.5,16.7,Fr,7-Jun,1,0.500082,94.021,2.8,2016,40579,all,,0.28573606,25.0,48.0,18.0,53.0,0.5208,0.3396,5.0,7.0,0.7143,,108.644,106.028,1.62338,102.831,-2.62772,-1.17678,-1.45094,-1.49536,20.5625,-0.75618,-0.739179,0.7812,2.1562,2.9375,0.1875,0.1875,0.375,6.5938,Stretch 4,10.6903
35987,Hayden Farquhar,Abilene Christian,Slnd,26,18.9,87.2,19.0,47.4,46.7,7.0,17.6,7.1,19.3,5,13,0.385,15,31,0.484,8,26,0.308,0.5,1.4,22.8,Fr,7-Jun,15,-0.1243,82.3929,7.0,2016,40791,all,,0.53839999,11.0,15.0,4.0,16.0,0.7333,0.25,0.0,0.0,,,109.442,113.341,0.425263,34.3684,-7.62705,-4.23693,-3.39012,-8.49977,7.9231,-5.52976,-2.97001,0.4615,1.0769,1.5385,0.2692,0.1923,0.0385,2.2692,Stretch 4,7.30302
36005,Mark Tollefsen,Arizona,P12,34,53.5,130.2,13.9,58.9,61.23,7.0,8.7,10.6,10.5,31,39,0.795,64,102,0.627,26,73,0.356,2.6,1.0,22.3,Sr,9-Jun,23,2.75816,124.083,3.4,2016,40849,all,,2.31585556,41.0,51.0,23.0,51.0,0.8039,0.451,12.0,12.0,1.0,,99.9378,96.4405,2.41579,124.529,8.24443,5.68237,2.56206,6.92192,21.8824,4.3556,2.56632,1.2353,1.7647,3.0,1.2941,0.3824,0.5882,6.9706,Stretch 4,5.59552
36007,Luuk van Bree,Bradley,MVC,29,63.2,89.4,19.3,47.6,49.39,5.6,14.1,8.8,20.2,27,40,0.675,44,104,0.423,43,124,0.347,1.7,1.2,17.5,Fr,9-Jun,13,0.473129,92.0059,5.5,2016,40852,all,,0.48078747,13.0,22.0,31.0,82.0,0.5909,0.378,1.0,2.0,0.5,,103.853,102.91,2.44116,136.935,-1.04045,-1.9916,0.951149,-1.34648,27.2414,-1.77435,0.427873,1.3103,3.2759,4.5862,0.8621,0.5517,0.4138,8.4138,Stretch 4,9.29219
36030,Alex Illikainen,Wisconsin,B10,33,23.0,105.5,13.3,48.4,50.62,5.8,12.5,8.0,15.9,10,15,0.667,17,35,0.486,9,28,0.321,1.0,1.2,23.8,Fr,9-Jun,25,0.442977,100.058,4.1,2016,40904,all,70.8,1.18181822,7.0,14.0,10.0,21.0,0.5,0.4762,0.0,0.0,,,101.911,95.8893,1.11813,49.9317,1.272,-0.26152,1.53352,0.832249,9.8182,-0.900944,1.73319,0.4848,1.0,1.4848,0.3939,0.1818,0.0909,2.1515,Stretch 4,5.39051
36052,Samson Oyediran,Tennessee St.,OVC,21,11.9,72.1,13.0,52.5,50.23,6.6,10.6,1.3,40.8,1,4,0.25,6,8,0.75,3,12,0.25,0.0,0.8,20.0,Fr,7-Jun,13,-0.565824,62.3826,9.9,2016,41008,all,,0.07689822,5.0,5.0,1.0,3.0,1.0,0.3333,0.0,0.0,,,105.276,105.857,0.531867,21.516,-7.74705,-5.96279,-1.78425,-10.0598,6.7143,-9.52201,-0.537772,0.381,0.619,1.0,0.0476,0.0952,0.0,1.0476,Stretch 4,4.88808
36097,Markell Henderson,Tennessee Tech,OVC,19,7.9,120.0,12.4,50.0,52.51,9.0,17.0,4.1,5.0,3,4,0.75,4,9,0.444,4,11,0.364,1.1,0.6,20.0,So,5-Jun,1,0.318618,106.045,4.3,2016,41173,all,,2.00190117,4.0,5.0,0.0,4.0,0.8,0.0,1.0,1.0,1.0,,108.474,109.934,0.317547,16.1374,-2.85553,0.302325,-3.15786,-2.4307,4.8421,-0.00535665,-2.42534,0.3684,0.7895,1.1579,0.1053,0.0526,0.0526,1.2105,Stretch 4,6.80717
36120,Jaylin Stewart,Southeast Missouri St.,OVC,24,17.7,84.6,13.5,41.7,41.89,3.7,20.6,2.1,12.9,3,7,0.429,11,24,0.458,6,24,0.25,0.6,1.5,14.6,Fr,7-Jun,0,-0.338443,74.7023,6.7,2016,41234,all,,0.33320001,3.0,6.0,8.0,19.0,0.5,0.4211,0.0,0.0,,,107.484,109.179,0.546195,36.7141,-8.31396,-5.62581,-2.68814,-7.60515,8.0,-6.07111,-1.53404,0.2917,1.4167,1.7083,0.0833,0.2083,0.0417,1.7917,Stretch 4,6.94403
36148,Obinna Oleka,Arizona St.,P12,32,61.4,101.9,21.0,44.7,50.06,8.2,19.8,5.7,14.7,73,94,0.777,77,177,0.435,27,86,0.314,2.5,1.6,35.7,Jr,7-Jun,5,1.78966,107.959,3.4,2016,41312,all,,0.51160889,47.0,88.0,30.0,88.0,0.5341,0.3409,19.0,21.0,0.9048,,102.994,97.4866,2.68185,157.224,1.49281,0.128117,1.36469,2.28717,24.75,1.6655,0.621666,1.9688,4.125,6.0938,0.6875,0.6875,0.5625,9.625,Stretch 4,6.17189
36154,Francois Lewis,Florida A&M,MEAC,27,53.8,92.6,16.3,51.9,50.89,4.3,12.0,3.3,15.7,19,46,0.413,52,87,0.598,19,68,0.279,1.1,1.1,29.7,Fr,9-Jun,0,-0.287283,83.1092,5.1,2016,41325,all,,0.29629999,38.0,54.0,14.0,34.0,0.7037,0.4118,0.0,0.0,,,103.804,109.206,1.52078,100.539,-5.33479,-4.08029,-1.2545,-5.6167,22.1111,-4.70514,-0.911553,0.8889,2.2963,3.1852,0.2963,0.4444,0.2222,6.6667,Stretch 4,6.43379
36179,Dale Jones,Iowa,B10,6,5.9,104.8,19.3,55.0,55.0,2.8,21.7,7.3,15.4,0,0,0.0,3,10,0.3,9,20,0.45,2.7,0.7,0.0,Jr,7-Jun,1,0.929712,107.567,5.6,2016,41458,all,,0.7499625,2.0,4.0,1.0,6.0,0.5,0.1667,0.0,1.0,0.0,,98.1527,95.8311,1.49434,15.7228,1.41636,0.582408,0.833949,0.178354,13.0,-0.210235,0.388589,0.3333,2.6667,3.0,0.5,0.1667,0.3333,5.5,Stretch 4,14.7347
36210,Joe Kuligoski,Eastern Illinois,OVC,27,32.8,105.5,12.1,47.7,49.95,7.4,15.2,7.0,14.1,11,17,0.647,21,37,0.568,7,29,0.241,1.5,1.7,25.8,Jr,6-Jun,24,0.198913,91.1725,5.7,2016,41538,all,,1.27270485,19.0,25.0,2.0,12.0,0.76,0.1667,0.0,0.0,,,106.515,107.058,1.03349,68.8747,-1.75465,-1.73155,-0.0230993,-2.8487,13.8519,-2.95285,0.104151,0.9259,1.8148,2.7407,0.5185,0.4074,0.1852,2.7407,Stretch 4,4.51677
36213,Terry Harris Jr.,Coppin St.,MEAC,28,70.7,91.7,23.2,37.1,44.33,6.9,18.0,6.6,14.3,104,143,0.727,85,225,0.378,18,77,0.234,2.7,1.0,47.4,Jr,8-Jun,12,0.596958,92.8408,3.3,2016,41545,all,,0.500028,53.0,106.0,32.0,119.0,0.5,0.2689,1.0,1.0,1.0,,108.605,111.952,1.70705,152.586,-5.57249,-3.7353,-1.83719,-4.99043,30.2857,-2.41634,-2.57409,2.1071,4.8929,7.0,0.8929,0.5357,0.8214,11.7143,Stretch 4,5.13495
36217,Scott King,Fairfield,MAAC,24,19.2,93.6,15.8,48.6,49.08,1.3,16.6,11.8,16.3,3,5,0.6,26,48,0.542,6,24,0.25,3.1,0.9,6.9,Sr,9-Jun,5,0.0202661,87.5121,8.2,2016,41550,all,,1.33340001,21.0,29.0,5.0,19.0,0.7241,0.2632,6.0,6.0,1.0,,104.077,105.589,0.853906,50.2768,-3.83492,-3.57509,-0.259832,-4.41281,10.75,-5.06525,0.652443,0.125,1.7083,1.8333,0.6667,0.1667,0.3333,3.0417,Stretch 4,5.14254
36220,Fatodd Lewis,Tennessee Martin,OVC,16,9.0,73.5,18.9,40.6,40.17,6.8,17.5,3.2,26.0,2,6,0.333,7,20,0.35,4,12,0.333,2.0,1.0,18.8,Fr,8-Jun,12,-0.440778,69.8983,5.3,2016,41553,all,,0.2,4.0,7.0,3.0,14.0,0.5714,0.2143,0.0,0.0,,,105.336,107.515,0.554045,22.1577,-9.41623,-7.07656,-2.33967,-7.69148,7.5625,-5.66669,-2.02478,0.4375,1.1875,1.625,0.125,0.125,0.125,1.75,Stretch 4,5.92786
36236,Najee Pritchett,South Carolina St.,MEAC,30,18.4,92.4,15.6,39.0,39.77,5.9,7.9,6.0,6.3,10,24,0.417,8,15,0.533,10,44,0.227,1.9,0.5,40.7,Jr,4-Jun,24,-0.0839004,83.884,2.7,2016,41596,all,,2.00075009,6.0,10.0,2.0,5.0,0.6,0.4,0.0,0.0,,,111.595,117.375,0.315998,32.0952,-4.65978,-0.933415,-3.72636,-3.88637,7.8667,-0.952507,-2.93386,0.4,0.5333,0.9333,0.2667,0.0667,0.1333,1.8667,Stretch 4,11.0125
36241,Jordon Varnado,Troy,SB,29,70.3,109.4,22.1,51.3,52.9,8.5,17.7,7.5,9.2,53,86,0.616,115,220,0.523,28,86,0.326,4.4,1.1,28.1,Fr,6-Jun,23,2.47147,112.302,3.6,2016,41602,all,,0.86210001,90.0,141.0,25.0,79.0,0.6383,0.3165,12.0,13.0,0.9231,,105.375,106.591,2.18111,158.806,1.82353,1.24853,0.574994,2.3431,28.3448,2.90825,-0.565148,2.3103,4.4828,6.7931,0.8621,0.5517,1.1724,12.6552,Stretch 4,6.0453
36258,Jesse Hunt,Eastern Washington,BSky,28,19.8,123.8,11.0,56.3,57.08,10.2,8.1,4.6,12.3,5,8,0.625,15,25,0.6,5,15,0.333,1.9,1.6,20.0,Fr,7-Jun,34,0.558364,104.766,8.2,2016,41640,all,,1.16658886,10.0,14.0,5.0,11.0,0.7143,0.4545,0.0,0.0,,,112.816,116.231,0.399029,39.7811,-0.562769,1.4913,-2.05407,-3.82294,9.0357,-2.43666,-1.38627,0.7857,0.6071,1.3929,0.25,0.25,0.1786,1.7857,Stretch 4,3.37666
36278,Boaz Williams,Lamar,Slnd,18,8.9,84.9,25.9,48.6,49.08,11.0,15.7,7.0,27.0,5,10,0.5,10,25,0.4,5,11,0.455,1.1,1.2,27.8,Fr,6-Jun,21,-0.0143421,86.1576,8.2,2016,41704,all,,0.2500375,7.0,12.0,3.0,13.0,0.5833,0.2308,1.0,2.0,0.5,,108.567,112.248,0.299572,16.6605,-10.0795,-5.70666,-4.37286,-8.92434,5.1667,-5.25101,-3.67333,0.5556,0.7222,1.2778,0.1667,0.1111,0.0556,2.2222,Stretch 4,6.42631
36281,Robert Carter,Maryland,B10,35,66.4,112.2,24.1,59.2,61.74,8.2,21.3,15.0,20.1,74,100,0.74,141,226,0.624,26,78,0.333,4.9,1.9,32.9,Jr,9-Jun,4,3.36008,123.412,4.2,2016,41721,all,94.8,0.86842587,77.0,106.0,64.0,120.0,0.7264,0.5333,17.0,23.0,0.7391,,94.755,90.5151,3.54328,204.281,7.75703,3.4921,4.26493,7.31125,26.6571,4.11096,3.20029,1.6571,5.2857,6.9429,1.8857,0.8286,1.2571,12.4,Stretch 4,4.96395
36308,Julius Johnson,Richmond,A10,26,16.0,83.7,12.6,34.8,37.21,3.5,8.9,4.6,8.8,4,5,0.8,7,13,0.538,6,33,0.182,2.0,0.3,10.9,Fr,3-Jun,32,-0.299817,76.0007,5.8,2016,41811,all,6.2,1.50065025,6.0,8.0,1.0,5.0,0.75,0.2,1.0,1.0,1.0,,110.917,109.242,0.539478,28.6695,-4.43039,-2.48964,-1.94074,-6.47656,7.9615,-4.62749,-1.84908,0.2308,0.6154,0.8462,0.2308,0.0385,0.1538,1.3846,Stretch 4,9.18122
36310,Nicola Akele,Rhode Island,A10,32,33.5,109.5,11.8,54.5,52.02,7.4,12.4,5.3,11.9,5,18,0.278,21,43,0.488,14,34,0.412,2.3,1.4,23.4,Fr,7-Jun,45,0.586272,99.561,5.1,2016,41823,all,,1.2,14.0,25.0,7.0,17.0,0.56,0.4118,0.0,0.0,,,99.9794,98.6698,1.40889,71.6622,2.03174,0.740638,1.2911,1.2964,13.5625,-0.266273,1.56267,0.8438,1.375,2.2188,0.375,0.3125,0.2812,2.7812,Stretch 4,4.77758
36344,Aleer Leek,UMKC,WAC,27,18.4,84.8,17.4,46.2,45.42,5.5,10.8,2.8,21.3,7,18,0.389,9,26,0.346,10,26,0.385,2.2,0.6,34.6,Fr,9-Jun,30,-0.152791,81.1876,5.8,2016,41929,all,,0.23073729,6.0,16.0,3.0,10.0,0.375,0.3,0.0,2.0,0.0,,111.615,113.903,0.398661,29.8161,-7.52349,-4.08393,-3.43957,-7.46314,7.6667,-4.83804,-2.6251,0.3704,0.7037,1.0741,0.1111,0.0741,0.1481,2.037,Stretch 4,7.4135
36393,Tyler Seibring,Elon,CAA,30,70.6,118.1,15.5,58.3,58.56,4.6,13.2,12.6,11.4,17,28,0.607,55,97,0.567,55,139,0.396,1.8,1.0,11.9,Fr,8-Jun,41,2.42549,111.701,3.5,2016,42048,all,,2.11111114,33.0,50.0,22.0,47.0,0.66,0.4681,0.0,0.0,,,107.001,106.413,2.20995,148.551,3.39456,2.72307,0.671487,2.88078,28.3667,2.55194,0.328839,1.2,3.5,4.7,1.9,0.5,0.5333,9.7333,Stretch 4,9.13412
36397,Karolis Kundrotas,Elon,CAA,26,11.7,73.9,17.8,38.9,41.46,6.9,12.9,1.2,26.8,5,8,0.625,5,18,0.278,6,18,0.333,2.7,1.6,22.2,Fr,11-Jun,10,-0.275355,72.2547,7.7,2016,42052,all,,0.08342362,3.0,10.0,2.0,8.0,0.3,0.25,0.0,0.0,,,104.712,104.7,0.454288,27.2677,-7.314,-6.34138,-0.972627,-8.70376,5.4231,-7.71528,-0.988482,0.3462,0.6538,1.0,0.0385,0.1538,0.1538,1.2692,Stretch 4,7.13745
36409,Shakir Brown,James Madison,CAA,30,58.6,109.5,22.9,50.4,54.49,7.3,17.9,10.9,14.5,60,74,0.811,55,122,0.451,52,142,0.366,1.5,1.7,28.0,Jr,6-Jun,1,2.24506,113.697,4.3,2016,42087,all,,0.92857141,38.0,67.0,17.0,55.0,0.5672,0.3091,3.0,3.0,1.0,,97.0144,96.1138,2.75756,150.812,3.85682,2.36853,1.48829,3.68168,24.7,2.46128,1.2204,1.6,4.2333,5.8333,1.3,0.7,0.3,10.8667,Stretch 4,11.2395
36426,Justin Leon,Florida,SEC,34,35.1,112.6,16.6,57.9,57.15,9.2,12.7,4.3,14.1,12,26,0.462,47,79,0.595,25,67,0.373,1.0,1.1,17.8,Jr,8-Jun,24,1.29395,112.056,4.1,2016,42160,all,,0.52380181,32.0,45.0,15.0,34.0,0.7111,0.4412,11.0,11.0,1.0,,100.714,94.5389,1.77443,86.5313,3.39984,2.29884,1.101,3.99271,14.9118,2.78305,1.20966,1.3529,1.7941,3.1471,0.3235,0.2941,0.1471,5.3235,Stretch 4,7.46424
36456,John Emezie,Army,Pat,32,28.6,81.8,17.7,41.9,44.51,4.4,5.9,8.9,24.9,24,46,0.522,24,55,0.436,8,31,0.258,1.9,0.6,53.5,Fr,6-Jun,52,-0.426167,76.2317,5.9,2016,42291,all,,0.63338668,20.0,49.0,4.0,6.0,0.4082,0.6667,0.0,0.0,,,105.987,110.211,0.74486,58.7655,-6.79804,-5.53057,-1.26747,-7.87193,11.7188,-6.48055,-1.39138,0.5,0.6562,1.1562,0.5938,0.125,0.25,3.0,Stretch 4,4.56637
36497,Malik Metoyer,Northwestern St.,Slnd,24,19.2,77.5,15.5,38.2,42.33,4.8,12.0,9.2,28.1,8,12,0.667,13,21,0.619,1,17,0.059,2.5,1.4,31.6,Fr,7-Jun,15,-0.452682,69.9416,5.0,2016,42386,all,,0.66672001,8.0,11.0,5.0,10.0,0.7273,0.5,2.0,2.0,1.0,,115.712,118.403,0.280786,32.3618,-7.68768,-5.08613,-2.60155,-8.47923,7.6667,-5.84899,-2.63024,0.3333,0.8333,1.1667,0.4167,0.2083,0.2083,1.5417,Stretch 4,4.91148
36510,Andre Statam,Jacksonville St.,OVC,29,29.6,100.5,16.2,47.9,49.6,4.5,11.1,7.5,13.0,7,8,0.875,14,29,0.483,21,66,0.318,0.3,0.4,8.4,Fr,6-Jun,33,0.211201,92.0958,7.3,2016,42412,all,,1.0,7.0,13.0,7.0,20.0,0.5385,0.35,0.0,0.0,,,112.612,113.184,0.648366,47.2673,-5.45204,-2.10842,-3.34361,-6.1637,11.8966,-4.17812,-1.98558,0.4828,1.069,1.5517,0.4138,0.069,0.0345,3.3793,Stretch 4,11.5858
36512,Lamontray Harris,Morehead St.,OVC,32,21.2,100.7,19.0,46.4,48.71,4.3,18.4,7.8,15.6,17,27,0.63,24,65,0.369,14,32,0.438,3.4,1.0,27.8,Fr,7-Jun,13,0.356907,98.0573,4.1,2016,42414,all,,0.79991466,11.0,28.0,13.0,37.0,0.3929,0.3514,1.0,1.0,1.0,,103.446,103.647,0.81386,51.5088,-2.53417,-2.30431,-0.229857,-0.81593,9.375,-0.545803,-0.270128,0.375,1.3438,1.7188,0.375,0.1562,0.25,3.3438,Stretch 4,6.29764
36515,Dirk Williams,UAB,CUSA,32,46.6,119.8,21.2,60.1,63.4,6.7,15.4,13.4,16.2,43,48,0.896,56,91,0.615,48,122,0.393,2.9,1.2,22.5,Jr,5-Jun,11,2.11076,119.58,3.2,2016,42419,all,,1.16666667,42.0,63.0,14.0,28.0,0.6667,0.5,14.0,14.0,1.0,,102.238,103.513,1.6463,109.623,3.21435,3.78936,-0.575006,4.44239,18.9375,4.93538,-0.492993,1.0625,2.7188,3.7812,1.3125,0.4062,0.5312,9.3438,Stretch 4,11.6191
36527,Travis Fuller,Brown,Ivy,27,25.9,81.3,18.9,47.6,43.66,9.5,14.1,11.5,25.1,8,31,0.258,22,46,0.478,5,16,0.313,1.8,1.6,50.0,Fr,9-Jun,1,-0.263836,79.621,6.2,2016,42444,all,15.8,0.70829115,18.0,35.0,4.0,10.0,0.5143,0.4,2.0,2.0,1.0,,109.087,110.418,0.662744,49.0701,-5.81248,-4.30679,-1.50569,-6.84888,10.5556,-4.99819,-1.85069,0.8889,1.4074,2.2963,0.6296,0.2963,0.1852,2.4815,Stretch 4,3.28855
36551,Samir Sehic,Vanderbilt,SEC,22,7.8,113.1,15.7,40.5,47.02,13.3,17.9,6.7,7.0,9,14,0.643,4,15,0.267,3,6,0.5,0.0,0.6,66.7,Fr,9-Jun,21,0.379081,110.198,4.2,2016,42503,all,64.0,2.0,4.0,9.0,0.0,6.0,0.4444,0.0,0.0,0.0,,,97.798,94.0735,0.568991,18.8875,1.59399,1.74161,-0.147623,2.09974,4.7273,1.36141,0.738331,0.5455,0.8636,1.4091,0.1818,0.0455,0.0,1.1818,Stretch 4,3.31215
36557,Xavier Dupree,Houston,Amer,21,12.6,93.8,13.6,48.4,48.39,6.9,17.4,8.8,29.6,0,0,0.0,3,11,0.273,8,20,0.4,2.6,1.8,0.0,Jr,9-Jun,1,-0.0268182,85.962,5.1,2016,42515,all,,0.81825124,0.0,1.0,3.0,10.0,0.0,0.3,0.0,0.0,,,102.657,104.644,0.62464,26.8569,0.2795,-0.039635,0.319135,-1.02778,7.8095,-1.42057,0.39279,0.4762,1.2381,1.7143,0.4286,0.2381,0.1905,1.4286,Stretch 4,7.25354
36576,Grayson Moore,Utah St.,MWC,16,19.3,104.4,15.7,41.5,47.08,10.3,17.8,13.9,18.3,14,21,0.667,8,19,0.421,6,22,0.273,2.9,1.6,51.2,Sr,7-Jun,32,0.599307,99.294,3.0,2016,42671,all,,1.63636364,8.0,14.0,0.0,5.0,0.5714,0.0,4.0,4.0,1.0,,104.518,104.343,1.19579,42.8519,2.22553,1.02262,1.20291,1.71738,14.0,0.891368,0.826013,1.25,2.1875,3.4375,1.125,0.375,0.375,3.0,Stretch 4,5.75296
36674,Kaiser Gates,Xavier,BE,30,22.9,108.0,15.2,53.0,54.61,8.5,18.3,2.7,15.2,25,44,0.568,16,28,0.571,13,39,0.333,2.6,2.0,65.7,Fr,8-Jun,22,0.707003,106.612,6.6,2016,43015,all,72.2,0.38472192,13.0,22.0,3.0,6.0,0.5909,0.5,3.0,3.0,1.0,,95.1435,91.2623,1.35599,68.3328,3.99691,1.97553,2.02138,2.43471,10.3667,0.32875,2.10596,0.8,1.8,2.6,0.1667,0.3667,0.2333,3.2,Stretch 4,6.90682
36707,Dan Jech,South Dakota,Sum,29,29.8,101.9,24.5,57.3,58.6,4.8,16.4,2.3,16.3,32,51,0.627,64,106,0.604,12,37,0.324,3.4,0.5,35.7,Fr,9-Jun,31,0.871626,107.345,6.6,2016,43155,all,,0.15380325,49.0,67.0,15.0,39.0,0.7313,0.3846,8.0,8.0,1.0,,112.208,111.806,0.733278,61.7451,-6.17452,-2.06682,-4.10769,-3.44986,12.5862,-0.730636,-2.71922,0.5172,1.7241,2.2414,0.1379,0.1034,0.3793,6.7586,Stretch 4,5.68472
36727,Marcus Derrickson,Georgetown,BE,32,52.2,104.5,18.2,52.1,57.92,8.1,15.4,10.0,23.1,53,61,0.869,30,66,0.455,38,101,0.376,2.9,1.2,36.5,Fr,7-Jun,24,1.49254,106.937,5.7,2016,43210,all,84.2,0.70586023,19.0,33.0,11.0,31.0,0.5758,0.3548,0.0,0.0,,,102.945,97.4137,2.3565,125.081,3.68503,1.83911,1.84592,1.80354,21.7812,0.765031,1.03851,1.4688,3.0312,4.5,1.125,0.4375,0.5938,7.0938,Stretch 4,8.34026
36746,Justin Satchell,Niagara,MAAC,32,47.2,93.5,20.5,47.3,48.55,6.7,16.4,7.7,19.3,17,26,0.654,65,130,0.5,22,77,0.286,1.3,1.6,12.6,Jr,8-Jun,21,0.343473,92.2055,3.5,2016,43255,all,,0.4878239,36.0,71.0,29.0,59.0,0.507,0.4915,0.0,0.0,,,104.756,106.301,1.48286,111.644,-3.96529,-2.76565,-1.19964,-2.79191,19.1562,-1.73622,-1.05569,1.1562,2.75,3.9062,0.625,0.5312,0.2188,6.6562,Stretch 4,7.43179
