,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
12983,Jared Sullinger,Ohio St.,B10,37,78.9,121.1,26.8,54.5,59.14,14.1,26.0,7.4,11.6,188,267,0.704,219,398,0.55,3,12,0.25,2.0,2.0,65.1,Fr,9-Jun,0,5.75949,137.504,3.1,2011,18035,all,99.4,0.72883482,149.0,213.0,70.0,185.0,0.6995,0.3784,46.0,47.0,0.9787,21.0,88.8615,83.2367,4.78604,252.581,7.78311,5.53495,2.24816,8.35786,31.6757,6.75443,1.60343,3.5405,6.6486,10.1892,1.1622,1.0,0.5405,17.1622,PF/C,0.634109
12988,Brandon Edwards,UT Arlington,Slnd,24,49.2,120.8,12.7,55.2,61.79,11.4,15.2,2.8,16.2,35,40,0.875,48,86,0.558,0,1,0.0,4.7,1.7,46.0,Fr,5-Jun,35,1.46845,105.493,4.5,2011,18050,all,,0.38893334,39.0,58.0,9.0,28.0,0.6724,0.3214,5.0,5.0,1.0,,97.8194,100.538,1.88425,103.681,2.29776,0.277056,2.02071,1.52425,20.7917,0.45235,1.0719,2.0,2.8333,4.8333,0.2917,0.625,0.7917,5.4583,PF/C,0.114211
13005,Fred Heldring,William & Mary,CAA,19,12.1,56.5,12.3,28.6,34.59,2.7,12.0,10.6,45.8,3,4,0.75,4,11,0.364,0,3,0.0,1.5,0.0,28.6,Fr,9-Jun,24,-0.944741,49.496,5.2,2011,18088,all,,0.61546331,2.0,5.0,2.0,6.0,0.4,0.3333,0.0,1.0,0.0,,111.956,111.687,0.406366,20.0387,-8.82255,-7.58997,-1.23259,-8.64482,7.6842,-7.69269,-0.952128,0.1579,0.7895,0.9474,0.4211,0.0,0.1053,0.5789,PF/C,1.29702
13006,Harold Doby,Georgia St.,CAA,26,25.4,81.4,16.8,35.9,40.55,8.4,12.0,7.0,23.2,19,34,0.559,23,63,0.365,0,1,0.0,4.3,3.5,53.1,Fr,6-Jun,32,-0.360901,76.3004,7.1,2011,18091,all,33.8,0.55005198,19.0,37.0,4.0,26.0,0.5135,0.1538,3.0,4.0,0.75,,95.2866,95.5864,1.31115,64.0631,-1.05205,-4.48033,3.42828,-3.27784,12.3462,-5.7608,2.48296,0.8846,1.2308,2.1154,0.4231,0.6923,0.4231,2.5,PF/C,0.194083
13018,Jordan Jahr,Evansville,MVC,29,21.9,98.1,21.6,48.3,52.57,7.0,22.0,7.7,16.3,19,23,0.826,17,42,0.405,17,46,0.37,1.8,0.2,26.1,Fr,6-Jun,13,0.540698,101.551,7.2,2011,18114,all,,0.56244335,8.0,18.0,9.0,24.0,0.4444,0.375,0.0,0.0,,,102.06,100.612,0.855927,48.4282,-2.11577,-0.737453,-1.37831,-2.31151,9.4138,-1.07866,-1.23285,0.5172,1.5862,2.1034,0.3103,0.0345,0.1379,3.5862,PF/C,10.147
13021,Javon McCrea,Buffalo,MAC,33,54.1,110.9,28.6,62.5,60.75,17.4,18.6,19.5,20.1,68,134,0.507,162,259,0.625,0,0,0.0,8.3,3.6,51.7,Fr,6-Jun,12,2.77933,121.967,4.3,2011,18125,all,,0.82858754,150.0,224.0,12.0,35.0,0.6696,0.3429,18.0,18.0,1.0,,88.7064,89.5071,2.80782,176.434,10.1968,4.38717,5.80965,9.62857,21.7879,6.18408,3.44448,3.0303,3.4848,6.5152,1.7576,1.303,1.697,11.8788,PF/C,0.0
13026,Ramell Taylor,Southern Utah,Sum,25,35.6,87.1,24.1,44.5,47.01,9.7,14.4,9.8,24.2,26,43,0.605,58,128,0.453,2,9,0.222,3.9,0.7,31.4,Jr,5-Jun,13,0.193544,88.4218,5.0,2011,18132,all,,0.45000001,32.0,55.0,26.0,73.0,0.5818,0.3562,8.0,11.0,0.7273,,108.823,108.854,1.00092,66.1117,-5.61769,-4.00479,-1.61291,-5.43954,15.96,-3.45363,-1.98591,1.2,1.92,3.12,0.72,0.2,0.56,5.92,PF/C,1.31489
13028,Demondre Champman,Prairie View A&M,SWAC,26,27.0,74.8,17.7,39.3,40.43,9.0,8.5,3.7,23.5,19,46,0.413,24,61,0.393,0,0,0.0,5.2,1.5,75.4,Fr,7-Jun,32,-0.589764,70.2776,6.9,2011,18135,all,,0.22725125,16.0,40.0,8.0,21.0,0.4,0.381,1.0,2.0,0.5,,103.169,109.905,0.709969,54.4537,-6.59876,-7.00122,0.402456,-7.59487,11.7692,-6.87326,-0.721614,1.0769,0.9231,2.0,0.1923,0.3077,0.5769,2.5769,PF/C,0.0
13030,Ben Aird,Utah Valley,GWC,26,67.2,114.0,21.3,57.1,58.31,9.8,21.6,11.7,13.7,58,95,0.611,124,222,0.559,3,3,1.0,4.6,1.8,42.2,Fr,9-Jun,34,2.32664,109.86,4.5,2011,18141,all,,0.94446049,73.0,113.0,51.0,109.0,0.646,0.4679,3.0,4.0,0.75,,95.4318,101.039,2.41571,164.949,2.95745,0.771783,2.18567,3.24409,27.5385,2.18534,1.05875,2.2692,5.4615,7.7308,1.3077,0.8462,1.1923,12.1154,PF/C,0.242105
13032,Ike Azotam,Quinnipiac,NEC,31,41.9,95.8,18.3,46.9,46.58,13.7,19.5,5.2,18.8,24,56,0.429,67,143,0.469,0,0,0.0,2.7,1.3,39.2,Fr,6-Jun,4,0.407876,91.7253,5.6,2011,18144,all,,0.46875909,53.0,118.0,14.0,24.0,0.4492,0.5833,2.0,3.0,0.6667,,95.6727,100.113,1.60876,110.065,-1.95694,-2.14022,0.183278,-2.22229,17.2903,-1.84661,-0.375683,2.3548,3.0,5.3548,0.4839,0.3871,0.4194,5.0968,PF/C,0.0
13055,Cole Dickerson,San Francisco,WCC,25,13.4,83.2,13.1,37.1,38.44,6.7,22.8,7.6,20.5,2,3,0.667,10,23,0.435,2,12,0.167,1.9,0.7,8.6,Fr,7-Jun,25,-0.228598,75.3197,6.0,2011,18181,all,,0.87500002,5.0,10.0,5.0,13.0,0.5,0.3846,0.0,0.0,,,99.7317,96.7045,0.719125,35.0233,-3.4567,-4.35789,0.901196,-2.71431,6.96,-3.78673,1.07242,0.4,1.48,1.88,0.28,0.08,0.12,1.12,PF/C,4.01646
13081,Sean Imadiyi,Boise St.,WAC,27,14.5,93.7,19.0,50.0,47.9,13.3,13.4,6.1,19.9,8,22,0.364,24,48,0.5,0,0,0.0,4.8,2.0,45.8,Sr,7-Jun,20,0.202388,92.9794,3.8,2011,18245,all,7.0,0.46147457,15.0,25.0,9.0,23.0,0.6,0.3913,2.0,2.0,1.0,,98.1127,98.7697,0.707707,37.9159,-0.514985,-2.17044,1.65545,-1.79479,7.4444,-1.7797,-0.0150882,0.8519,0.7407,1.5926,0.2222,0.2593,0.2963,2.0741,PF/C,0.0
13082,Jeff Budinich,Montana St.,BSky,25,15.8,95.1,18.0,42.7,44.6,5.4,17.1,3.6,11.0,4,4,1.0,7,16,0.438,13,46,0.283,3.5,0.7,6.5,Fr,10-Jun,40,0.166292,91.4708,7.2,2011,18257,all,,0.5,3.0,6.0,4.0,10.0,0.5,0.4,0.0,1.0,0.0,,103.875,105.53,0.543754,32.8102,-4.67156,-2.3582,-2.31336,-4.47486,7.36,-2.76698,-1.70788,0.36,1.04,1.4,0.12,0.08,0.24,2.28,PF/C,15.1795
13088,Keithtrick Denson,Texas Southern,SWAC,32,41.9,94.3,13.6,60.2,56.21,7.6,12.4,7.5,25.3,20,50,0.4,50,83,0.602,0,0,0.0,3.6,2.0,60.2,Jr,7-Jun,23,-0.124311,82.7911,6.2,2011,18267,all,,0.5625,39.0,60.0,11.0,23.0,0.65,0.4783,12.0,13.0,0.9231,,95.1387,101.999,1.4529,101.467,-3.04194,-3.94991,0.907972,-3.34983,16.9688,-4.19571,0.845882,1.0625,1.9062,2.9688,0.5625,0.5625,0.5312,3.75,PF/C,0.0
13092,Andre Hardy,Cal St. Fullerton,BW,19,43.6,98.4,23.5,45.7,48.74,13.3,23.0,7.9,16.0,53,93,0.57,74,162,0.457,0,0,0.0,0.2,1.1,57.4,Jr,6-Jun,0,1.57228,101.433,4.7,2011,18274,all,,0.55881531,45.0,73.0,29.0,89.0,0.6164,0.3258,1.0,1.0,1.0,,107.283,109.475,1.66241,102.569,-4.08946,-0.930748,-3.15871,-3.25506,27.6316,-0.16124,-3.09382,3.1053,5.4211,8.5263,1.0,0.5263,0.0526,10.5789,PF/C,0.0
13093,Nate Gibbs,Fairleigh Dickinson,NEC,10,21.4,96.1,16.1,37.0,51.93,6.4,19.9,1.7,21.7,34,41,0.829,17,46,0.37,0,0,0.0,0.8,1.4,89.1,Jr,6-Jun,31,0.395594,89.5641,4.4,2011,18275,all,,0.13333334,9.0,19.0,8.0,27.0,0.4737,0.2963,0.0,0.0,,,104.596,103.637,1.9869,46.6142,-7.44656,-4.7393,-2.70726,-4.30176,25.2,-3.08474,-1.21702,1.5,4.5,6.0,0.2,0.6,0.2,6.8,PF/C,0.0
13106,Arthur McMillan,Morehead St.,OVC,23,8.3,91.2,18.6,54.5,58.77,9.0,15.2,1.9,33.9,8,11,0.727,12,22,0.545,0,0,0.0,1.2,0.6,50.0,Fr,6-Jun,23,0.042968,87.5928,7.4,2011,18306,all,,0.0909471,11.0,19.0,1.0,3.0,0.5789,0.3333,1.0,1.0,1.0,,100.824,101.495,0.409936,16.3311,-8.07329,-5.32018,-2.75311,-6.82581,4.6957,-5.78533,-1.04048,0.3478,0.5652,0.913,0.0435,0.0435,0.0435,1.3913,PF/C,0.0
13123,Evan Cleveland,Mount St. Mary's,NEC,10,7.7,68.8,12.7,26.9,28.17,7.5,10.4,10.0,19.5,3,10,0.3,2,12,0.167,1,1,1.0,1.0,0.6,76.9,Fr,6-Jun,4,-0.788978,61.6731,4.8,2011,18335,all,,1.24999998,2.0,9.0,0.0,3.0,0.2222,0.0,0.0,0.0,,,104.438,102.885,0.815704,14.3904,-6.7057,-5.5349,-1.1708,-6.06454,9.9,-5.33688,-0.727667,0.6,0.9,1.5,0.5,0.1,0.1,1.0,PF/C,0.615163
13126,Steve Forbes,Stetson,ASun,30,47.4,103.1,23.3,52.8,56.88,15.0,11.7,5.0,22.1,63,92,0.685,84,161,0.522,1,1,1.0,4.0,2.0,56.8,Fr,8-Jun,54,1.46404,107.191,6.9,2011,18340,all,,0.2399952,70.0,123.0,14.0,38.0,0.5691,0.3684,6.0,7.0,0.8571,,106.439,109.29,1.15978,100.549,-1.82316,-0.370795,-1.45237,-2.89356,19.2667,-0.990717,-1.90285,2.4333,1.8667,4.3,0.4,0.6333,0.6333,7.8,PF/C,0.102712
13127,Terrell Allen,Central Connecticut,NEC,31,25.7,99.9,13.6,48.0,51.4,10.5,13.5,5.8,21.5,20,34,0.588,24,50,0.48,0,0,0.0,2.0,0.4,68.0,Fr,6-Jun,33,0.115091,88.1488,3.2,2011,18344,all,27.8,0.62507269,16.0,25.0,8.0,25.0,0.64,0.32,1.0,1.0,1.0,,99.8275,103.33,0.842966,52.0204,-3.57697,-2.70676,-0.870204,-2.76798,10.4194,-1.84558,-0.922401,0.9355,1.2581,2.1935,0.3226,0.0645,0.1935,2.1935,PF/C,0.0
13128,Alasdair Fraser,Maine,AE,29,42.9,97.7,17.9,54.1,54.06,7.8,17.2,3.9,19.8,22,43,0.512,66,122,0.541,0,0,0.0,4.4,0.9,35.2,Fr,7-Jun,12,0.467268,92.7755,4.8,2011,18345,all,,0.31029999,47.0,73.0,19.0,49.0,0.6438,0.3878,2.0,2.0,1.0,,102.511,105.976,1.24733,91.0397,-3.16945,-2.58071,-0.588742,-2.89147,17.3793,-2.08086,-0.810613,1.069,2.5862,3.6552,0.3103,0.2414,0.6897,5.3103,PF/C,0.0
13145,Josh Huestis,Stanford,P10,28,22.2,109.4,13.9,45.5,48.84,11.6,12.9,5.1,11.0,13,20,0.65,22,45,0.489,2,10,0.2,2.9,0.7,36.4,Fr,7-Jun,24,0.607428,102.765,2.5,2011,18382,all,62.8,1.0,11.0,21.0,11.0,24.0,0.5238,0.4583,2.0,2.0,1.0,29.0,100.563,97.779,0.992557,45.8506,1.70994,0.79507,0.91487,2.01556,9.8571,1.38985,0.625712,0.9643,1.0357,2.0,0.25,0.1071,0.25,2.25,PF/C,2.18693
13158,Dennis Ogbe,Tennessee Tech,OVC,27,20.9,108.0,17.2,64.8,67.77,11.4,11.1,4.7,28.4,18,23,0.783,32,46,0.696,2,8,0.25,1.7,1.1,42.6,Fr,7-Jun,33,0.515585,100.941,6.9,2011,18419,all,,0.27270496,19.0,30.0,13.0,15.0,0.6333,0.8667,3.0,3.0,1.0,,103.628,107.141,0.637047,42.5268,-1.10149,-0.145164,-0.956324,-2.9141,9.4074,-1.87917,-1.03493,0.8889,0.8889,1.7778,0.2222,0.1852,0.1481,3.2593,PF/C,1.77572
13163,Christopher Spears,Savannah St.,ind,26,37.9,73.2,10.9,37.2,39.04,8.8,9.3,1.1,28.9,8,17,0.471,16,46,0.348,1,1,1.0,1.9,0.9,36.2,Fr,7-Jun,5,-1.17553,62.5894,6.4,2011,18428,all,,0.09997399,7.0,16.0,7.0,26.0,0.4375,0.2692,3.0,5.0,0.6,,101.362,103.296,1.24358,58.2658,-6.60758,-6.60849,0.000908931,-7.53379,15.3846,-7.35521,-0.17858,1.1538,1.1538,2.3077,0.0769,0.2308,0.2692,1.6538,PF/C,0.157741
13165,Nate Rucker,Northern Illinois,MAC,29,51.8,99.4,18.9,54.5,55.7,7.1,14.5,4.6,19.1,66,119,0.555,72,132,0.545,0,0,0.0,1.5,1.7,90.2,Fr,6-Jun,12,0.915666,97.6638,6.1,2011,18430,all,,0.34213539,48.0,69.0,24.0,63.0,0.6957,0.381,6.0,7.0,0.8571,,104.871,107.293,1.41152,111.88,-3.14746,-1.9771,-1.17036,-3.14064,20.8966,-2.41307,-0.727571,1.3448,2.6897,4.0345,0.4483,0.6207,0.3103,7.2414,PF/C,0.0
13187,Aaron Brackett,UNC Greensboro,SC,31,60.2,95.0,15.9,49.7,51.36,6.9,21.4,2.9,20.8,30,49,0.612,90,177,0.508,2,10,0.2,2.5,1.5,26.2,Jr,8-Jun,41,0.354289,89.1643,4.6,2011,18496,all,10.0,0.24441995,38.0,56.0,52.0,120.0,0.6786,0.4333,8.0,10.0,0.8,,108.713,107.637,1.61284,151.228,-3.02569,-2.52377,-0.501921,-2.96341,24.3871,-1.92092,-1.04249,1.5161,4.4516,5.9677,0.3548,0.6452,0.5484,6.9677,PF/C,0.738051
13193,Brylle Kamen,San Jose St.,WAC,9,14.1,70.3,22.7,24.5,35.56,10.0,23.9,2.0,25.2,22,33,0.667,12,46,0.261,0,3,0.0,0.6,1.3,67.3,So,7-Jun,24,-0.758281,73.7658,4.1,2011,18506,all,,0.1111,11.0,31.0,1.0,15.0,0.3548,0.0667,1.0,1.0,1.0,,102.013,103.283,1.60634,36.5623,-11.6515,-8.57138,-3.08015,-8.58878,20.6667,-5.72827,-2.86052,1.8889,4.2222,6.1111,0.2222,0.4444,0.1111,5.1111,PF/C,0.953019
13211,Marcus James,Sam Houston St.,Slnd,27,41.6,84.3,18.2,47.3,46.73,9.9,18.3,6.2,26.0,13,32,0.406,52,107,0.486,0,3,0.0,3.8,2.1,29.1,Jr,7-Jun,20,-0.238554,80.7923,5.8,2011,18550,all,,0.3888847,42.0,69.0,9.0,37.0,0.6087,0.2432,11.0,11.0,1.0,,97.8119,99.6508,1.57369,91.4164,-2.59793,-4.44526,1.84733,-4.70001,16.7037,-4.81206,0.112055,1.4444,2.5185,3.963,0.5185,0.5926,0.5926,4.3333,PF/C,0.393895
13218,C.J. Leslie,North Carolina St.,ACC,30,59.6,95.5,26.7,44.5,46.95,12.3,19.3,7.1,15.4,77,142,0.542,116,256,0.453,7,28,0.25,4.8,1.5,50.0,Fr,8-Jun,5,1.93656,107.583,3.2,2011,18576,all,98.2,0.48075925,87.0,144.0,29.0,112.0,0.6042,0.2589,45.0,48.0,0.9375,,100.141,96.6332,2.58945,151.522,0.818456,-0.0302781,0.848734,0.369664,24.6333,1.05766,-0.687994,2.7667,4.4333,7.2,0.8333,0.6333,1.3,11.0,PF/C,2.21812
13220,Josh Hairston,Duke,ACC,27,11.1,91.9,16.7,36.1,41.56,11.3,10.7,2.9,16.5,13,23,0.565,13,36,0.361,0,0,0.0,0.5,1.4,63.9,Fr,7-Jun,15,0.13359,91.2268,6.3,2011,18578,all,93.0,0.37495783,7.0,11.0,6.0,25.0,0.6364,0.24,2.0,2.0,1.0,,95.2623,91.8101,0.744674,28.5866,-1.51829,-1.5171,-0.00118837,-3.51151,6.1111,-3.91136,0.399858,0.5926,0.6296,1.2222,0.1111,0.1481,0.037,1.4444,PF/C,0.0
13225,Matt Kamieniecki,Ball St.,MAC,22,24.2,108.2,12.4,72.2,64.91,10.2,12.8,5.8,23.4,12,28,0.429,26,36,0.722,0,0,0.0,1.9,1.5,77.8,Fr,7-Jun,2,0.515732,96.1751,8.0,2011,18584,all,,0.57133877,22.0,30.0,4.0,6.0,0.7333,0.6667,1.0,1.0,1.0,,98.774,100.592,1.20747,52.1393,0.74714,-0.0906643,0.837804,-2.0348,13.3636,-2.93319,0.89839,1.0909,1.4545,2.5455,0.3636,0.3182,0.2273,2.9091,PF/C,0.0
13234,Jordan Railey,Iowa St.,B12,25,17.5,83.7,15.8,42.0,45.91,7.7,10.3,3.0,25.4,13,22,0.591,17,42,0.405,1,2,0.5,8.7,1.0,50.0,Fr,11-Jun,0,-0.159869,79.7796,9.9,2011,18598,all,34.6,0.25,4.0,5.0,13.0,37.0,0.8,0.3514,2.0,2.0,1.0,,97.9093,94.864,0.995821,45.2081,-1.60843,-5.18347,3.57504,-4.81414,9.04,-7.72225,2.9081,0.64,0.88,1.52,0.16,0.16,0.8,2.0,PF/C,0.498789
13243,Torian Oglesby,Bowling Green,MAC,27,33.1,105.1,13.8,55.6,53.76,10.6,15.6,1.0,13.2,17,39,0.436,45,81,0.556,0,0,0.0,6.0,2.4,48.1,Jr,7-Jun,32,0.547218,95.0135,5.0,2011,18630,all,,0.15389409,39.0,54.0,6.0,27.0,0.7222,0.2222,19.0,22.0,0.8636,,98.2446,99.7734,1.47315,85.4596,-0.0573395,-1.63739,1.58005,-1.26716,15.8519,-1.58028,0.313126,1.4815,2.037,3.5185,0.0741,0.6296,0.7778,3.963,PF/C,0.0
13244,Craig Sealey,Bowling Green,MAC,19,10.3,79.8,20.1,50.0,45.98,7.7,8.2,0.0,20.2,6,20,0.3,17,34,0.5,0,0,0.0,3.7,1.8,58.8,Fr,6-Jun,23,-0.111894,80.3205,4.2,2011,18631,all,38.0,0.0,11.0,16.0,6.0,18.0,0.6875,0.3333,5.0,5.0,1.0,,103.776,104.048,0.555728,21.0326,-9.2118,-6.36043,-2.85137,-4.91035,7.0,-3.35206,-1.55829,0.4737,0.4737,0.9474,0.0,0.2105,0.2105,2.1053,PF/C,0.0
13245,DeAndre Nealy,Kent St.,MAC,12,5.5,93.9,11.3,36.4,38.76,13.8,12.4,4.3,19.8,2,4,0.5,4,11,0.364,0,0,0.0,0.0,0.7,36.4,Jr,6-Jun,15,-0.0683629,81.9719,5.0,2011,18633,all,,0.66680002,4.0,9.0,0.0,2.0,0.4444,0.0,0.0,0.0,,,102.522,103.28,0.547042,12.0159,-4.08358,-2.15946,-1.92411,-5.45474,6.6667,-3.79783,-1.6569,0.8333,0.75,1.5833,0.1667,0.0833,0.0,0.8333,PF/C,0.0
13254,Eric Griffin,Campbell,ASun,29,67.6,99.1,25.9,54.3,56.44,9.4,20.6,8.1,22.2,89,144,0.618,115,209,0.55,21,61,0.344,9.2,3.7,53.3,Jr,8-Jun,21,1.96068,105.144,4.9,2011,18646,all,,0.35896198,78.0,119.0,37.0,90.0,0.6555,0.4111,30.0,34.0,0.8824,,93.1503,95.5796,3.04011,198.854,4.34977,-0.215442,4.56522,4.21832,28.069,1.97904,2.23929,2.1724,4.7241,6.8966,0.9655,1.6897,2.1034,13.1724,PF/C,4.49866
13264,Richard Solomon,California,P10,33,38.4,108.7,18.8,57.1,56.53,11.0,22.3,8.1,14.3,47,90,0.522,64,111,0.577,3,9,0.333,5.9,2.4,75.0,Fr,10-Jun,25,1.4469,112.047,5.6,2011,18664,all,80.6,0.83335629,50.0,72.0,14.0,39.0,0.6944,0.359,19.0,22.0,0.8636,,96.3064,90.5163,1.94262,123.112,6.57626,2.18162,4.39464,4.893,15.6667,1.97847,2.91453,1.3636,3.0303,4.3939,0.6061,0.6364,0.8182,5.5758,PF/C,1.01295
13277,Maurice Barrow,Fairfield,MAAC,33,63.0,92.7,17.2,47.0,49.77,9.7,16.2,10.5,24.7,48,82,0.585,79,168,0.47,0,0,0.0,2.3,1.9,48.8,Fr,5-Jun,15,0.276329,88.0861,3.5,2011,18711,all,31.2,0.72878796,66.0,118.0,13.0,50.0,0.5593,0.26,3.0,3.0,1.0,,88.0049,90.3625,3.1983,163.449,0.985481,-2.55327,3.53875,0.124439,25.303,-1.92398,2.04842,2.1212,3.6061,5.7273,1.303,0.7879,0.5455,6.2424,PF/C,0.0
13280,Keith Matthews,Fairfield,MAAC,33,26.4,94.1,18.6,43.6,45.99,12.6,13.0,4.9,17.5,18,31,0.581,41,93,0.441,0,1,0.0,2.4,1.4,33.0,Fr,5-Jun,41,0.235839,91.3594,4.8,2011,18716,all,,0.42097952,27.0,51.0,14.0,42.0,0.5294,0.3333,5.0,8.0,0.625,,90.3237,92.7435,1.25331,62.2925,-2.5669,-3.38242,0.815518,-2.86191,10.6061,-3.05344,0.191528,1.1515,1.2121,2.3636,0.2424,0.2424,0.2424,3.0303,PF/C,0.171959
13284,Aaron Anderson,Kennesaw St.,ASun,30,66.8,98.8,13.8,51.0,49.59,8.1,18.1,5.5,16.6,24,60,0.4,78,144,0.542,1,12,0.083,2.4,1.0,38.5,So,7-Jun,21,0.420996,89.4693,3.0,2011,18723,all,,0.67744117,60.0,91.0,18.0,53.0,0.6593,0.3396,12.0,13.0,0.9231,,109.867,112.916,1.29858,141.961,-3.78977,-1.93586,-1.85391,-3.4866,27.2667,-1.39888,-2.08773,1.9667,4.2667,6.2333,0.7,0.4667,0.6667,6.1,PF/C,0.885359
13286,Melsahn Basabe,Iowa,B10,31,60.7,105.9,23.0,57.2,60.6,13.0,19.5,2.7,22.0,80,112,0.714,131,229,0.572,0,0,0.0,6.1,0.9,48.9,Fr,7-Jun,1,2.50286,114.624,4.4,2011,18728,all,61.8,0.13844906,91.0,132.0,40.0,97.0,0.6894,0.4124,17.0,22.0,0.7727,,98.6095,92.3003,2.91831,151.014,2.36409,-0.0227502,2.38684,3.42354,24.4839,1.87795,1.54559,2.7419,4.0323,6.7742,0.2903,0.3871,1.3226,11.0323,PF/C,0.0
13292,Adrian Fields,McNeese St.,Slnd,14,5.5,34.8,16.0,0.0,18.83,1.7,5.2,5.2,39.8,5,9,0.556,0,7,0.0,0,2,0.0,0.0,0.9,100.0,Fr,5-Jun,20,-0.851759,32.0579,5.5,2011,18737,all,,0.28580001,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,,,111.147,113.953,0.209025,8.43202,-14.4644,-10.956,-3.50844,-15.6805,4.6429,-11.4124,-4.26817,0.0714,0.2143,0.2857,0.1429,0.0714,0.0,0.3571,PF/C,1.83531
13305,Troy Pierce,Charleston Southern,BSth,27,22.0,102.6,10.4,48.3,49.75,12.0,10.5,5.1,23.0,7,13,0.538,14,29,0.483,0,0,0.0,2.1,1.4,44.8,Jr,6-Jun,0,0.0464352,86.3907,4.5,2011,18775,all,,0.70005396,12.0,20.0,2.0,9.0,0.6,0.2222,0.0,0.0,,,104.841,109.084,0.566086,39.0031,-2.39,-1.34299,-1.04701,-2.03566,9.1852,-1.45461,-0.581051,0.963,0.8148,1.7778,0.2593,0.2222,0.1852,1.2963,PF/C,0.0
13310,Terry Bembry,Houston Baptist,GWC,26,58.9,89.7,19.7,44.8,45.64,8.6,18.5,3.6,15.4,46,98,0.469,95,212,0.448,0,0,0.0,2.3,1.3,46.2,Jr,7-Jun,24,0.0488243,85.4631,4.3,2011,18786,all,,0.28206666,74.0,117.0,22.0,96.0,0.6325,0.2292,1.0,2.0,0.5,,105.203,111.398,1.41441,135.968,-8.04026,-4.71941,-3.32084,-6.45869,26.5,-3.12914,-3.32955,2.1923,4.4231,6.6154,0.4231,0.6538,0.5769,9.0769,PF/C,0.0
13311,Leon Powell,Southeast Missouri St.,OVC,31,78.7,112.0,22.0,63.4,61.11,12.0,16.6,8.4,15.4,104,200,0.52,168,265,0.634,0,0,0.0,4.8,1.1,75.5,Jr,7-Jun,42,3.04342,112.781,4.8,2011,18796,all,,0.56142925,143.0,197.0,25.0,68.0,0.7259,0.3676,10.0,12.0,0.8333,,103.403,106.583,2.22288,186.997,2.54261,2.066,0.476615,2.41581,31.7419,2.81173,-0.395924,3.2903,4.5161,7.8065,1.0323,0.6129,1.4839,14.1935,PF/C,0.0
13323,Sam de Haas,St. Bonaventure,A10,22,10.0,74.0,15.6,32.3,31.3,4.0,4.5,15.1,21.3,0,2,0.0,4,7,0.571,4,24,0.167,0.8,0.0,6.5,Fr,4-Jun,1,-0.305311,69.5806,5.6,2011,18840,all,,1.42834695,1.0,1.0,3.0,6.0,1.0,0.5,0.0,0.0,,,111.11,110.366,0.329477,14.6546,-7.03028,-2.90534,-4.12494,-7.73368,5.8636,-5.14382,-2.58986,0.1818,0.2273,0.4091,0.4545,0.0,0.0455,0.9091,PF/C,11.373
13334,Santoine Butler,Gardner Webb,BSth,25,20.3,102.6,17.6,53.2,55.94,8.4,15.7,1.0,18.3,14,20,0.7,33,62,0.532,0,0,0.0,7.1,0.7,32.3,Fr,7-Jun,31,0.431578,97.6817,6.4,2011,18883,all,,0.07692308,18.0,31.0,15.0,31.0,0.5806,0.4839,6.0,7.0,0.8571,,101.686,104.461,0.76018,44.4823,-3.62206,-3.9863,0.364235,-3.33972,9.8,-3.27453,-0.0651906,0.72,1.2,1.92,0.04,0.12,0.6,3.2,PF/C,0.0
13340,John Gage,Stanford,P10,20,13.3,110.2,21.7,53.2,55.35,7.9,10.3,4.2,13.4,8,10,0.8,8,17,0.471,17,46,0.37,4.1,0.0,15.9,Fr,9-Jun,40,0.882976,115.585,3.9,2011,18891,all,67.4,0.37500001,3.0,3.0,5.0,14.0,1.0,0.3571,0.0,0.0,,,102.196,100.663,0.756418,25.5428,1.62578,2.93132,-1.30554,3.72515,8.3,4.40957,-0.684425,0.55,0.7,1.25,0.15,0.0,0.3,3.75,PF/C,16.7917
13342,Kore White,Florida Atlantic,SB,30,56.7,93.3,22.0,48.6,48.66,8.7,17.0,8.5,19.2,30,64,0.469,91,192,0.474,7,17,0.412,3.7,1.9,30.6,Jr,8-Jun,52,0.664882,93.3762,5.1,2011,18901,all,48.2,0.553201,45.0,59.0,46.0,133.0,0.7627,0.3459,13.0,14.0,0.9286,,100.72,100.962,2.04321,127.594,-0.914488,-2.01703,1.10254,-1.61656,22.8667,-1.82352,0.206957,1.7,3.2333,4.9333,0.8667,0.7,0.8,7.7667,PF/C,1.52929
