,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
28743,Mustafaa Jones,Fairleigh Dickinson,NEC,28,79.7,100.9,22.1,49.5,54.09,0.8,6.4,13.2,17.7,69,79,0.873,49,118,0.415,70,193,0.363,0.1,2.6,25.4,Sr,3-Jun,24,1.7319,101.051,2.5,2015,25984,all,,0.87304364,16.0,44.0,33.0,74.0,0.3636,0.4459,2.0,2.0,1.0,,111.105,113.397,1.55001,131.078,-3.286,0.487932,-3.77394,-1.0969,32.1724,1.15714,-2.25405,0.2414,1.7241,1.9655,1.8966,1.4483,0.069,13.6207,Scoring PG,12.5877
28746,Amin Torres,Nicholls St.,Slnd,22,37.0,93.1,27.2,50.3,53.7,0.9,8.2,20.1,23.5,34,46,0.739,32,67,0.478,31,89,0.348,0.8,3.9,29.5,Jr,11-May,5,0.783588,98.3189,4.5,2015,25999,all,,0.69387754,22.0,38.0,10.0,29.0,0.5789,0.3448,0.0,0.0,,,105.221,106.163,1.28851,72.4384,-2.80326,-0.789945,-2.01332,0.0281702,18.4,0.228743,-0.200573,0.16,1.12,1.28,1.36,1.16,0.12,9.68,Scoring PG,13.2705
28761,Marcel Davis,Utah Valley,WAC,28,77.3,89.6,21.4,43.3,47.53,2.1,12.5,31.3,24.1,59,93,0.634,65,158,0.411,15,44,0.341,0.4,2.0,46.0,Jr,2-Jun,2,0.306213,88.2558,2.7,2015,26109,all,,1.63999996,41.0,81.0,24.0,77.0,0.5062,0.3117,0.0,0.0,,,104.995,107.182,2.17016,139.501,-3.76976,-2.82684,-0.942925,-3.82264,30.5333,-3.02398,-0.798664,0.5,3.0667,3.5667,4.1,0.9333,0.1,8.4,Scoring PG,3.28251
28773,Javan Felix,Texas,B12,31,52.6,106.2,20.7,52.6,54.41,2.2,7.9,18.9,20.7,27,36,0.75,45,101,0.446,51,130,0.392,0.4,1.0,15.6,Jr,11-May,3,2.29698,114.014,2.0,2015,26203,all,80.8,1.24490698,8.0,19.0,37.0,82.0,0.4211,0.4512,0.0,0.0,,,101.143,96.1207,2.51138,95.3732,2.6129,2.79926,-0.186365,3.76678,23.3226,3.05074,0.71603,0.4194,1.7419,2.1613,1.9677,0.3548,0.0968,8.7097,Scoring PG,11.3953
28774,Michael Albrecht,Michigan,B10,30,76.8,112.0,15.7,50.3,55.09,0.5,8.8,25.6,17.3,42,46,0.913,41,92,0.446,35,94,0.372,0.1,1.7,24.7,Jr,11-May,2,2.82017,111.035,2.0,2015,26205,all,56.0,2.95115673,20.0,43.0,21.0,49.0,0.4651,0.4286,0.0,0.0,,,105.81,99.3051,3.09141,139.128,3.80416,3.1658,0.638365,2.96202,31.9677,1.72813,1.2339,0.129,2.1935,2.3226,3.9032,0.871,0.0323,7.5161,Scoring PG,6.39469
28780,Aaron Morgan,UMBC,AE,10,18.2,73.9,19.7,40.2,44.66,2.8,1.7,13.7,30.0,13,21,0.619,2,12,0.167,11,34,0.324,0.0,1.7,45.7,Jr,11-May,0,-0.888761,73.7073,5.3,2015,26269,all,,0.61904762,2.0,10.0,0.0,2.0,0.2,0.0,0.0,0.0,,,109.722,111.794,1.18618,27.6214,-10.5068,-5.36901,-5.13777,-8.89059,21.9,-6.33088,-2.55971,0.5,0.3,0.8,1.3,0.6,0.0,5.0,Scoring PG,9.54093
28783,Josh Adams,Wyoming,MWC,33,84.4,101.5,26.2,50.9,55.64,2.6,10.2,27.5,19.3,107,144,0.743,96,185,0.519,47,142,0.331,0.9,2.9,44.0,Jr,2-Jun,14,2.91532,110.297,2.5,2015,26291,all,,1.40001556,73.0,103.0,23.0,82.0,0.7087,0.2805,21.0,22.0,0.9545,,96.6585,97.3391,3.52062,185.122,2.84411,2.13738,0.706732,3.25342,33.6,2.03027,1.22315,0.6,2.6571,3.2571,3.6,1.3714,0.2286,12.8286,Scoring PG,8.46057
28798,Rashad Ray,Tulsa,Amer,33,66.7,105.5,17.4,42.6,50.06,1.2,11.0,22.0,15.3,74,92,0.804,30,99,0.303,38,105,0.362,0.1,2.4,45.1,Jr,11-May,5,1.64536,103.177,2.4,2015,26364,all,,2.44997886,16.0,46.0,13.0,52.0,0.3478,0.25,0.0,0.0,,,94.9641,93.2253,3.16373,156.589,2.94172,1.25497,1.68674,2.98461,26.8529,0.2675,2.71711,0.2647,2.5588,2.8235,2.8824,1.0,0.0294,7.5294,Scoring PG,7.35744
28803,Carson Puriefoy,Stony Brook,AE,33,83.1,99.6,26.2,43.9,49.75,1.2,9.2,22.1,19.3,125,165,0.758,103,240,0.429,49,162,0.302,1.0,2.2,41.0,Jr,Jun-00,10,2.35866,105.853,2.5,2015,26385,all,,1.20407149,61.0,122.0,42.0,120.0,0.5,0.35,0.0,0.0,,,97.2686,100.386,3.11597,182.229,0.251022,0.644146,-0.393124,1.35142,33.0857,0.803335,0.54808,0.4571,2.7143,3.1714,3.3714,1.1429,0.2857,14.4,Scoring PG,9.18563
28809,Dylan Cox,Army,Pat,29,69.5,108.7,22.2,55.1,58.17,6.1,13.7,34.1,23.8,73,110,0.664,101,168,0.601,5,29,0.172,0.9,2.3,55.8,Jr,4-Jun,11,2.18349,108.027,3.9,2015,26412,all,,1.92000008,92.0,147.0,10.0,22.0,0.6259,0.4545,0.0,0.0,,,103.788,105.539,2.11002,147.766,1.26667,1.33426,-0.0675856,1.27086,27.8,1.17333,0.097528,1.4667,3.2,4.6667,4.8,1.1,0.2333,10.0667,Scoring PG,2.04492
28831,James Robinson,Pittsburgh,ACC,33,83.4,107.4,17.8,41.8,48.95,1.5,12.1,29.0,17.0,80,97,0.825,63,154,0.409,26,90,0.289,0.8,2.1,39.8,Jr,3-Jun,0,2.70755,108.779,2.9,2015,26557,all,86.2,3.10703664,21.0,45.0,42.0,109.0,0.4667,0.3853,0.0,0.0,,,106.416,101.201,3.0347,170.883,3.41231,2.93038,0.481933,2.51567,33.8824,1.30578,1.20989,0.4706,3.1176,3.5882,5.1176,1.0588,0.2353,8.8529,Scoring PG,5.24967
28849,Ahmad Abdullah,North Carolina A&T,MEAC,30,73.0,98.1,16.5,46.6,49.94,1.8,9.3,21.8,22.3,36,49,0.735,52,123,0.423,25,69,0.362,0.4,1.8,25.5,Jr,Jun-00,12,0.518877,90.5215,2.6,2015,26694,all,,1.4137931,21.0,47.0,31.0,76.0,0.4468,0.4079,0.0,0.0,,,108.617,115.121,1.24491,127.582,-3.94586,-1.04822,-2.89764,-4.06365,28.9375,-2.10605,-1.95759,0.4688,2.3125,2.7812,2.5625,0.875,0.0938,7.0312,Scoring PG,4.99168
28852,Jalen Love,Denver,Sum,25,65.6,103.2,15.9,48.0,52.04,1.4,9.1,18.1,15.2,29,34,0.853,34,73,0.466,26,79,0.329,0.2,2.8,22.4,Jr,2-Jun,3,1.14972,95.9516,3.2,2015,26713,all,,2.39285719,31.0,58.0,3.0,15.0,0.5345,0.2,1.0,2.0,0.5,,107.536,107.718,2.14541,113.332,-1.4445,-0.0673448,-1.37716,-1.95322,31.88,-1.15884,-0.794385,0.28,1.92,2.2,2.68,1.28,0.04,7.0,Scoring PG,6.83074
28869,Tevin Hammond,Arkansas Pine Bluff,SWAC,32,77.4,83.5,21.1,40.3,45.59,2.4,7.7,21.5,27.9,68,98,0.694,44,121,0.364,36,122,0.295,0.1,4.9,40.3,Jr,Jun-00,14,-0.462996,81.0904,3.9,2015,26831,all,,0.96840472,29.0,64.0,15.0,57.0,0.4531,0.2632,0.0,0.0,,,101.419,106.526,2.24371,178.405,-4.07367,-2.98843,-1.08524,-4.80128,31.0625,-4.66599,-0.135285,0.625,1.8438,2.4688,2.875,2.4375,0.0312,8.25,Scoring PG,7.48157
28877,Haiishen McIntyre,High Point,BSth,28,47.1,96.3,16.2,42.2,49.49,1.5,10.1,24.2,26.7,38,53,0.717,29,72,0.403,6,18,0.333,0.8,2.8,58.9,Jr,2-Jun,,0.22598,88.6367,2.9,2015,26893,all,,1.76597851,20.0,39.0,9.0,33.0,0.5128,0.2727,0.0,0.0,,,104.514,104.676,1.58802,99.7062,-2.04957,-1.90564,-0.143932,-2.11518,20.3871,-2.90444,0.789268,0.2258,1.6129,1.8387,2.6774,0.9355,0.129,4.1935,Scoring PG,1.93959
28893,Jack Montague,Yale,Ivy,30,74.8,98.5,16.2,51.4,52.59,1.4,6.7,14.4,23.1,20,30,0.667,21,69,0.304,59,144,0.41,0.0,2.2,14.1,Jr,Jun-00,4,0.807367,93.1838,2.1,2015,27003,all,,1.16068568,9.0,21.0,12.0,48.0,0.4286,0.25,0.0,0.0,,,100.721,100.926,2.74721,132.372,0.0723412,0.1473,-0.0749592,0.07179,29.6562,-0.448098,0.519888,0.3125,1.5938,1.9062,2.0312,0.9688,0.0,8.3438,Scoring PG,10.1838
28917,Steven Jones,UC Riverside,BW,16,35.6,92.3,15.9,47.3,51.21,2.2,9.2,23.6,29.4,17,23,0.739,22,51,0.431,9,24,0.375,0.3,1.5,30.7,Jr,Jun-00,10,-0.0221119,85.1549,4.4,2015,27109,all,,1.50002366,16.0,29.0,6.0,22.0,0.5517,0.2727,0.0,0.0,,,106.338,106.346,1.87953,59.0736,-3.7686,-2.91354,-0.855063,-4.54725,25.2778,-3.91946,-0.627791,0.4444,1.8889,2.3333,3.1667,0.7778,0.0556,5.5556,Scoring PG,3.5097
28924,Christopher Hyder,Southern,SWAC,32,74.3,97.3,12.7,41.5,48.77,2.7,11.1,25.5,26.3,50,71,0.704,46,105,0.438,2,13,0.154,0.1,2.7,60.2,Jr,11-May,0,-0.210436,83.3611,2.6,2015,27204,all,,2.36213871,27.0,44.0,19.0,61.0,0.6136,0.3115,0.0,0.0,,,97.6207,102.531,2.54913,163.425,-0.982562,-1.83089,0.848324,-2.44916,29.2857,-3.38523,0.936065,0.7429,3.0857,3.8286,3.9143,1.2857,0.0286,4.5143,Scoring PG,0.853137
28926,Ryan Harrow,Georgia St.,SB,28,65.3,112.5,28.9,55.2,57.29,1.6,6.4,26.9,13.3,66,90,0.733,158,292,0.541,41,106,0.387,0.4,2.9,22.6,Sr,2-Jun,55,4.49649,126.348,1.9,2015,27210,all,95.2,1.89085732,106.0,172.0,52.0,120.0,0.6163,0.4333,9.0,9.0,1.0,,101.43,102.974,2.68269,134.558,2.71218,4.74899,-2.03681,5.4823,31.8276,6.02893,-0.546627,0.3793,1.6897,2.069,3.5862,1.4483,0.1034,18.2759,Scoring PG,7.41509
28929,Joe Bramanti,New Hampshire,AE,24,49.8,92.3,14.6,45.4,49.64,2.8,12.8,18.8,26.5,39,69,0.565,21,55,0.382,9,21,0.429,0.0,1.8,90.8,Jr,2-Jun,30,-0.227501,82.7559,4.1,2015,27215,all,,1.60526322,20.0,48.0,1.0,7.0,0.4167,0.1429,0.0,1.0,0.0,,97.341,102.68,2.12512,104.2,-1.31891,-2.20924,0.890331,-2.45393,25.2,-3.66882,1.2149,0.6,2.72,3.32,2.44,0.76,0.0,4.52,Scoring PG,2.14325
28934,Adam Weary,High Point,BSth,28,53.0,101.8,25.0,49.0,54.34,2.5,10.1,24.2,21.4,68,91,0.747,72,149,0.483,16,47,0.34,0.4,1.8,46.4,Jr,3-Jun,22,1.50702,104.563,3.4,2015,27230,all,,1.41663649,41.0,72.0,31.0,77.0,0.5694,0.4026,2.0,4.0,0.5,,106.871,107.739,1.54663,101.222,-1.98697,-0.134182,-1.85279,-1.73896,22.9677,-0.519016,-1.21995,0.4516,1.9355,2.3871,2.7419,0.6452,0.129,9.2581,Scoring PG,4.5007
28935,Ryan Arcidiacono,Villanova,BE,36,75.5,116.5,18.4,49.3,55.12,1.2,5.5,22.1,14.6,91,112,0.813,54,129,0.419,55,148,0.372,0.2,2.2,40.4,Jr,3-Jun,15,3.55312,119.301,2.3,2015,27231,all,88.8,2.68754228,16.0,33.0,38.0,97.0,0.4848,0.3918,0.0,0.0,,,98.2354,93.6118,3.54188,160.627,4.78663,4.61193,0.174701,4.77269,30.4167,3.05118,1.72152,0.2778,1.4444,1.7222,3.5833,1.1111,0.0556,10.1111,Scoring PG,8.30486
28943,J.C. Hampton,Lipscomb,ASun,26,60.7,92.6,19.6,38.7,41.83,1.7,10.9,24.8,14.5,29,38,0.763,51,120,0.425,23,101,0.228,0.4,1.7,17.2,So,1-Jun,22,0.292494,88.6293,3.4,2015,27283,all,,2.06973293,19.0,46.0,32.0,74.0,0.413,0.4324,0.0,0.0,,,111.017,112.247,1.37378,112.402,-3.86707,-1.46424,-2.40283,-4.19905,26.1379,-2.53364,-1.66541,0.3793,2.5172,2.8966,3.069,0.8276,0.069,7.4828,Scoring PG,8.47541
28948,Oskar Reinfelds,Troy,SB,8,9.7,95.2,20.7,46.3,51.2,2.2,7.8,20.3,24.6,8,11,0.727,8,16,0.5,3,11,0.273,0.0,2.3,40.7,Jr,4-Jun,15,0.30241,91.9799,2.6,2015,27314,all,,1.09999107,8.0,16.0,0.0,0.0,0.5,,0.0,0.0,,,107.127,117.091,0.474088,16.451,-5.09834,-2.04692,-3.05142,-5.20631,12.5556,-2.92414,-2.28216,0.2222,0.8889,1.1111,1.2222,0.4444,0.0,3.8889,Scoring PG,6.25473
28949,Bryce Pressley,Portland,WCC,29,69.0,111.3,16.6,52.5,55.11,4.9,9.7,18.9,19.0,38,53,0.717,35,94,0.372,46,104,0.442,1.1,1.7,26.8,Jr,4-Jun,1,2.18694,106.797,2.8,2015,27315,all,,1.82001356,16.0,45.0,19.0,49.0,0.3556,0.3878,1.0,1.0,1.0,,109.084,105.897,2.19823,125.537,3.23834,3.1849,0.0534427,2.37295,29.4839,2.37571,-0.00276062,1.1935,2.4839,3.6774,2.9355,0.8387,0.3226,8.1935,Scoring PG,7.47474
28961,Dorrian Williams,Missouri St.,MVC,27,73.6,84.8,20.2,39.8,43.31,2.0,15.0,32.9,27.9,31,43,0.721,57,141,0.404,13,51,0.255,0.0,3.0,22.4,Jr,3-Jun,23,0.114275,86.446,2.9,2015,27400,all,42.8,1.60001442,10.0,23.0,47.0,118.0,0.4348,0.3983,0.0,0.0,,,104.096,103.245,2.64591,148.401,-1.70224,-2.19331,0.491075,-2.85708,31.6552,-3.04677,0.189685,0.5172,3.6552,4.1724,4.4138,1.5172,0.0,7.069,Scoring PG,3.88311
28962,Trivante Bloodman,Mississippi St.,SEC,31,45.5,84.8,16.9,40.6,46.89,2.3,7.1,23.9,31.2,35,53,0.66,35,75,0.467,1,15,0.067,0.2,2.7,58.9,Sr,Jun-00,3,-0.143152,83.1351,3.2,2015,27402,all,,1.28,26.0,42.0,9.0,33.0,0.619,0.2727,0.0,0.0,,,101.933,99.3296,1.77229,89.6344,-1.4323,-2.26219,0.829892,-2.33432,18.375,-3.05602,0.721696,0.3438,1.125,1.4688,2.0,0.7812,0.0312,3.75,Scoring PG,1.6431
28970,Kasey Shepherd,Louisiana Lafayette,SB,33,50.8,106.4,24.3,51.6,55.76,3.4,10.9,23.5,21.2,57,67,0.851,60,116,0.517,48,140,0.343,0.7,5.0,26.2,Jr,3-Jun,5,1.8294,111.334,2.7,2015,27442,all,,1.20588704,49.0,80.0,12.0,37.0,0.6125,0.3243,1.0,1.0,1.0,,94.04,96.1385,2.20562,155.618,5.56656,3.71663,1.84992,5.99811,19.8056,3.05942,2.93868,0.5556,2.0556,2.6111,2.2778,1.75,0.1667,9.6944,Scoring PG,11.6076
28975,Anthony Clemmons,Iowa,B10,34,49.4,102.6,15.3,46.8,52.75,2.0,8.9,17.9,22.7,45,60,0.75,26,67,0.388,22,59,0.373,0.2,2.2,47.6,Jr,1-Jun,5,1.01607,100.216,3.1,2015,27490,all,37.2,1.68432364,14.0,34.0,12.0,33.0,0.4118,0.3636,0.0,0.0,,,99.3133,93.9976,2.29123,107.421,3.36823,1.87339,1.49484,2.10979,19.9118,-0.336684,2.44647,0.3529,1.5882,1.9412,1.8824,0.7059,0.0294,4.7941,Scoring PG,5.39429
28985,Josh Hagins,Arkansas Little Rock,SB,30,61.7,108.1,27.3,49.0,53.46,4.6,14.0,29.1,14.7,70,85,0.824,86,179,0.48,41,122,0.336,0.8,4.2,28.2,Jr,1-Jun,3,2.74656,117.474,3.9,2015,27523,all,,1.8600037,51.0,91.0,35.0,88.0,0.5604,0.3977,4.0,4.0,1.0,,99.2807,102.276,2.15182,161.774,6.12619,5.36914,0.75705,6.41799,25.3226,4.50477,1.91322,1.0323,2.9032,3.9355,3.0,1.6774,0.1613,12.0323,Scoring PG,9.81312
29020,Codi Miller-McIntyre,Wake Forest,ACC,32,77.8,101.8,26.6,47.6,51.25,2.9,14.5,32.2,17.3,112,174,0.644,148,304,0.487,19,67,0.284,1.2,1.9,46.9,Jr,3-Jun,0,3.21642,115.203,2.3,2015,27694,all,84.8,1.71247997,110.0,179.0,38.0,124.0,0.6145,0.3065,5.0,8.0,0.625,,104.783,99.145,3.04989,173.808,3.95126,2.97097,0.98029,4.51307,31.4688,3.59169,0.921379,0.8438,3.9375,4.7812,4.2812,1.0,0.3438,14.5312,Scoring PG,3.84903
29058,P.J. Boutte,IUPUI,Sum,29,52.0,85.3,21.4,37.1,43.08,4.1,9.6,26.9,26.3,42,54,0.778,29,99,0.293,22,68,0.324,0.0,2.7,32.3,Jr,9-May,25,0.0514463,86.0679,3.0,2015,27955,all,,1.38332522,19.0,49.0,10.0,50.0,0.3878,0.2,0.0,0.0,,,103.135,103.358,1.85941,107.084,-2.64402,-2.17838,-0.46564,-2.60473,22.8621,-2.18694,-0.417793,0.7586,1.6552,2.4138,2.8621,1.0,0.0,5.7241,Scoring PG,6.38906
29073,Jamal Branch,St. John's,BE,29,50.7,106.3,13.7,50.8,52.99,2.6,8.8,18.6,18.5,17,23,0.739,48,94,0.511,10,30,0.333,0.0,1.6,18.5,Sr,3-Jun,0,1.2435,101.435,2.9,2015,28080,all,90.2,2.44822581,29.0,53.0,19.0,41.0,0.5472,0.4634,0.0,0.0,,,104.476,98.715,2.22504,95.625,0.748926,1.13924,-0.390317,0.290224,22.4333,-0.328305,0.618529,0.5333,1.9333,2.4667,2.3667,0.6,0.0,4.8333,Scoring PG,2.72431
29092,Josh Ivory,Towson,CAA,23,19.6,60.6,12.9,22.9,25.77,0.5,7.2,22.2,38.2,4,8,0.5,2,13,0.154,4,22,0.182,0.0,1.6,22.9,Jr,2-Jun,0,-1.19586,52.7885,2.9,2015,28249,all,,1.55010202,2.0,5.0,0.0,8.0,0.4,0.0,0.0,0.0,,,109.009,112.951,0.529881,33.0514,-8.16364,-5.44481,-2.71883,-8.64155,11.2917,-6.41204,-2.2295,0.0417,0.6667,0.7083,1.2917,0.25,0.0,1.2083,Scoring PG,5.71898
29107,Deron Powers,Hampton,MEAC,34,79.1,109.5,17.3,45.8,52.54,2.6,7.9,24.5,16.3,91,108,0.843,67,156,0.429,40,121,0.331,0.2,2.1,39.0,Jr,11-May,11,1.91718,102.373,2.8,2015,28413,all,,2.32733681,33.0,76.0,34.0,79.0,0.4342,0.4304,0.0,0.0,,,101.084,105.419,2.48358,180.498,0.739082,1.71074,-0.971661,0.152296,32.6765,0.245118,-0.092822,0.7941,2.3235,3.1176,3.7647,1.2059,0.0588,10.1471,Scoring PG,6.20433
29109,Shivaughn Wiggins,Coastal Carolina,BSth,30,79.9,114.7,17.6,48.8,54.3,1.2,7.7,20.7,13.4,94,137,0.686,80,169,0.473,16,44,0.364,0.4,2.1,64.3,So,11-May,10,2.35597,106.642,2.3,2015,28435,all,,2.64283986,44.0,85.0,36.0,84.0,0.5176,0.4286,0.0,0.0,,,104.781,106.511,2.31741,143.855,0.811014,1.67157,-0.860556,0.593313,31.1471,0.268918,0.324395,0.3529,2.4118,2.7647,3.2647,1.2059,0.0882,10.0294,Scoring PG,2.80975
29124,John Papale,Boston University,Pat,29,93.0,112.3,14.7,52.4,54.26,1.7,7.9,19.9,15.3,30,42,0.714,38,80,0.475,54,147,0.367,0.6,1.0,18.5,Jr,3-Jun,2,2.12495,101.866,2.0,2015,28494,all,,2.55006383,7.0,16.0,31.0,64.0,0.4375,0.4844,0.0,0.0,,,114.264,115.579,1.5261,142.202,-0.720374,1.7822,-2.50257,-1.20005,37.0333,0.9108,-2.11085,0.4667,2.2667,2.7333,3.4,0.6333,0.2333,9.2333,Scoring PG,8.4602
29129,Delovell Earls,Air Force,MWC,19,19.1,95.3,17.9,41.9,45.96,6.1,14.7,26.0,26.4,10,16,0.625,14,30,0.467,1,7,0.143,1.3,3.0,43.2,Sr,6-Jun,21,0.412637,95.647,7.4,2015,28524,all,,1.87495539,11.0,24.0,3.0,6.0,0.4583,0.5,1.0,1.0,1.0,,105.64,105.972,0.863222,40.0633,-2.9367,-2.15769,-0.779008,-1.63069,11.6842,-2.85408,1.22339,0.5263,1.3158,1.8421,1.5789,0.5263,0.1053,2.1579,Scoring PG,2.05813
29138,Trey Davis,Massachusetts,A10,32,76.1,104.7,20.1,46.4,51.78,2.3,7.9,25.3,18.8,79,97,0.814,63,134,0.47,47,154,0.305,0.3,1.9,33.7,Jr,Jun-00,12,2.47312,108.809,2.6,2015,28552,all,,1.89059997,29.0,43.0,32.0,86.0,0.6744,0.3721,0.0,0.0,,,106.241,103.69,2.50549,146.0,2.02246,3.11188,-1.08942,1.71148,30.6875,1.99668,-0.285202,0.625,2.1562,2.7812,3.7812,1.0,0.0938,10.8125,Scoring PG,9.08654
29139,Donte Pretlow,Morgan St.,MEAC,31,62.9,71.0,20.3,27.8,30.83,2.3,10.0,27.7,22.5,31,59,0.525,49,176,0.278,9,49,0.184,0.3,2.6,26.2,Jr,Jun-00,1,-1.36128,69.8083,2.9,2015,28553,all,,1.71190625,26.0,90.0,24.0,87.0,0.2889,0.2759,0.0,0.0,,,107.243,111.842,1.35836,130.62,-6.83717,-5.01687,-1.8203,-7.71149,25.2581,-6.03522,-1.67627,0.6129,1.9355,2.5484,3.2581,1.0968,0.0645,5.0323,Scoring PG,3.78941
29144,Earl McLaurin,Navy,Pat,25,16.5,102.8,13.4,46.4,50.38,3.7,11.1,22.9,23.9,7,10,0.7,4,11,0.364,6,17,0.353,0.0,2.9,35.7,Sr,10-May,14,0.148873,90.6603,3.5,2015,28597,all,,2.27251241,3.0,6.0,1.0,5.0,0.5,0.2,0.0,0.0,,,106.254,105.761,0.612799,32.8424,-1.83456,-0.71225,-1.12231,-1.90203,8.2308,-2.28622,0.384193,0.2308,0.6923,0.9231,0.9615,0.3846,0.0,1.4231,Scoring PG,5.4053
29148,Chass Bryan,USC,P12,18,8.0,59.4,13.7,6.3,15.15,4.3,8.4,24.2,24.4,4,8,0.5,1,14,0.071,0,2,0.0,1.0,3.4,50.0,Jr,11-May,3,-0.611035,54.9254,8.1,2015,28664,all,,2.50015004,1.0,8.0,0.0,6.0,0.125,0.0,0.0,0.0,,,101.019,97.2056,0.605416,19.7589,-4.53064,-5.80941,1.27876,-5.09923,5.7778,-7.90118,2.80195,0.2222,0.4444,0.6667,0.8333,0.3333,0.0556,0.3333,Scoring PG,1.11369
29163,Andrew Harrison,Kentucky,SEC,39,63.1,111.6,21.8,44.6,53.13,1.7,8.1,26.0,18.4,126,159,0.792,65,173,0.376,36,94,0.383,0.9,2.5,59.6,So,6-Jun,5,3.05006,120.221,2.8,2015,28730,all,99.2,2.17190735,35.0,58.0,30.0,115.0,0.6034,0.2609,5.0,5.0,1.0,44.0,88.0517,83.4197,3.85282,165.034,7.024,4.43846,2.58554,7.08963,25.4872,3.38184,3.70779,0.3333,1.8974,2.2308,3.5641,1.0256,0.2051,9.3333,Scoring PG,5.90588
29194,Kendal Williams,Delaware St.,MEAC,31,56.8,103.0,20.3,45.0,49.08,3.2,6.9,22.2,16.6,48,61,0.787,55,139,0.396,36,103,0.35,0.1,1.1,25.2,Sr,Jun-00,2,1.35808,101.101,3.1,2015,28808,all,,1.93757318,16.0,45.0,39.0,91.0,0.3556,0.4286,0.0,0.0,,,110.393,115.532,1.02698,109.509,-3.07889,0.85865,-3.93754,-3.07881,24.6667,-0.358221,-2.72059,0.7273,1.8485,2.5758,2.8182,0.4242,0.0303,8.4848,Scoring PG,7.71931
29222,Khalid Lewis,La Salle,A10,33,67.7,85.9,16.1,42.7,44.93,0.8,7.6,16.9,22.4,29,47,0.617,53,134,0.396,21,64,0.328,0.9,2.3,23.7,Jr,3-Jun,23,-0.20592,83.2108,2.5,2015,28959,all,17.8,1.35844589,16.0,40.0,37.0,94.0,0.4,0.3936,0.0,0.0,,,98.2024,96.0213,2.94824,143.208,-1.06178,-2.62464,1.56286,-1.13279,27.4848,-2.95477,1.82198,0.1818,1.7879,1.9697,2.1818,1.0,0.2424,6.0,Scoring PG,4.36114
29225,Devin Patterson,Nebraska Omaha,Sum,26,71.3,97.5,22.0,46.3,53.04,2.5,8.6,23.9,25.1,81,99,0.818,73,163,0.448,23,69,0.333,0.0,3.7,42.7,Jr,11-May,3,1.27078,97.3297,3.0,2015,28982,all,,1.25301717,43.0,86.0,28.0,70.0,0.5,0.4,0.0,0.0,,,105.381,107.802,2.08837,155.502,-0.963533,-0.156473,-0.80706,-1.3561,30.4815,-0.97714,-0.378961,0.7037,2.1111,2.8148,3.8519,2.1852,0.0,11.7407,Scoring PG,4.66314
29230,Breon Key,Hampton,MEAC,21,11.3,118.6,9.7,52.5,56.29,2.7,7.0,12.5,11.1,9,14,0.643,9,15,0.6,1,5,0.2,0.0,2.9,70.0,Jr,2-Jun,2,0.31649,97.5206,5.0,2015,29001,all,16.0,3.33240026,6.0,12.0,3.0,3.0,0.5,1.0,3.0,3.0,1.0,,99.5886,105.001,0.585077,27.7549,-0.671438,-0.506982,-0.164456,-2.62181,7.5714,-3.88093,1.25913,0.1905,0.4762,0.6667,0.4762,0.381,0.0,1.4286,Scoring PG,1.79464
29234,Troy Caupain,Cincinnati,Amer,34,77.2,108.6,19.9,50.8,56.3,2.1,11.6,25.2,22.7,82,104,0.788,76,165,0.461,31,76,0.408,0.6,2.6,43.2,So,4-Jun,10,2.90298,112.504,1.8,2015,29028,all,57.8,1.68058181,50.0,84.0,26.0,81.0,0.5952,0.321,3.0,3.0,1.0,,93.878,92.312,3.75881,172.403,4.1881,2.45825,1.72985,4.57853,31.3235,2.14601,2.43253,0.5,3.0882,3.5882,3.5588,1.2059,0.1765,9.6176,Scoring PG,4.77578
29238,Dominique Hawkins,Kentucky,SEC,23,10.3,91.6,13.9,35.7,36.48,2.3,8.6,14.9,13.8,4,10,0.4,5,14,0.357,5,21,0.238,0.7,2.7,28.6,So,Jun-00,25,0.0108689,85.8446,3.4,2015,29050,all,61.8,2.79990791,1.0,4.0,4.0,11.0,0.25,0.3636,1.0,3.0,0.3333,,87.3545,84.6179,1.05215,27.9074,4.17657,1.31265,2.86392,1.96903,7.087,-2.14832,4.11735,0.1304,0.5652,0.6957,0.6087,0.3043,0.0435,1.2609,Scoring PG,8.08292
